NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
4,AJENG FITRIANI,N,Perempuan,KOTA TASIKMALAYA,Partai Persatuan Pembangunan,PPP,Jawa Barat XI,Jawa Barat,Female
5,"Dr. H. SYAIFUL ROHIM, M.Si",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Barat XI,Jawa Barat,Male
6,Drs. H. AAY SAHAL TASTARI,N,Laki-Laki,KOTA BANDUNG,Partai Persatuan Pembangunan,PPP,Jawa Barat XI,Jawa Barat,Male
7,"YESSI FITRIANTI, S.IP., M.SI.",N,Perempuan,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Jawa Barat XI,Jawa Barat,Female
8,"AGUSSALIM, S.Ag",N,Laki-Laki,GARUT,Partai Persatuan Pembangunan,PPP,Jawa Barat XI,Jawa Barat,Male
9,SARJONO,N,Laki-Laki,GARUT,Partai Persatuan Pembangunan,PPP,Jawa Barat XI,Jawa Barat,Male
10,"ABDULLAH MANSUR, S.Ag., M.Pd",N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Jawa Barat XI,Jawa Barat,Male
1,"HJ. HIZBIYAH ROCHIM, S.SOS.I., MA",N,Perempuan,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,DKI Jakarta I,DKI Jakarta,Female
2,"H. ACHMAD FAUZAN H, SH., M.Kom.I",Y,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,DKI Jakarta I,DKI Jakarta,Male
3,"MAKMUN HALIM THOHARI, SH.",N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,DKI Jakarta I,DKI Jakarta,Male
4,"CHAIRUNNISA, S.Sos.i.,M.IP",N,Perempuan,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,DKI Jakarta I,DKI Jakarta,Female
5,Drs. SARYONO JAHIDI,N,Laki-Laki,JAKARTA BARAT,Partai Persatuan Pembangunan,PPP,DKI Jakarta I,DKI Jakarta,Male
6,"PEMI APRIYANTO, S.IP.",N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,DKI Jakarta I,DKI Jakarta,Male
1,Dra. LENA MARYANA,Y,Perempuan,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,DKI Jakarta II,DKI Jakarta,Female
2,"H. RENDHIKA DENIARDY HARSONO, M.SC.",N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,DKI Jakarta II,DKI Jakarta,Male
3,LISA INDAH HARDIANTI,N,Perempuan,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,DKI Jakarta II,DKI Jakarta,Female
4,"DATO' MUHAMAD ZAINUL ARIFIN, S.H., M.H.",N,Laki-Laki,TANGERANG,Partai Persatuan Pembangunan,PPP,DKI Jakarta II,DKI Jakarta,Male
5,ENI MULYATI,N,Perempuan,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,DKI Jakarta II,DKI Jakarta,Female
6,SRI SARAS MUNDISARI,N,Perempuan,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,DKI Jakarta II,DKI Jakarta,Female
7,ADY MUZADI,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Pembangunan,PPP,DKI Jakarta II,DKI Jakarta,Male
1,"H. USMAN PERDANAKUSUMA, SH., MBA",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Pembangunan,PPP,DKI Jakarta III,DKI Jakarta,Male
2,"H. USMAN HELMY, SH",N,Laki-Laki,JAKARTA BARAT,Partai Persatuan Pembangunan,PPP,DKI Jakarta III,DKI Jakarta,Male
3,MARTA VONNI,N,Perempuan,JAKARTA BARAT,Partai Persatuan Pembangunan,PPP,DKI Jakarta III,DKI Jakarta,Female
4,ANDI RUSNADI,N,Laki-Laki,JAKARTA BARAT,Partai Persatuan Pembangunan,PPP,DKI Jakarta III,DKI Jakarta,Male
5,"H. SA'DULLAH AFIF, S.Pd.I., M.Si",N,Laki-Laki,JAKARTA UTARA,Partai Persatuan Pembangunan,PPP,DKI Jakarta III,DKI Jakarta,Male
6,S.I. ANNY TRI MARYANNY,N,Perempuan,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,DKI Jakarta III,DKI Jakarta,Female
7,Hj. DIAH NURWIYANTI,N,Perempuan,JAKARTA BARAT,Partai Persatuan Pembangunan,PPP,DKI Jakarta III,DKI Jakarta,Female
8,"MUHAMMAD ADAMI, S.Pd",N,Laki-Laki,ACEH UTARA,Partai Persatuan Pembangunan,PPP,DKI Jakarta III,DKI Jakarta,Male
1,DRS. H. AKHMAD MUQOWAM,N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Jawa Tengah I,Jawa Tengah,Male
2,MACHMUD YUNUS,N,Laki-Laki,KOTA TANGERANG,Partai Persatuan Pembangunan,PPP,Jawa Tengah I,Jawa Tengah,Male
3,FEBRIANA IRVINITA PUTRI,N,Perempuan,KENDAL,Partai Persatuan Pembangunan,PPP,Jawa Tengah I,Jawa Tengah,Female
4,"DR. MUSLIH NASHOHA, MM",N,Laki-Laki,KOTA BEKASI,Partai Persatuan Pembangunan,PPP,Jawa Tengah I,Jawa Tengah,Male
5,"ZAINUL ARIFIN, SHI, MH",N,Laki-Laki,BANYUMAS,Partai Persatuan Pembangunan,PPP,Jawa Tengah I,Jawa Tengah,Male
6,PARAMITA KUSUMASTUTI,N,Perempuan,KENDAL,Partai Persatuan Pembangunan,PPP,Jawa Tengah I,Jawa Tengah,Female
7,RIKA ARYASARI SUHARDI,N,Perempuan,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,Jawa Tengah I,Jawa Tengah,Female
1,ROJIH,N,Laki-Laki,REMBANG,Partai Persatuan Pembangunan,PPP,Jawa Tengah II,Jawa Tengah,Male
2,"Dr. FAHRUDDIN SALIM, SE, MM",N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Jawa Tengah II,Jawa Tengah,Male
3,ALFI BAROKAH,N,Perempuan,PAMEKASAN,Partai Persatuan Pembangunan,PPP,Jawa Tengah II,Jawa Tengah,Female
4,ISTAJIB AS,N,Laki-Laki,KOTA SEMARANG,Partai Persatuan Pembangunan,PPP,Jawa Tengah II,Jawa Tengah,Male
5,"AGUSTINA ROMZA, SE",N,Perempuan,DEMAK,Partai Persatuan Pembangunan,PPP,Jawa Tengah II,Jawa Tengah,Female
6,SLAMET BADRUDDIN,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Tengah II,Jawa Tengah,Male
7,FARAH MAHARANI FAJRIN,N,Perempuan,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Tengah II,Jawa Tengah,Female
1,MOH. ARWANI THOMAFI,Y,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Tengah III,Jawa Tengah,Male
2,"MAHBUB ROSYIDI, S.AG, SH",N,Laki-Laki,BOGOR,Partai Persatuan Pembangunan,PPP,Jawa Tengah III,Jawa Tengah,Male
3,SULISMINI,N,Perempuan,BLORA,Partai Persatuan Pembangunan,PPP,Jawa Tengah III,Jawa Tengah,Female
4,AHMAD ROHMATULLOH,N,Laki-Laki,GROBOGAN,Partai Persatuan Pembangunan,PPP,Jawa Tengah III,Jawa Tengah,Male
5,"AHMAD KHOLID SUYONO, S.H",N,Laki-Laki,REMBANG,Partai Persatuan Pembangunan,PPP,Jawa Tengah III,Jawa Tengah,Male
6,AINAUL MARDLIYYAH,N,Perempuan,PATI,Partai Persatuan Pembangunan,PPP,Jawa Tengah III,Jawa Tengah,Female
7,"MUHAMMAD AMINUDDIN, S. Pd.i, M. Si",N,Laki-Laki,PATI,Partai Persatuan Pembangunan,PPP,Jawa Tengah III,Jawa Tengah,Male
8,MASRUKHAH,N,Perempuan,PATI,Partai Persatuan Pembangunan,PPP,Jawa Tengah III,Jawa Tengah,Female
9,"ANISSA GEMALA, SE",N,Perempuan,KOTA BEKASI,Partai Persatuan Pembangunan,PPP,Jawa Tengah III,Jawa Tengah,Female
1,ANUNG NOTO NUGROHO,N,Laki-Laki,SRAGEN,Partai Persatuan Pembangunan,PPP,Jawa Tengah IV,Jawa Tengah,Male
2,MOH. ASY?ARI MUTHHAR,N,Laki-Laki,SUMENEP,Partai Persatuan Pembangunan,PPP,Jawa Tengah IV,Jawa Tengah,Male
3,NADIA FATHIMAH THOMAFI,N,Perempuan,BLORA,Partai Persatuan Pembangunan,PPP,Jawa Tengah IV,Jawa Tengah,Female
4,SITI AWALIYAH RACHMAH,N,Perempuan,KOTA DEPOK,Partai Persatuan Pembangunan,PPP,Jawa Tengah IV,Jawa Tengah,Female
5,TONDO TARMANTO,N,Laki-Laki,WONOGIRI,Partai Persatuan Pembangunan,PPP,Jawa Tengah IV,Jawa Tengah,Male
6,FITRI LESTARI,N,Perempuan,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,Jawa Tengah IV,Jawa Tengah,Female
1,"ATIK HERU MARYANTI, .,SE.,ST.,MBA",N,Perempuan,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Jawa Tengah V,Jawa Tengah,Female
2,NIKMAH SYUKRIAH KUSUMASTUTI,N,Perempuan,SUKOHARJO,Partai Persatuan Pembangunan,PPP,Jawa Tengah V,Jawa Tengah,Female
3,AHMAD HUDARI,N,Laki-Laki,HULU SUNGAI UTARA,Partai Persatuan Pembangunan,PPP,Jawa Tengah V,Jawa Tengah,Male
4,"IRKHAM MAHFUDZ, S.H.I",N,Laki-Laki,BLORA,Partai Persatuan Pembangunan,PPP,Jawa Tengah V,Jawa Tengah,Male
5,NENI,N,Perempuan,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,Jawa Tengah V,Jawa Tengah,Female
6,"KURNIA RAMADHANI, S.T., M.T.",N,Laki-Laki,KOTA DEPOK,Partai Persatuan Pembangunan,PPP,Jawa Tengah V,Jawa Tengah,Male
7,DIAN RISALATI,N,Perempuan,BOYOLALI,Partai Persatuan Pembangunan,PPP,Jawa Tengah V,Jawa Tengah,Female
1,KH. MUSLICH ZAINAL ABIDIN,Y,Laki-Laki,MAGELANG,Partai Persatuan Pembangunan,PPP,Jawa Tengah VI,Jawa Tengah,Male
2,IDY MUZAYYAD,N,Laki-Laki,BOGOR,Partai Persatuan Pembangunan,PPP,Jawa Tengah VI,Jawa Tengah,Male
3,SITI ARIFAH,N,Perempuan,TEMANGGUNG,Partai Persatuan Pembangunan,PPP,Jawa Tengah VI,Jawa Tengah,Female
4,Drs. ARIF RACHMAN HAKIM,N,Laki-Laki,KOTA SEMARANG,Partai Persatuan Pembangunan,PPP,Jawa Tengah VI,Jawa Tengah,Male
5,MUHAMMAD MUN'AM,N,Laki-Laki,PURWOREJO,Partai Persatuan Pembangunan,PPP,Jawa Tengah VI,Jawa Tengah,Male
6,NURUL HIDAYATI,N,Perempuan,MAGELANG,Partai Persatuan Pembangunan,PPP,Jawa Tengah VI,Jawa Tengah,Female
7,DISTA RAHMAJANATI,N,Perempuan,KOTA MAGELANG,Partai Persatuan Pembangunan,PPP,Jawa Tengah VI,Jawa Tengah,Female
8,"SURAHMAN, S.Psi",N,Laki-Laki,SUMENEP,Partai Persatuan Pembangunan,PPP,Jawa Tengah VI,Jawa Tengah,Male
1,"BAMBANG HERMANTO, SE",N,Laki-Laki,KOTA DEPOK,Partai Persatuan Pembangunan,PPP,Jawa Tengah VII,Jawa Tengah,Male
2,"H. YUSUF CAHYONO, SH",N,Laki-Laki,KEBUMEN,Partai Persatuan Pembangunan,PPP,Jawa Tengah VII,Jawa Tengah,Male
3,EKA LIANA LIFATONAH,N,Perempuan,BANJARNEGARA,Partai Persatuan Pembangunan,PPP,Jawa Tengah VII,Jawa Tengah,Female
4,"H. ABDUL HARIS FY, S.IP, M.Si",N,Laki-Laki,BANJARNEGARA,Partai Persatuan Pembangunan,PPP,Jawa Tengah VII,Jawa Tengah,Male
5,ZAHROTUL MUNAWAROH,N,Perempuan,KEBUMEN,Partai Persatuan Pembangunan,PPP,Jawa Tengah VII,Jawa Tengah,Female
1,"H. ACHMAD MUSTAQIM, SP., MM",Y,Laki-Laki,JAKARTA BARAT,Partai Persatuan Pembangunan,PPP,Jawa Tengah VIII,Jawa Tengah,Male
2,"YAHYA KAROMI, SH",N,Laki-Laki,CILACAP,Partai Persatuan Pembangunan,PPP,Jawa Tengah VIII,Jawa Tengah,Male
3,"ERIKA WATI MURLIANI, S.K.M., M.Epid.",N,Perempuan,JAKARTA BARAT,Partai Persatuan Pembangunan,PPP,Jawa Tengah VIII,Jawa Tengah,Female
4,Drs. HARYANTO S.,N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Tengah VIII,Jawa Tengah,Male
5,FATIN MARDLIYATI,N,Perempuan,KOTA DEPOK,Partai Persatuan Pembangunan,PPP,Jawa Tengah VIII,Jawa Tengah,Female
1,"Drs. H. ZAINUT TAUHID SA'ADI, M.Si",Y,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Tengah IX,Jawa Tengah,Male
2,RUSBANDI,N,Laki-Laki,TEGAL,Partai Persatuan Pembangunan,PPP,Jawa Tengah IX,Jawa Tengah,Male
3,"IZZAH RUFAIDAH, S.PSI",N,Perempuan,JAKARTA UTARA,Partai Persatuan Pembangunan,PPP,Jawa Tengah IX,Jawa Tengah,Female
4,MUHTAROM,N,Laki-Laki,PEKALONGAN,Partai Persatuan Pembangunan,PPP,Jawa Tengah IX,Jawa Tengah,Male
5,dr. AGUS GUNAWAN,N,Laki-Laki,PEMALANG,Partai Persatuan Pembangunan,PPP,Jawa Tengah IX,Jawa Tengah,Male
6,YENI RAHAYU,N,Perempuan,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Tengah IX,Jawa Tengah,Female
1,"H. ARSUL SANI S.H, M.Si",Y,Laki-Laki,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,Jawa Tengah X,Jawa Tengah,Male
2,"MUNAWAROH, DRA, HAJJAH",N,Perempuan,DEMAK,Partai Persatuan Pembangunan,PPP,Jawa Tengah X,Jawa Tengah,Female
3,"MOCHAMAD SYAHIR, SH, MH",N,Laki-Laki,KOTA SEMARANG,Partai Persatuan Pembangunan,PPP,Jawa Tengah X,Jawa Tengah,Male
4,"PRAYITNO, S.E.",N,Laki-Laki,PEMALANG,Partai Persatuan Pembangunan,PPP,Jawa Tengah X,Jawa Tengah,Male
5,NURAIDA KHUMAIRAH,N,Perempuan,JAKARTA UTARA,Partai Persatuan Pembangunan,PPP,Jawa Tengah X,Jawa Tengah,Female
6,ROSNENI,N,Perempuan,PEMALANG,Partai Persatuan Pembangunan,PPP,Jawa Tengah X,Jawa Tengah,Female
7,MUH ABDI MUNIF,N,Laki-Laki,KOTA SURAKARTA,Partai Persatuan Pembangunan,PPP,Jawa Tengah X,Jawa Tengah,Male
1,IIP WIJAYANTO,N,Laki-Laki,BANTUL,Partai Persatuan Pembangunan,PPP,DI Yogyakarta,DI Yogyakarta,Male
2,"QORINATUL HASINAH, SE",N,Perempuan,BEKASI,Partai Persatuan Pembangunan,PPP,DI Yogyakarta,DI Yogyakarta,Female
3,TOMMY ANDRI WARDHANA,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Pembangunan,PPP,DI Yogyakarta,DI Yogyakarta,Male
4,"TRI HARTANTA, ST",N,Laki-Laki,BANTUL,Partai Persatuan Pembangunan,PPP,DI Yogyakarta,DI Yogyakarta,Male
5,YETTY DIAH PERMATA,N,Perempuan,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,DI Yogyakarta,DI Yogyakarta,Female
6,ZUMALA EVA CHANDRASARI,N,Perempuan,SLEMAN,Partai Persatuan Pembangunan,PPP,DI Yogyakarta,DI Yogyakarta,Female
7,JA'FAR SHODIQ,N,Laki-Laki,MAJALENGKA,Partai Persatuan Pembangunan,PPP,DI Yogyakarta,DI Yogyakarta,Male
1,"MUHAMMAD HABIBUR ROCHMAN, SE",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Timur I,Jawa Timur,Male
2,DR. H. GATOT SUJONO,N,Laki-Laki,KOTA MALANG,Partai Persatuan Pembangunan,PPP,Jawa Timur I,Jawa Timur,Male
3,PAPANG PARTINI,N,Perempuan,KOTA BOGOR,Partai Persatuan Pembangunan,PPP,Jawa Timur I,Jawa Timur,Female
4,"ACHMAD FIKRI HIDAYAT, SH",N,Laki-Laki,SIDOARJO,Partai Persatuan Pembangunan,PPP,Jawa Timur I,Jawa Timur,Male
5,TUNGGA BHIMADI,N,Laki-Laki,KOTA SURABAYA,Partai Persatuan Pembangunan,PPP,Jawa Timur I,Jawa Timur,Male
6,"ZINAH A. SALAM, S.Pd",N,Perempuan,PAMEKASAN,Partai Persatuan Pembangunan,PPP,Jawa Timur I,Jawa Timur,Female
7,SAUFIRMAN PUTRO,N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Timur I,Jawa Timur,Male
8,SYU?LAYYA FARIDA,N,Perempuan,KOTA DEPOK,Partai Persatuan Pembangunan,PPP,Jawa Timur I,Jawa Timur,Female
9,SUHAIRI,N,Laki-Laki,PAMEKASAN,Partai Persatuan Pembangunan,PPP,Jawa Timur I,Jawa Timur,Male
1,"H. MUSTOFA ASSEGAF, M.Si",Y,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Timur II,Jawa Timur,Male
2,"CHOIRUL SHOLEH RASYID, SE., M.Si.",N,Laki-Laki,BOGOR,Partai Persatuan Pembangunan,PPP,Jawa Timur II,Jawa Timur,Male
3,TRI FENI AGUSTIN,N,Perempuan,PROBOLINGGO,Partai Persatuan Pembangunan,PPP,Jawa Timur II,Jawa Timur,Female
4,"AINUL YAQIN, S.Ag. M.Si",N,Laki-Laki,MALANG,Partai Persatuan Pembangunan,PPP,Jawa Timur II,Jawa Timur,Male
5,"DWI SUSILOWATI, SH, I",N,Perempuan,PASURUAN,Partai Persatuan Pembangunan,PPP,Jawa Timur II,Jawa Timur,Female
6,M. ALAIKA ASRORI ANSHOR,N,Laki-Laki,PASURUAN,Partai Persatuan Pembangunan,PPP,Jawa Timur II,Jawa Timur,Male
7,MASRUROH,N,Perempuan,SAMPANG,Partai Persatuan Pembangunan,PPP,Jawa Timur II,Jawa Timur,Female
1,SY. ANAS THAHIR,Y,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Timur III,Jawa Timur,Male
2,"NORMAN ZEIN NAHDI, SE",N,Laki-Laki,KOTA SURABAYA,Partai Persatuan Pembangunan,PPP,Jawa Timur III,Jawa Timur,Male
3,SORAYA A. KADIR SALEH,N,Perempuan,KOTA DEPOK,Partai Persatuan Pembangunan,PPP,Jawa Timur III,Jawa Timur,Female
4,"H. FAUZAN, S.PD, M.M.",N,Laki-Laki,BANYUWANGI,Partai Persatuan Pembangunan,PPP,Jawa Timur III,Jawa Timur,Male
5,"ROUDOTUL JANNAH, S.TP",N,Perempuan,BANYUWANGI,Partai Persatuan Pembangunan,PPP,Jawa Timur III,Jawa Timur,Female
6,HAMMIDAH,N,Perempuan,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Jawa Timur III,Jawa Timur,Female
7,SITI NUR AZIZAH,N,Perempuan,BOGOR,Partai Persatuan Pembangunan,PPP,Jawa Timur III,Jawa Timur,Female
1,Ir. BAGAS ANGKASA,N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Jawa Timur IV,Jawa Timur,Male
2,H. MUHAMMAD KHOZIN,N,Laki-Laki,KOTA BOGOR,Partai Persatuan Pembangunan,PPP,Jawa Timur IV,Jawa Timur,Male
3,EVA ARIZKAH,N,Perempuan,LAMONGAN,Partai Persatuan Pembangunan,PPP,Jawa Timur IV,Jawa Timur,Female
4,Drs. BADRI HAMIDI,N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Jawa Timur IV,Jawa Timur,Male
5,NINIK NUR KHOLIDAH,N,Perempuan,SAMPANG,Partai Persatuan Pembangunan,PPP,Jawa Timur IV,Jawa Timur,Female
6,NOR HALIMAH,N,Perempuan,SAMPANG,Partai Persatuan Pembangunan,PPP,Jawa Timur IV,Jawa Timur,Female
7,NORHADI,N,Laki-Laki,KOTA SURABAYA,Partai Persatuan Pembangunan,PPP,Jawa Timur IV,Jawa Timur,Male
1,ANISAH MAHFUDZ,N,Perempuan,MALANG,Partai Persatuan Pembangunan,PPP,Jawa Timur V,Jawa Timur,Female
2,HERNOWO,N,Laki-Laki,KOTA DEPOK,Partai Persatuan Pembangunan,PPP,Jawa Timur V,Jawa Timur,Male
3,RAUDATUL JANAH,N,Perempuan,SAMPANG,Partai Persatuan Pembangunan,PPP,Jawa Timur V,Jawa Timur,Female
4,H. YAN SYAHRIAL HASIBUAN,N,Laki-Laki,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,Jawa Timur V,Jawa Timur,Male
5,ZULFIKAR ALI BULQIS,N,Laki-Laki,JAKARTA UTARA,Partai Persatuan Pembangunan,PPP,Jawa Timur V,Jawa Timur,Male
6,LATIFA,N,Perempuan,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,Jawa Timur V,Jawa Timur,Female
7,LULUK AVIYA,N,Perempuan,JAKARTA UTARA,Partai Persatuan Pembangunan,PPP,Jawa Timur V,Jawa Timur,Female
8,"MAHFUD, SH",N,Laki-Laki,KOTA BANJARBARU,Partai Persatuan Pembangunan,PPP,Jawa Timur V,Jawa Timur,Male
1,"Dr. ANANG ISKANDAR, SH., MH",N,Laki-Laki,KOTA BEKASI,Partai Persatuan Pembangunan,PPP,Jawa Timur VI,Jawa Timur,Male
2,ANISAH NURJANAH,N,Perempuan,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Timur VI,Jawa Timur,Female
3,FAIQATUL HIMMAH,N,Perempuan,SUMENEP,Partai Persatuan Pembangunan,PPP,Jawa Timur VI,Jawa Timur,Female
4,"DR. HABIB, M.HUM",N,Laki-Laki,KEDIRI,Partai Persatuan Pembangunan,PPP,Jawa Timur VI,Jawa Timur,Male
5,SUBANI SURYOHATMOJO,N,Laki-Laki,NGANJUK,Partai Persatuan Pembangunan,PPP,Jawa Timur VI,Jawa Timur,Male
6,YENNY DELIANA RANGKUTI,N,Perempuan,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Timur VI,Jawa Timur,Female
7,"Drs. SYAEFUDIN SIMON, MM",N,Laki-Laki,KOTA BEKASI,Partai Persatuan Pembangunan,PPP,Jawa Timur VI,Jawa Timur,Male
8,"NURHALIMAH, S.Pd.I",N,Perempuan,PAMEKASAN,Partai Persatuan Pembangunan,PPP,Jawa Timur VI,Jawa Timur,Female
9,MOH THOHARUL FUAD,N,Laki-Laki,LAMONGAN,Partai Persatuan Pembangunan,PPP,Jawa Timur VI,Jawa Timur,Male
1,ABDUL HAFID RIVA'I,N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Jawa Timur VII,Jawa Timur,Male
2,"SYAFA ILLIYIN B, SE, MM",N,Perempuan,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,Jawa Timur VII,Jawa Timur,Female
3,Drs. HARDONNY ARCHAN BAHARUDIN,N,Laki-Laki,BENGKALIS,Partai Persatuan Pembangunan,PPP,Jawa Timur VII,Jawa Timur,Male
4,RIFANI WAHYU UTAMI,N,Perempuan,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Jawa Timur VII,Jawa Timur,Female
5,WINDA APRILINE,N,Perempuan,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,Jawa Timur VII,Jawa Timur,Female
6,DIAH AJENG TRISNAWATI,N,Perempuan,BANYUWANGI,Partai Persatuan Pembangunan,PPP,Jawa Timur VII,Jawa Timur,Female
7,ABDUL MANAP,N,Laki-Laki,PROBOLINGGO,Partai Persatuan Pembangunan,PPP,Jawa Timur VII,Jawa Timur,Male
8,RAHMANSYAH,N,Laki-Laki,KOTA TANGERANG,Partai Persatuan Pembangunan,PPP,Jawa Timur VII,Jawa Timur,Male
1,H. GUGUS JOKO WASKITO,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Timur VIII,Jawa Timur,Male
2,EMA UMIYYATUL CHUSNAH,N,Perempuan,JOMBANG,Partai Persatuan Pembangunan,PPP,Jawa Timur VIII,Jawa Timur,Female
3,"H. ABD MUCHID, S.H",N,Laki-Laki,MOJOKERTO,Partai Persatuan Pembangunan,PPP,Jawa Timur VIII,Jawa Timur,Male
4,BAKHTIAR MUHAMAD NURHADI,N,Laki-Laki,KOTA TANGERANG,Partai Persatuan Pembangunan,PPP,Jawa Timur VIII,Jawa Timur,Male
5,AMANTA DINANJAYA,N,Perempuan,NGANJUK,Partai Persatuan Pembangunan,PPP,Jawa Timur VIII,Jawa Timur,Female
6,ABD FATAH,N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Jawa Timur VIII,Jawa Timur,Male
7,VIVI AGUSTIN,N,Perempuan,MOJOKERTO,Partai Persatuan Pembangunan,PPP,Jawa Timur VIII,Jawa Timur,Female
8,AKHMAD TAUFIK MOEKHIT,N,Laki-Laki,KOTA BANDUNG,Partai Persatuan Pembangunan,PPP,Jawa Timur VIII,Jawa Timur,Male
9,"SU'UDI, S.Th.I, M.Si",N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Timur VIII,Jawa Timur,Male
10,MOHAMMAD AZIZI,N,Laki-Laki,JAKARTA BARAT,Partai Persatuan Pembangunan,PPP,Jawa Timur VIII,Jawa Timur,Male
1,MUKHLISIN,Y,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Timur IX,Jawa Timur,Male
2,M. THOBAHUL AFTONI,N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Timur IX,Jawa Timur,Male
3,"USWATUN HASANAH, S.SOS",N,Perempuan,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,Jawa Timur IX,Jawa Timur,Female
4,DENA OCTAVIANA ENDRAWAN,N,Perempuan,JAKARTA BARAT,Partai Persatuan Pembangunan,PPP,Jawa Timur IX,Jawa Timur,Female
5,MUHAMMAD MANSUR,N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Jawa Timur IX,Jawa Timur,Male
6,DEDY CANDRA,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Timur IX,Jawa Timur,Male
1,"H. ISKANDAR D. SYAICHU, SE",Y,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Timur X,Jawa Timur,Male
2,NOORJANNAH,N,Perempuan,LAMONGAN,Partai Persatuan Pembangunan,PPP,Jawa Timur X,Jawa Timur,Female
3,"ANDI SETIAWAN, S.Sos.I.",N,Laki-Laki,GRESIK,Partai Persatuan Pembangunan,PPP,Jawa Timur X,Jawa Timur,Male
4,"ACHMAD WAHYUDDIN, S.H",N,Laki-Laki,GRESIK,Partai Persatuan Pembangunan,PPP,Jawa Timur X,Jawa Timur,Male
5,JAMILAH AHADIYAH,N,Perempuan,GRESIK,Partai Persatuan Pembangunan,PPP,Jawa Timur X,Jawa Timur,Female
