NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
5,Drs. H. A. HALIM RIADI,N,Laki-Laki,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Jawa Timur VII,Jawa Timur,Male
6,SUWARNI,N,Laki-Laki,TRENGGALEK,Partai Berkarya,Partai Berkarya,Jawa Timur VII,Jawa Timur,Male
1,"Dra. Hj. SITI FATIMAH, MM",N,Perempuan,JOMBANG,Partai Berkarya,Partai Berkarya,Jawa Timur VIII,Jawa Timur,Female
2,Ir. H. SISWO IRYANA,N,Laki-Laki,JOMBANG,Partai Berkarya,Partai Berkarya,Jawa Timur VIII,Jawa Timur,Male
3,HANAPI ISHARYANTO,N,Laki-Laki,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Jawa Timur VIII,Jawa Timur,Male
4,"NETRI UTAMI, SH.",N,Perempuan,KOTA BEKASI,Partai Berkarya,Partai Berkarya,Jawa Timur VIII,Jawa Timur,Female
5,WAHYUDIN SOFYAN,N,Laki-Laki,JAKARTA PUSAT,Partai Berkarya,Partai Berkarya,Jawa Timur VIII,Jawa Timur,Male
6,MOCHAMAD IRFAN YUSUF,N,Laki-Laki,JOMBANG,Partai Berkarya,Partai Berkarya,Jawa Timur VIII,Jawa Timur,Male
7,"YUSUF WIBISONO, SH, MM, MH",N,Laki-Laki,NGANJUK,Partai Berkarya,Partai Berkarya,Jawa Timur VIII,Jawa Timur,Male
8,"KUSNIARTIN FATIMAH, SH",N,Perempuan,MOJOKERTO,Partai Berkarya,Partai Berkarya,Jawa Timur VIII,Jawa Timur,Female
9,"SUNTOKO, S.Sos., M.Si.",N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Jawa Timur VIII,Jawa Timur,Male
10,Drs. MUHAMMAD YUNAN,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Berkarya,Partai Berkarya,Jawa Timur VIII,Jawa Timur,Male
1,"MUHAMMAD YUSUF, SE",N,Laki-Laki,TUBAN,Partai Berkarya,Partai Berkarya,Jawa Timur IX,Jawa Timur,Male
2,KH. SYAIFUDIN NAWAWI,N,Laki-Laki,KOTA SURABAYA,Partai Berkarya,Partai Berkarya,Jawa Timur IX,Jawa Timur,Male
3,NUNIK TABAH ANDAYANI,N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Jawa Timur IX,Jawa Timur,Female
4,H. SOEPARMO,N,Laki-Laki,KOTA SURABAYA,Partai Berkarya,Partai Berkarya,Jawa Timur IX,Jawa Timur,Male
5,"M. DWIYOGA KURNIAWAN, SH.",N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Jawa Timur IX,Jawa Timur,Male
6,NINA YUNIARSIH,N,Perempuan,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Jawa Timur IX,Jawa Timur,Female
1,"Ir. ARIEF SOEMARTO, SH, MH",N,Laki-Laki,KOTA SURABAYA,Partai Berkarya,Partai Berkarya,Jawa Timur X,Jawa Timur,Male
2,"ARIEF CHANDRA, SH",N,Laki-Laki,KOTA SURABAYA,Partai Berkarya,Partai Berkarya,Jawa Timur X,Jawa Timur,Male
3,"FAHMA FARIHAH, A.Md.Far",N,Perempuan,NGAWI,Partai Berkarya,Partai Berkarya,Jawa Timur X,Jawa Timur,Female
4,ASWIL DT. R. BILANG,N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Jawa Timur X,Jawa Timur,Male
5,RETNO TRI MINARNI,N,Perempuan,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Jawa Timur X,Jawa Timur,Female
6,"RICKY WIBOWO TJAHJADI, ST., MM.",N,Laki-Laki,JAKARTA UTARA,Partai Berkarya,Partai Berkarya,Jawa Timur X,Jawa Timur,Male
1,"DJOKO EDHI SOETJIPTO ABDRAHMAN, SH",N,Laki-Laki,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Jawa Timur XI,Jawa Timur,Male
2,"FAIZ RAMZY RACHBINI, SE.",N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Jawa Timur XI,Jawa Timur,Male
3,ANA SUNARTI,N,Perempuan,KOTA BEKASI,Partai Berkarya,Partai Berkarya,Jawa Timur XI,Jawa Timur,Female
4,HIDAYATULLAH NILAM,N,Laki-Laki,KOTA SURABAYA,Partai Berkarya,Partai Berkarya,Jawa Timur XI,Jawa Timur,Male
5,"ABDIL HALIMS STANI, ST., M.Sc.",N,Laki-Laki,BANGKALAN,Partai Berkarya,Partai Berkarya,Jawa Timur XI,Jawa Timur,Male
6,AYU DWI KURNIASARI,N,Perempuan,KOTA SEMARANG,Partai Berkarya,Partai Berkarya,Jawa Timur XI,Jawa Timur,Female
7,SYUKUR,N,Laki-Laki,BANGKALAN,Partai Berkarya,Partai Berkarya,Jawa Timur XI,Jawa Timur,Male
8,Hj. LYSTIANI DEWI NOVI ERTARINI,N,Perempuan,KOTA SEMARANG,Partai Berkarya,Partai Berkarya,Jawa Timur XI,Jawa Timur,Female
1,"H. ANHAR, SE",N,Laki-Laki,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Banten I,Banten,Male
2,H. E. SYAMSUL BACHRI ARSUDIN,N,Laki-Laki,LEBAK,Partai Berkarya,Partai Berkarya,Banten I,Banten,Male
3,"Dr. ELIYA, MARS",N,Perempuan,SERANG,Partai Berkarya,Partai Berkarya,Banten I,Banten,Female
4,"TUBAGUS JIB MUHIBBUDIN, SH, MM, MBA",N,Laki-Laki,KOTA SERANG,Partai Berkarya,Partai Berkarya,Banten I,Banten,Male
5,"Dra. RUSDIANA BARDIAN, MM",N,Perempuan,KOTA BEKASI,Partai Berkarya,Partai Berkarya,Banten I,Banten,Female
6,"ILHAM AM., SH",N,Laki-Laki,KOTA SERANG,Partai Berkarya,Partai Berkarya,Banten I,Banten,Male
1,H. R. S. PURBO ASMORO,N,Laki-Laki,SERANG,Partai Berkarya,Partai Berkarya,Banten II,Banten,Male
2,"Drs. DIDI SUNARDI, M.Si",N,Laki-Laki,KOTA SERANG,Partai Berkarya,Partai Berkarya,Banten II,Banten,Male
3,"Laksma TNI (Purn). YUTTI S HALILIN, SH",N,Perempuan,KOTA BEKASI,Partai Berkarya,Partai Berkarya,Banten II,Banten,Female
4,Laksmana Muda TNI (Purn) Drs. SONY SANTOSO,N,Laki-Laki,KOTA TANGERANG,Partai Berkarya,Partai Berkarya,Banten II,Banten,Male
5,H. TB. LUCKY KAKING,N,Laki-Laki,KOTA SERANG,Partai Berkarya,Partai Berkarya,Banten II,Banten,Male
6,"JULLYA FERONICA, SE",N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Banten II,Banten,Female
1,"SYAEFUNNUR MASZAH, SH, MM",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Berkarya,Partai Berkarya,Banten III,Banten,Male
2,KH. BAHANA JAALHAQ TAQWALLAH,N,Laki-Laki,KOTA BEKASI,Partai Berkarya,Partai Berkarya,Banten III,Banten,Male
3,"RIA DAHLIA, S.Sos.",N,Perempuan,KOTA TANGERANG SELATAN,Partai Berkarya,Partai Berkarya,Banten III,Banten,Female
4,"MUHAMMAD SIROT, SH, S.IP",N,Laki-Laki,TANGERANG,Partai Berkarya,Partai Berkarya,Banten III,Banten,Male
5,"Dr. ARIUS KARMAN, MARS",N,Laki-Laki,TANGERANG,Partai Berkarya,Partai Berkarya,Banten III,Banten,Male
6,"R. Ay. DEVI ANGGRAENI, Amd.TrU",N,Perempuan,JAKARTA PUSAT,Partai Berkarya,Partai Berkarya,Banten III,Banten,Female
7,RHAZES FAZA ASRINDRA,N,Laki-Laki,TANGERANG,Partai Berkarya,Partai Berkarya,Banten III,Banten,Male
8,"TOMI SYAVITRA, S.Si, MM",N,Laki-Laki,JAKARTA BARAT,Partai Berkarya,Partai Berkarya,Banten III,Banten,Male
9,"CATHY AHADIANTY, ST",N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Banten III,Banten,Female
10,"MUHAMAD ARYA WIJAYA, SH., S.Ag., M.Si., MH.",N,Laki-Laki,KOTA TANGERANG,Partai Berkarya,Partai Berkarya,Banten III,Banten,Male
1,"Drs. DEWA BAGUS MADE SUHARYA, SH",N,Laki-Laki,KOTA DENPASAR,Partai Berkarya,Partai Berkarya,Bali,Bali,Male
2,I WAYAN KUSMINTHA DUSAK,N,Laki-Laki,BOGOR,Partai Berkarya,Partai Berkarya,Bali,Bali,Male
3,"NYOMAN PARTINI, SH., MH.",N,Perempuan,KOTA DENPASAR,Partai Berkarya,Partai Berkarya,Bali,Bali,Female
4,I WAYAN WETHA,N,Laki-Laki,BADUNG,Partai Berkarya,Partai Berkarya,Bali,Bali,Male
5,MADE KARTHA WIRATAMA,N,Laki-Laki,BULELENG,Partai Berkarya,Partai Berkarya,Bali,Bali,Male
6,"LINA TRI WIJAYANTI, SE",N,Perempuan,KOTA DENPASAR,Partai Berkarya,Partai Berkarya,Bali,Bali,Female
7,"IDA BAGUS PUTU PARTA, SE.",N,Laki-Laki,BADUNG,Partai Berkarya,Partai Berkarya,Bali,Bali,Male
8,Ir. H. SULISTIYONO,N,Laki-Laki,JAKARTA PUSAT,Partai Berkarya,Partai Berkarya,Bali,Bali,Male
9,NI KETUT TRISNAWATI,N,Perempuan,BADUNG,Partai Berkarya,Partai Berkarya,Bali,Bali,Female
1,"Drs. H. SYAMSUDIN, MK",N,Laki-Laki,KOTA DEPOK,Partai Berkarya,Partai Berkarya,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
2,"Drs. H. IBRAHIM ISHAKA, M.M.",N,Laki-Laki,KOTA DEPOK,Partai Berkarya,Partai Berkarya,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
3,"Dra. Hj. SYAMSIAH RAHIM, M.M.",N,Perempuan,BOJONEGORO,Partai Berkarya,Partai Berkarya,Nusa Tenggara Barat I,Nusa Tenggara Barat,Female
1,"DHARWATI PRATAMA SARI, ST, MT, M.Sc",N,Perempuan,KOTA MATARAM,Partai Berkarya,Partai Berkarya,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
2,"HAJI LALU WIRATMAJA, SH",N,Laki-Laki,LOMBOK TENGAH,Partai Berkarya,Partai Berkarya,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
3,"MUHAMMAD MASRI, S.T",N,Laki-Laki,KOTA MATARAM,Partai Berkarya,Partai Berkarya,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
4,"MAHMUDAWATI, ST",N,Perempuan,KOTA MATARAM,Partai Berkarya,Partai Berkarya,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
5,"BAMBANG SUJATMIKO, SH",N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
6,"ASIH ROSILAWATI, SE",N,Perempuan,KOTA MATARAM,Partai Berkarya,Partai Berkarya,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
7,"Drs. SYARAFUDDIN, SH, MM",N,Laki-Laki,KOTA MATARAM,Partai Berkarya,Partai Berkarya,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
1,"Dr. STEPHANUS PELOR, SH, MH",N,Laki-Laki,KOTA BEKASI,Partai Berkarya,Partai Berkarya,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
2,"Dr. Drs. FREDERIK FERNANDEZ, M.Pd.",N,Laki-Laki,KOTA SURABAYA,Partai Berkarya,Partai Berkarya,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
3,MARIE AVELIN KONTERIUS,N,Perempuan,KOTA TANGERANG SELATAN,Partai Berkarya,Partai Berkarya,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
4,"Dr. CHRISTOFEL BAGAISAR, S.Pd., SS., M.Pd.",N,Laki-Laki,KOTA KUPANG,Partai Berkarya,Partai Berkarya,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
5,YOHANES JIMMY SILIMALAR,N,Laki-Laki,MANGGARAI BARAT,Partai Berkarya,Partai Berkarya,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
6,ANITA JEANNETTE PAATH,N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
1,MARIA LILYANA MEKO,N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
2,YOSEP FALENTINUS DELASALLE KEBO,N,Laki-Laki,KOTA BANDUNG,Partai Berkarya,Partai Berkarya,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
3,"Drs. JAN CHRISTOFEL BENYAMIN, M.Si.",N,Laki-Laki,KOTA KUPANG,Partai Berkarya,Partai Berkarya,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
4,NUR INDAH SETIAWATI,N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
5,"JOHN O SAITAKELA, S.T.",N,Laki-Laki,JAKARTA UTARA,Partai Berkarya,Partai Berkarya,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
6,LILIS LUSIANA,N,Perempuan,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
7,MUHAMAD LUDFY,N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
1,"SABLI AWALUDIN, SE, M.Si",N,Laki-Laki,MEMPAWAH,Partai Berkarya,Partai Berkarya,Kalimantan Barat I,Kalimantan Barat,Male
2,"H. YASSIRLY BA'BUD, SE., MM",N,Laki-Laki,KOTA PONTIANAK,Partai Berkarya,Partai Berkarya,Kalimantan Barat I,Kalimantan Barat,Male
3,LINDA FERDHITA KAUNANG,N,Perempuan,MEMPAWAH,Partai Berkarya,Partai Berkarya,Kalimantan Barat I,Kalimantan Barat,Female
4,ACHMAD HAMID,N,Laki-Laki,KOTA PONTIANAK,Partai Berkarya,Partai Berkarya,Kalimantan Barat I,Kalimantan Barat,Male
5,AWALUDIN,N,Laki-Laki,KOTA PONTIANAK,Partai Berkarya,Partai Berkarya,Kalimantan Barat I,Kalimantan Barat,Male
6,HERTY VUSPITA,N,Perempuan,KOTA PONTIANAK,Partai Berkarya,Partai Berkarya,Kalimantan Barat I,Kalimantan Barat,Female
7,"MUHAMMAD ADI CAHYONO, SH",N,Laki-Laki,KUBU RAYA,Partai Berkarya,Partai Berkarya,Kalimantan Barat I,Kalimantan Barat,Male
8,EVELYN,N,Perempuan,KOTA PONTIANAK,Partai Berkarya,Partai Berkarya,Kalimantan Barat I,Kalimantan Barat,Female
1,"H. MUHAMMAD ALI ANAFIA, SH, M.Si",N,Laki-Laki,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Kalimantan Barat II,Kalimantan Barat,Male
2,Dr. LAMBOK SIAHAAN,N,Laki-Laki,SANGGAU,Partai Berkarya,Partai Berkarya,Kalimantan Barat II,Kalimantan Barat,Male
3,"HARINI, SE",N,Perempuan,SANGGAU,Partai Berkarya,Partai Berkarya,Kalimantan Barat II,Kalimantan Barat,Female
4,"IMELDA KUEN, S.K.M., M.Si.",N,Perempuan,KOTA PONTIANAK,Partai Berkarya,Partai Berkarya,Kalimantan Barat II,Kalimantan Barat,Female
1,"Ir. TIMERASI LABAT, M.Si.",N,Laki-Laki,KOTA PALANGKARAYA,Partai Berkarya,Partai Berkarya,Kalimantan Tengah,Kalimantan Tengah,Male
2,RAHMAWATI,N,Perempuan,JAKARTA PUSAT,Partai Berkarya,Partai Berkarya,Kalimantan Tengah,Kalimantan Tengah,Female
3,JECKY DAHIR,N,Laki-Laki,KOTA PALANGKARAYA,Partai Berkarya,Partai Berkarya,Kalimantan Tengah,Kalimantan Tengah,Male
4,"MELVAIDA LUMONGGO, SE, MM",N,Perempuan,KOTA PALANGKARAYA,Partai Berkarya,Partai Berkarya,Kalimantan Tengah,Kalimantan Tengah,Female
5,Drs. H. MOHAMAD FAUZI,N,Laki-Laki,KOTA PALANGKARAYA,Partai Berkarya,Partai Berkarya,Kalimantan Tengah,Kalimantan Tengah,Male
6,"ROBY DEDI, SH, M.Kn",N,Laki-Laki,JAKARTA BARAT,Partai Berkarya,Partai Berkarya,Kalimantan Tengah,Kalimantan Tengah,Male
1,Ir. H. EDI SURYADI,N,Laki-Laki,KOTA BANJARMASIN,Partai Berkarya,Partai Berkarya,Kalimantan Selatan I,Kalimantan Selatan,Male
2,SAID ACHMAD ABDUL MALIK,N,Laki-Laki,KOTA BANJARMASIN,Partai Berkarya,Partai Berkarya,Kalimantan Selatan I,Kalimantan Selatan,Male
3,"SUSWI NINGSIH, S.Sos.",N,Perempuan,KOTA BANJARMASIN,Partai Berkarya,Partai Berkarya,Kalimantan Selatan I,Kalimantan Selatan,Female
4,FARINA AGUSTIN,N,Perempuan,KOTA BANJARMASIN,Partai Berkarya,Partai Berkarya,Kalimantan Selatan I,Kalimantan Selatan,Female
5,"H. SUYATNO, M.Si.",N,Laki-Laki,KOTA BANJARMASIN,Partai Berkarya,Partai Berkarya,Kalimantan Selatan I,Kalimantan Selatan,Male
6,H. MUHAMMAD ALI RAHMAN,N,Laki-Laki,HULU SUNGAI TENGAH,Partai Berkarya,Partai Berkarya,Kalimantan Selatan I,Kalimantan Selatan,Male
1,HABIB FATHURRACHMAN BAHASYIM,N,Laki-Laki,KOTA BANJARMASIN,Partai Berkarya,Partai Berkarya,Kalimantan Selatan II,Kalimantan Selatan,Male
2,H. NOORWAHDIATSYAH,N,Laki-Laki,KOTA BANJARMASIN,Partai Berkarya,Partai Berkarya,Kalimantan Selatan II,Kalimantan Selatan,Male
3,NURFAJARIANTI,N,Perempuan,KOTA BANJARMASIN,Partai Berkarya,Partai Berkarya,Kalimantan Selatan II,Kalimantan Selatan,Female
1,"H. AKHMAD GOESRA, SH., M.Si.",N,Laki-Laki,JAKARTA UTARA,Partai Berkarya,Partai Berkarya,Kalimantan Timur,Kalimantan Timur,Male
2,Drs. RUKMINTO SETYO NUGROHO,N,Laki-Laki,KOTA BALIKPAPAN,Partai Berkarya,Partai Berkarya,Kalimantan Timur,Kalimantan Timur,Male
3,"ANDI SURIANI, S.Ag., M.A",N,Perempuan,KOTA TANGERANG SELATAN,Partai Berkarya,Partai Berkarya,Kalimantan Timur,Kalimantan Timur,Female
4,"H. MUKARRAMAH, S.Hut",N,Laki-Laki,KOTA SAMARINDA,Partai Berkarya,Partai Berkarya,Kalimantan Timur,Kalimantan Timur,Male
5,"ROSTAN, SH, M.H",N,Laki-Laki,KOTA BONTANG,Partai Berkarya,Partai Berkarya,Kalimantan Timur,Kalimantan Timur,Male
6,"WIWI WIDANINGSIH, S.H",N,Perempuan,KOTA SAMARINDA,Partai Berkarya,Partai Berkarya,Kalimantan Timur,Kalimantan Timur,Female
7,Dra. ANNISA ASMAHAN BARAQBAH,N,Perempuan,KOTA BALIKPAPAN,Partai Berkarya,Partai Berkarya,Kalimantan Timur,Kalimantan Timur,Female
8,"ZAMBUDI SUSILO, S.T",N,Laki-Laki,KUTAI TIMUR,Partai Berkarya,Partai Berkarya,Kalimantan Timur,Kalimantan Timur,Male
1,"PAULUS M. PANGAU, ST",N,Laki-Laki,KOTA MANADO,Partai Berkarya,Partai Berkarya,Sulawesi Utara,Sulawesi Utara,Male
2,NOVEMMY KHATARINA M.,N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Sulawesi Utara,Sulawesi Utara,Female
3,MELKI MAN TUMBELAKA,N,Laki-Laki,KOTA JAYAPURA,Partai Berkarya,Partai Berkarya,Sulawesi Utara,Sulawesi Utara,Male
4,NAEMA S. BACHMID,N,Perempuan,GORONTALO,Partai Berkarya,Partai Berkarya,Sulawesi Utara,Sulawesi Utara,Female
5,"Dr. HOTMA RUMAHROBO, MS, EPID",N,Perempuan,KOTA BANDUNG,Partai Berkarya,Partai Berkarya,Sulawesi Utara,Sulawesi Utara,Female
6,"Dr. STEPHANUS, M.Pd",N,Laki-Laki,KOTA MANADO,Partai Berkarya,Partai Berkarya,Sulawesi Utara,Sulawesi Utara,Male
1,MAREYKE SUBUR INGKIRIWANG,N,Perempuan,KOTA BANDUNG,Partai Berkarya,Partai Berkarya,Sulawesi Tengah,Sulawesi Tengah,Female
2,M. RUSLI ZAMZAMMI SAID,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Berkarya,Partai Berkarya,Sulawesi Tengah,Sulawesi Tengah,Male
3,Hj. FATMAWATI NURDIN,N,Perempuan,KOTA PALU,Partai Berkarya,Partai Berkarya,Sulawesi Tengah,Sulawesi Tengah,Female
4,"H. HARMAN RAHMAT PANDIPA, SE",N,Laki-Laki,KOTA BEKASI,Partai Berkarya,Partai Berkarya,Sulawesi Tengah,Sulawesi Tengah,Male
5,SILVIA ASTRIANI,N,Perempuan,KOTA PALU,Partai Berkarya,Partai Berkarya,Sulawesi Tengah,Sulawesi Tengah,Female
6,JAMIL M. SYAH,N,Laki-Laki,DONGGALA,Partai Berkarya,Partai Berkarya,Sulawesi Tengah,Sulawesi Tengah,Male
7,"SONNY SEDANA, SE, M.Si.",N,Laki-Laki,JAKARTA PUSAT,Partai Berkarya,Partai Berkarya,Sulawesi Tengah,Sulawesi Tengah,Male
1,"SUMARNI KAMARUDDIN, SH",N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Sulawesi Selatan I,Sulawesi Selatan,Female
2,"Drs. TADJUDDIN NOER, MM",N,Laki-Laki,KOTA MAKASSAR,Partai Berkarya,Partai Berkarya,Sulawesi Selatan I,Sulawesi Selatan,Male
3,"Dr. Hj. SITTI ZAENAB DJAFFAR, SH, M.Kn",N,Perempuan,KOTA MAKASSAR,Partai Berkarya,Partai Berkarya,Sulawesi Selatan I,Sulawesi Selatan,Female
4,"H. JAMALUDDIN AS, SH.",N,Laki-Laki,KOTA MAKASSAR,Partai Berkarya,Partai Berkarya,Sulawesi Selatan I,Sulawesi Selatan,Male
5,"MUSTAMIN ISHAQ RAGA, SH",N,Laki-Laki,KOTA MAKASSAR,Partai Berkarya,Partai Berkarya,Sulawesi Selatan I,Sulawesi Selatan,Male
6,"JASMINI ZAINUDDIN, SE",N,Perempuan,KOTA MAKASSAR,Partai Berkarya,Partai Berkarya,Sulawesi Selatan I,Sulawesi Selatan,Female
7,"MUHAMMAD IDI, SH",N,Laki-Laki,KOTA MAKASSAR,Partai Berkarya,Partai Berkarya,Sulawesi Selatan I,Sulawesi Selatan,Male
8,"WAHYUDI PRASETIYA, SE, M.Si",N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Sulawesi Selatan I,Sulawesi Selatan,Male
1,ZAINAL BINTANG,N,Laki-Laki,JAKARTA BARAT,Partai Berkarya,Partai Berkarya,Sulawesi Selatan II,Sulawesi Selatan,Male
2,Drs. H. A. M SAID PABOKORI,N,Laki-Laki,BONE,Partai Berkarya,Partai Berkarya,Sulawesi Selatan II,Sulawesi Selatan,Male
3,NAJWA ABDULLAH,N,Perempuan,JAKARTA PUSAT,Partai Berkarya,Partai Berkarya,Sulawesi Selatan II,Sulawesi Selatan,Female
4,Ir. H. KHAERUL,N,Laki-Laki,KOTA TANGERANG,Partai Berkarya,Partai Berkarya,Sulawesi Selatan II,Sulawesi Selatan,Male
5,"HENRAWAN, SE., MH",N,Laki-Laki,KOTA PARE PARE,Partai Berkarya,Partai Berkarya,Sulawesi Selatan II,Sulawesi Selatan,Male
6,LILY LAY,N,Perempuan,JAKARTA UTARA,Partai Berkarya,Partai Berkarya,Sulawesi Selatan II,Sulawesi Selatan,Female
7,"Drs. H. MUSTAMAR ARAS, SH, MH",N,Laki-Laki,BONE,Partai Berkarya,Partai Berkarya,Sulawesi Selatan II,Sulawesi Selatan,Male
8,CITRA WARGANI,N,Perempuan,GOWA,Partai Berkarya,Partai Berkarya,Sulawesi Selatan II,Sulawesi Selatan,Female
9,"FIKRAM, SH",N,Laki-Laki,SOPPENG,Partai Berkarya,Partai Berkarya,Sulawesi Selatan II,Sulawesi Selatan,Male
1,"Dr. H. BADARUDDIN ANDI PICUNANG, ST, MM, M.AP, MT",N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Sulawesi Selatan III,Sulawesi Selatan,Male
2,"Ir. HM. SUAIB DIDU, MM",N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Sulawesi Selatan III,Sulawesi Selatan,Male
3,"WAHIDA, SE",N,Perempuan,KOTA MAKASSAR,Partai Berkarya,Partai Berkarya,Sulawesi Selatan III,Sulawesi Selatan,Female
4,"PITHER SINGKALI, SH, MH",N,Laki-Laki,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Sulawesi Selatan III,Sulawesi Selatan,Male
5,Hj. KASMIRAH,N,Perempuan,SIDENRENG RAPPANG,Partai Berkarya,Partai Berkarya,Sulawesi Selatan III,Sulawesi Selatan,Female
6,"SITTI ROHANI, S.Ag.",N,Perempuan,PINRANG,Partai Berkarya,Partai Berkarya,Sulawesi Selatan III,Sulawesi Selatan,Female
7,"Drs. MATIUS BABBA PALULUN, BE., ST., MM",N,Laki-Laki,TORAJA UTARA,Partai Berkarya,Partai Berkarya,Sulawesi Selatan III,Sulawesi Selatan,Male
1,"DR. (HC). SUPRIADI, SH, M.H, Ph.D",N,Laki-Laki,KOTA KENDARI,Partai Berkarya,Partai Berkarya,Sulawesi Tenggara,Sulawesi Tenggara,Male
2,"IHSANA NURLAILA, SE",N,Perempuan,KOTA KENDARI,Partai Berkarya,Partai Berkarya,Sulawesi Tenggara,Sulawesi Tenggara,Female
3,"YAYA ANSUR, S.Sos.",N,Laki-Laki,KONAWE,Partai Berkarya,Partai Berkarya,Sulawesi Tenggara,Sulawesi Tenggara,Male
4,SALEHUDDIN,N,Laki-Laki,KOTA BAU BAU,Partai Berkarya,Partai Berkarya,Sulawesi Tenggara,Sulawesi Tenggara,Male
5,INARTIN,N,Perempuan,KONAWE SELATAN,Partai Berkarya,Partai Berkarya,Sulawesi Tenggara,Sulawesi Tenggara,Female
6,Drs. JAMIL HANDALING,N,Laki-Laki,KOTA MAKASSAR,Partai Berkarya,Partai Berkarya,Sulawesi Tenggara,Sulawesi Tenggara,Male
1,ADRIANSYAH PULUBUHU,N,Laki-Laki,KOTA GORONTALO,Partai Berkarya,Partai Berkarya,Gorontalo,Gorontalo,Male
2,MARIALATTA B LATIEF,N,Perempuan,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Gorontalo,Gorontalo,Female
3,MOHAMAD AKBAR BAUTY,N,Laki-Laki,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Gorontalo,Gorontalo,Male
1,Drs. ABD WARIS HASAN,N,Laki-Laki,POLEWALI MANDAR,Partai Berkarya,Partai Berkarya,Sulawesi Barat,Sulawesi Barat,Male
2,"RATNA SOPIAH, SE",N,Perempuan,KOTA MAKASSAR,Partai Berkarya,Partai Berkarya,Sulawesi Barat,Sulawesi Barat,Female
3,NURHADIJAH,N,Perempuan,GOWA,Partai Berkarya,Partai Berkarya,Sulawesi Barat,Sulawesi Barat,Female
4,"MEILANIA DWI HAPSARI, S.Kom.",N,Perempuan,KOTA MAKASSAR,Partai Berkarya,Partai Berkarya,Sulawesi Barat,Sulawesi Barat,Female
1,FRENGKI TANNY BATUWAEL,N,Laki-Laki,BURU,Partai Berkarya,Partai Berkarya,Maluku,Maluku,Male
