NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
5,"JAN PRINCE PERMATA, S.P., M.Si.",N,Laki-Laki,JAKARTA PUSAT,Partai Demokrat,Demokrat,Jawa Timur VIII,Jawa Timur,Male
6,TRUSTI PRATIWI,N,Perempuan,KOTA DEPOK,Partai Demokrat,Demokrat,Jawa Timur VIII,Jawa Timur,Female
7,"Dr. GAGUK HARIJANTO, Drs., M.Si",N,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Timur VIII,Jawa Timur,Male
8,DIMYATI DAHLAN,N,Laki-Laki,MADIUN,Partai Demokrat,Demokrat,Jawa Timur VIII,Jawa Timur,Male
9,"MAYA RAHMATIA ARKIANG, SE., MM",N,Perempuan,KOTA BEKASI,Partai Demokrat,Demokrat,Jawa Timur VIII,Jawa Timur,Female
10,"HENRY TRI KURNIAWAN, ST",N,Laki-Laki,JAKARTA TIMUR,Partai Demokrat,Demokrat,Jawa Timur VIII,Jawa Timur,Male
1,"DIDIK MUKRIANTO, SH., MH.",Y,Laki-Laki,KOTA TANGERANG SELATAN,Partai Demokrat,Demokrat,Jawa Timur IX,Jawa Timur,Male
2,"NURHIDAYAT UMACINA, SE",N,Laki-Laki,JAKARTA TIMUR,Partai Demokrat,Demokrat,Jawa Timur IX,Jawa Timur,Male
3,SRI RUBINARTI,N,Perempuan,KOTA BEKASI,Partai Demokrat,Demokrat,Jawa Timur IX,Jawa Timur,Female
4,LUQMAN SAIFUDIN,N,Laki-Laki,KOTA BEKASI,Partai Demokrat,Demokrat,Jawa Timur IX,Jawa Timur,Male
5,"H. JAILANI, SH., MH",N,Laki-Laki,PASURUAN,Partai Demokrat,Demokrat,Jawa Timur IX,Jawa Timur,Male
6,AULIA ARDIANI WIDYASARI,N,Perempuan,JOMBANG,Partai Demokrat,Demokrat,Jawa Timur IX,Jawa Timur,Female
1,"DEBBY KURNIAWAN, S.Kom",N,Laki-Laki,LAMONGAN,Partai Demokrat,Demokrat,Jawa Timur X,Jawa Timur,Male
2,"H. JEMMY SETIAWAN, SH., MH",N,Laki-Laki,BANTUL,Partai Demokrat,Demokrat,Jawa Timur X,Jawa Timur,Male
3,Hj. SASDAWATI,N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Timur X,Jawa Timur,Female
4,"MUHAJIR, SH. MH",N,Laki-Laki,LAMONGAN,Partai Demokrat,Demokrat,Jawa Timur X,Jawa Timur,Male
5,"ALIYAH, SS.ML",N,Perempuan,JAKARTA UTARA,Partai Demokrat,Demokrat,Jawa Timur X,Jawa Timur,Female
1,"DEBBY KURNIAWAN, S.Kom",N,Laki-Laki,LAMONGAN,Partai Demokrat,Demokrat,Jawa Timur XI,Jawa Timur,Male
2,"H. JEMMY SETIAWAN, SH., MH",N,Laki-Laki,BANTUL,Partai Demokrat,Demokrat,Jawa Timur XI,Jawa Timur,Male
3,Hj. SASDAWATI,N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Timur XI,Jawa Timur,Female
4,"MUHAJIR, SH. MH",N,Laki-Laki,LAMONGAN,Partai Demokrat,Demokrat,Jawa Timur XI,Jawa Timur,Male
5,"ALIYAH, SS.ML",N,Perempuan,JAKARTA UTARA,Partai Demokrat,Demokrat,Jawa Timur XI,Jawa Timur,Female
1,"VIVI SUMANTRI JAYABAYA, S.Sos.,MSi",Y,Perempuan,KOTA TANGERANG SELATAN,Partai Demokrat,Demokrat,Banten I,Banten,Female
2,RIZKI AULIA RAHMAN NATAKUSUMAH,N,Laki-Laki,JAKARTA BARAT,Partai Demokrat,Demokrat,Banten I,Banten,Male
3,HERMAN FIRDAUS,N,Laki-Laki,PANDEGLANG,Partai Demokrat,Demokrat,Banten I,Banten,Male
4,Hj. RATU SITI ROMLAH,N,Perempuan,JAKARTA TIMUR,Partai Demokrat,Demokrat,Banten I,Banten,Female
5,MUHAMMAD RIYAD,N,Laki-Laki,BOGOR,Partai Demokrat,Demokrat,Banten I,Banten,Male
6,KHOIRUL UMAM,N,Laki-Laki,LEBAK,Partai Demokrat,Demokrat,Banten I,Banten,Male
1,"Dr. AMIR SYAMSUDIN, SH.,MH.",N,Laki-Laki,JAKARTA PUSAT,Partai Demokrat,Demokrat,Banten II,Banten,Male
2,NUR AENI,N,Perempuan,KOTA SERANG,Partai Demokrat,Demokrat,Banten II,Banten,Female
3,H. AENG HAERUDIN,N,Laki-Laki,KOTA SERANG,Partai Demokrat,Demokrat,Banten II,Banten,Male
4,H. AYIP NAJIB (DUCE),N,Laki-Laki,KOTA SERANG,Partai Demokrat,Demokrat,Banten II,Banten,Male
5,"H.AHMAD RIFAI SUFTYADI, SH",N,Laki-Laki,KOTA DEPOK,Partai Demokrat,Demokrat,Banten II,Banten,Male
6,"LINDA AGUSTINI ARITONANG, SS",N,Perempuan,JAKARTA BARAT,Partai Demokrat,Demokrat,Banten II,Banten,Female
1,HARTANTO EDHIE WIBOWO,Y,Laki-Laki,JAKARTA TIMUR,Partai Demokrat,Demokrat,Banten III,Banten,Male
2,"HIMMATUL ALYAH SETIAWATY, SH., MH.",N,Perempuan,KOTA TANGERANG,Partai Demokrat,Demokrat,Banten III,Banten,Female
3,ZULFIKAR. H,N,Laki-Laki,KOTA TANGERANG,Partai Demokrat,Demokrat,Banten III,Banten,Male
4,"Dr. H. HARYONO EDI HERMAWAN, MM",N,Laki-Laki,KOTA TANGERANG,Partai Demokrat,Demokrat,Banten III,Banten,Male
5,IRENE LIBRAWATI,N,Perempuan,KOTA TANGERANG SELATAN,Partai Demokrat,Demokrat,Banten III,Banten,Female
6,"Ir. H. SONNY INDRA DJAJA, MM",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Demokrat,Demokrat,Banten III,Banten,Male
7,DANI MIFTAHUL AKHYAR,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Demokrat,Demokrat,Banten III,Banten,Male
8,"DIAN PRANAJAYA, SH,. M.H.",N,Laki-Laki,JAKARTA TIMUR,Partai Demokrat,Demokrat,Banten III,Banten,Male
9,AGUSTIN MALAYANI,N,Perempuan,TANGERANG,Partai Demokrat,Demokrat,Banten III,Banten,Female
10,"Drs. TABRANI, MM",N,Laki-Laki,JAKARTA PUSAT,Partai Demokrat,Demokrat,Banten III,Banten,Male
1,PUTU SUPADMA RUDANA,Y,Laki-Laki,GIANYAR,Partai Demokrat,Demokrat,Bali,Bali,Male
2,"TUTIK KUSUMA WARDHANI,SE.MM. M.Kes",N,Perempuan,BULELENG,Partai Demokrat,Demokrat,Bali,Bali,Female
3,GEDE NGURAH WIDIDANA,N,Laki-Laki,KOTA DENPASAR,Partai Demokrat,Demokrat,Bali,Bali,Male
4,IDA AYU AGUNG TIKAYANTI,N,Perempuan,BADUNG,Partai Demokrat,Demokrat,Bali,Bali,Female
5,ERLANGGA BRAHMANTYA,N,Laki-Laki,BANJARNEGARA,Partai Demokrat,Demokrat,Bali,Bali,Male
6,Dra. WORO PUJI HASTUTI,N,Perempuan,KOTA BEKASI,Partai Demokrat,Demokrat,Bali,Bali,Female
7,"RIKO NUGRAHA, SH., MH.",N,Laki-Laki,JAKARTA BARAT,Partai Demokrat,Demokrat,Bali,Bali,Male
8,INGGITA DWIJAMANGGALA,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Demokrat,Demokrat,Bali,Bali,Male
9,RADEN RORO PUTRI ASOKA,N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Bali,Bali,Female
1,QURAIS,N,Laki-Laki,KOTA BIMA,Partai Demokrat,Demokrat,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
2,"JUNAIDI KASUM, S.Sos",N,Laki-Laki,KOTA MATARAM,Partai Demokrat,Demokrat,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
3,SILVIA WARDINA MULACHELA,N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Nusa Tenggara Barat I,Nusa Tenggara Barat,Female
1,"Ir. H.NANANG SAMODRA, KA, MSc",Y,Laki-Laki,JAKARTA TIMUR,Partai Demokrat,Demokrat,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
2,"H. ZAINUL AIDI, SP",N,Laki-Laki,KOTA MATARAM,Partai Demokrat,Demokrat,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
3,"RELA ISMARINI, SH",N,Perempuan,LOMBOK TENGAH,Partai Demokrat,Demokrat,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
4,"LALU AGUS AZRIN, SH",N,Laki-Laki,LOMBOK TIMUR,Partai Demokrat,Demokrat,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
5,MUHAMMAD FAWWAZ,N,Laki-Laki,LOMBOK BARAT,Partai Demokrat,Demokrat,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
6,VEGALYRA NOVANTINI,N,Perempuan,JAKARTA TIMUR,Partai Demokrat,Demokrat,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
7,"Ir. SRI SUSTINI, MM",N,Perempuan,JAKARTA TIMUR,Partai Demokrat,Demokrat,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
8,UJANG ERWANDI LATIF,N,Laki-Laki,KOTA MATARAM,Partai Demokrat,Demokrat,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
1,"Dr. BENNY KABUR HARMAN, SH",N,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
2,"YOSEF BENEDIKTUS BADEODA, SH., MH",Y,Laki-Laki,JAKARTA PUSAT,Partai Demokrat,Demokrat,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
3,GISELA AVENTIA BEDEWODA,N,Perempuan,JAKARTA PUSAT,Partai Demokrat,Demokrat,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
4,"Drs. YOSEPH TOTE, M.Si",N,Laki-Laki,MANGGARAI TIMUR,Partai Demokrat,Demokrat,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
5,"IWAN SETIAWAN ARIFIN MANASA, S.I.P",N,Laki-Laki,KOTA YOGYAKARTA,Partai Demokrat,Demokrat,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
6,DEWI SUCI RELOWATI,N,Perempuan,JAKARTA TIMUR,Partai Demokrat,Demokrat,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
1,"ANITA JACOBA GAH, SE",Y,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
2,BENNY ALEXANDER LITELNONI,N,Laki-Laki,TIMOR TENGAH SELATAN,Partai Demokrat,Demokrat,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
3,WINSTON NEIL RONDO,N,Laki-Laki,KOTA KUPANG,Partai Demokrat,Demokrat,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
4,ELFIRA SYLVIANI KAUNANG,N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
5,AGUSTINUS TAMO MBAPA,N,Laki-Laki,JAKARTA BARAT,Partai Demokrat,Demokrat,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
6,ALFONS LOEMAU,N,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
7,SRI DAMAYANTY MANULLANG,N,Perempuan,JAKARTA PUSAT,Partai Demokrat,Demokrat,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
1,"ERMA SURYANI RANIK, SH",Y,Perempuan,KOTA PONTIANAK,Partai Demokrat,Demokrat,Kalimantan Barat I,Kalimantan Barat,Female
2,"HERZAKY M. PUTRA, S.Sos., MM",N,Laki-Laki,BOGOR,Partai Demokrat,Demokrat,Kalimantan Barat I,Kalimantan Barat,Male
3,HILDA THAWILA,N,Perempuan,KOTA SINGKAWANG,Partai Demokrat,Demokrat,Kalimantan Barat I,Kalimantan Barat,Female
4,"TAN TJUN HWA, S.E., M.M., Dr.",N,Laki-Laki,KOTA PONTIANAK,Partai Demokrat,Demokrat,Kalimantan Barat I,Kalimantan Barat,Male
5,"MARCOS LAHIRAN, S.Sos",N,Laki-Laki,LANDAK,Partai Demokrat,Demokrat,Kalimantan Barat I,Kalimantan Barat,Male
6,"H.RADEN HIDAYATULLAH KUSUMA DILAGA, SH., MH",N,Laki-Laki,KOTA PONTIANAK,Partai Demokrat,Demokrat,Kalimantan Barat I,Kalimantan Barat,Male
7,UMI FARIDA,N,Perempuan,JAKARTA TIMUR,Partai Demokrat,Demokrat,Kalimantan Barat I,Kalimantan Barat,Female
8,Drs. HENCKY LUNTUNGAN,N,Laki-Laki,KOTA BOGOR,Partai Demokrat,Demokrat,Kalimantan Barat I,Kalimantan Barat,Male
1,"SIMON PETRUS, S.Sos., M.Si",N,Laki-Laki,SEKADAU,Partai Demokrat,Demokrat,Kalimantan Barat II,Kalimantan Barat,Male
2,FIRLIANA PURWANTI,N,Perempuan,BOGOR,Partai Demokrat,Demokrat,Kalimantan Barat II,Kalimantan Barat,Female
3,"Pdm. Dr. HARRY SADERACH, M.H., M.Pd.K",N,Laki-Laki,KOTA PONTIANAK,Partai Demokrat,Demokrat,Kalimantan Barat II,Kalimantan Barat,Male
4,"PRISILA RIESKA PRATIWILAYAN, , S.H., M.Kn., M.Hum",N,Perempuan,KOTA PONTIANAK,Partai Demokrat,Demokrat,Kalimantan Barat II,Kalimantan Barat,Female
1,"BAMBANG PURWANTO, S.ST, MH",N,Laki-Laki,KOTAWARINGIN BARAT,Partai Demokrat,Demokrat,Kalimantan Tengah,Kalimantan Tengah,Male
2,"Ir. SIPET HERMANTO TUNDJAN, M.Si",N,Laki-Laki,KOTA PALANGKARAYA,Partai Demokrat,Demokrat,Kalimantan Tengah,Kalimantan Tengah,Male
3,"Hj. RELAWATI, SH",N,Perempuan,BARITO UTARA,Partai Demokrat,Demokrat,Kalimantan Tengah,Kalimantan Tengah,Female
4,"ANDEL, SH., MH",N,Laki-Laki,KOTA PONTIANAK,Partai Demokrat,Demokrat,Kalimantan Tengah,Kalimantan Tengah,Male
5,"FRISTIO, S.Sos",N,Laki-Laki,BARITO TIMUR,Partai Demokrat,Demokrat,Kalimantan Tengah,Kalimantan Tengah,Male
6,LINDA CHRISTIN,N,Perempuan,KOTA PALANGKARAYA,Partai Demokrat,Demokrat,Kalimantan Tengah,Kalimantan Tengah,Female
1,FADJAR SAMPURNO,N,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Kalimantan Selatan I,Kalimantan Selatan,Male
3,JULIA FITRIANI,N,Perempuan,BANJAR,Partai Demokrat,Demokrat,Kalimantan Selatan I,Kalimantan Selatan,Female
4,"Drs. ABDUSSANI, M.I.Kom",N,Laki-Laki,BARITO KUALA,Partai Demokrat,Demokrat,Kalimantan Selatan I,Kalimantan Selatan,Male
5,"Drs. H. RIDUAN. M., M.H",N,Laki-Laki,KOTA BANJARMASIN,Partai Demokrat,Demokrat,Kalimantan Selatan I,Kalimantan Selatan,Male
6,"NIDYA ANISA YULIANI, S.Kep",N,Perempuan,KOTA BANJARMASIN,Partai Demokrat,Demokrat,Kalimantan Selatan I,Kalimantan Selatan,Female
1,"RUSIAN, SH",N,Laki-Laki,KOTA BANJARMASIN,Partai Demokrat,Demokrat,Kalimantan Selatan II,Kalimantan Selatan,Male
2,IMAN TJAHYA ABDULAH,N,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Kalimantan Selatan II,Kalimantan Selatan,Male
3,Ir. NURUL FAKHRIAH ABDIS,N,Perempuan,BANJAR,Partai Demokrat,Demokrat,Kalimantan Selatan II,Kalimantan Selatan,Female
4,"UST M. RIZALI YANI, MM",N,Laki-Laki,KOTA BANJARMASIN,Partai Demokrat,Demokrat,Kalimantan Selatan II,Kalimantan Selatan,Male
5,"MIMIEK HENDAYATIE, S.Pi",N,Perempuan,KOTA BANJARMASIN,Partai Demokrat,Demokrat,Kalimantan Selatan II,Kalimantan Selatan,Female
1,"H. IRWAN, S.IP., MP",N,Laki-Laki,KUTAI TIMUR,Partai Demokrat,Demokrat,Kalimantan Timur,Kalimantan Timur,Male
2,"H. IHWAN DATU ADAM, SE.",Y,Laki-Laki,PENAJAM PASER UTARA,Partai Demokrat,Demokrat,Kalimantan Timur,Kalimantan Timur,Male
3,NOVITA IKASARI,N,Perempuan,JAKARTA TIMUR,Partai Demokrat,Demokrat,Kalimantan Timur,Kalimantan Timur,Female
4,M. HUSNI THAMRIN,N,Laki-Laki,BOGOR,Partai Demokrat,Demokrat,Kalimantan Timur,Kalimantan Timur,Male
5,DONALD SITORUS,N,Laki-Laki,KOTA BALIKPAPAN,Partai Demokrat,Demokrat,Kalimantan Timur,Kalimantan Timur,Male
6,"FRADES XINDA DEISYLINA ERI M, ST, STh, MST., S.Th",N,Perempuan,KOTA SAMARINDA,Partai Demokrat,Demokrat,Kalimantan Timur,Kalimantan Timur,Female
7,"Dr. YAHYA ANJA, MH.",N,Laki-Laki,KOTA SAMARINDA,Partai Demokrat,Demokrat,Kalimantan Timur,Kalimantan Timur,Male
8,INTAN ELVIANA,N,Perempuan,KOTA BEKASI,Partai Demokrat,Demokrat,Kalimantan Timur,Kalimantan Timur,Female
1,"EE. MANGINDAAN, S.IP",Y,Laki-Laki,JAKARTA TIMUR,Partai Demokrat,Demokrat,Sulawesi Utara,Sulawesi Utara,Male
2,"JAMES KARINDA, SH., MH",N,Laki-Laki,KOTA MANADO,Partai Demokrat,Demokrat,Sulawesi Utara,Sulawesi Utara,Male
3,VIVI LYDIA SUMAJOW,N,Perempuan,KOTA MANADO,Partai Demokrat,Demokrat,Sulawesi Utara,Sulawesi Utara,Female
4,"ALFRISCO SIHOMBING, SH",N,Laki-Laki,JAKARTA BARAT,Partai Demokrat,Demokrat,Sulawesi Utara,Sulawesi Utara,Male
5,DESI ALBERT MAMAHIT,N,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Sulawesi Utara,Sulawesi Utara,Male
6,AMANDA OTTAY,N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Sulawesi Utara,Sulawesi Utara,Female
1,ANWAR HAFID,N,Laki-Laki,MOROWALI,Partai Demokrat,Demokrat,Sulawesi Tengah,Sulawesi Tengah,Male
2,"Drs. PIET INKIRIWANG, MM",N,Laki-Laki,POSO,Partai Demokrat,Demokrat,Sulawesi Tengah,Sulawesi Tengah,Male
3,ANDI JUMRIANI HAMKA,N,Perempuan,KOTA PALU,Partai Demokrat,Demokrat,Sulawesi Tengah,Sulawesi Tengah,Female
4,"MOH. AFNAN RACHMAT, SH",N,Laki-Laki,TOJO UNA-UNA,Partai Demokrat,Demokrat,Sulawesi Tengah,Sulawesi Tengah,Male
5,RUSMIN NURIADIN,N,Laki-Laki,BANDUNG,Partai Demokrat,Demokrat,Sulawesi Tengah,Sulawesi Tengah,Male
6,"KARTIKA PRATIWI LESTARI, SE",N,Perempuan,KOTA PALU,Partai Demokrat,Demokrat,Sulawesi Tengah,Sulawesi Tengah,Female
7,TATY DAMAYANTI LASNI,N,Perempuan,KOTA PALU,Partai Demokrat,Demokrat,Sulawesi Tengah,Sulawesi Tengah,Female
1,"HJ. ALIYAH MUSTIKA ILHAM, SE",Y,Perempuan,KOTA MAKASSAR,Partai Demokrat,Demokrat,Sulawesi Selatan I,Sulawesi Selatan,Female
2,Drs. H. BAHAR NGITUNG,N,Laki-Laki,KOTA MAKASSAR,Partai Demokrat,Demokrat,Sulawesi Selatan I,Sulawesi Selatan,Male
3,"CAPT. AKBAR YAHYA YOGERASI, M.Mar",N,Laki-Laki,KOTA BEKASI,Partai Demokrat,Demokrat,Sulawesi Selatan I,Sulawesi Selatan,Male
4,"Dr. H. JAMALUDDIN RUSTAM, SH., MH",N,Laki-Laki,KOTA MAKASSAR,Partai Demokrat,Demokrat,Sulawesi Selatan I,Sulawesi Selatan,Male
5,ANDI ACHMAD MUNAZAR MULIA,N,Laki-Laki,BOGOR,Partai Demokrat,Demokrat,Sulawesi Selatan I,Sulawesi Selatan,Male
6,"Hj. LINDA M.A. SJAMSOEDDIN, SH., MH",N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Sulawesi Selatan I,Sulawesi Selatan,Female
7,"SUGIANTO PETTANEGARA, SE., M.Si",N,Laki-Laki,GOWA,Partai Demokrat,Demokrat,Sulawesi Selatan I,Sulawesi Selatan,Male
8,NOVIA DHAMAYANTI,N,Perempuan,JAKARTA UTARA,Partai Demokrat,Demokrat,Sulawesi Selatan I,Sulawesi Selatan,Female
1,"Dr. Hj. ANDI NURPATI, M.Pd",N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Sulawesi Selatan II,Sulawesi Selatan,Female
2,Ir. H. MUHAMMAD NASYIT UMAR,Y,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Sulawesi Selatan II,Sulawesi Selatan,Male
3,A.M. ALI GAFFAR,N,Laki-Laki,JAKARTA PUSAT,Partai Demokrat,Demokrat,Sulawesi Selatan II,Sulawesi Selatan,Male
4,"HARTINY FANNY ANGGRAINY, SH,MH",N,Perempuan,KOTA MAKASSAR,Partai Demokrat,Demokrat,Sulawesi Selatan II,Sulawesi Selatan,Female
5,"A. M. IRWAN PATAWARI, S.Si",N,Laki-Laki,GOWA,Partai Demokrat,Demokrat,Sulawesi Selatan II,Sulawesi Selatan,Male
6,"H. SATRIYA MADJID, ST. MSP.",N,Laki-Laki,KOTA MAKASSAR,Partai Demokrat,Demokrat,Sulawesi Selatan II,Sulawesi Selatan,Male
7,"PRAIDA HANSYAH, S.Ag.,MA.",N,Perempuan,JAKARTA PUSAT,Partai Demokrat,Demokrat,Sulawesi Selatan II,Sulawesi Selatan,Female
8,HARIYANTO,N,Laki-Laki,KOTA MAKASSAR,Partai Demokrat,Demokrat,Sulawesi Selatan II,Sulawesi Selatan,Male
9,"H. RUSTAN, SE",N,Laki-Laki,BONE,Partai Demokrat,Demokrat,Sulawesi Selatan II,Sulawesi Selatan,Male
1,Ir. Hj. A.P.A. TIMO PANGERANG,N,Perempuan,JAKARTA TIMUR,Partai Demokrat,Demokrat,Sulawesi Selatan III,Sulawesi Selatan,Female
2,"DR. Ir. H. BAHRUM DAIDO, M.Si",Y,Laki-Laki,KOTA BEKASI,Partai Demokrat,Demokrat,Sulawesi Selatan III,Sulawesi Selatan,Male
3,"Drs. FREDERIK BATTI SORRING, S.Sos., MM",N,Laki-Laki,TANA TORAJA,Partai Demokrat,Demokrat,Sulawesi Selatan III,Sulawesi Selatan,Male
4,Ir. H. NUPRI BASRI,N,Laki-Laki,KOTA MAKASSAR,Partai Demokrat,Demokrat,Sulawesi Selatan III,Sulawesi Selatan,Male
5,MICHIKO H,N,Perempuan,KOTA TANGERANG SELATAN,Partai Demokrat,Demokrat,Sulawesi Selatan III,Sulawesi Selatan,Female
6,SRI HANDAYANI,N,Perempuan,JAKARTA UTARA,Partai Demokrat,Demokrat,Sulawesi Selatan III,Sulawesi Selatan,Female
7,MUHAMMAD DHEVY BIJAK,N,Laki-Laki,LUWU,Partai Demokrat,Demokrat,Sulawesi Selatan III,Sulawesi Selatan,Male
1,Drs. H. UMAR ARSAL,Y,Laki-Laki,JAKARTA TIMUR,Partai Demokrat,Demokrat,Sulawesi Tenggara,Sulawesi Tenggara,Male
2,RUSDA MAHMUD,N,Laki-Laki,KOLAKA UTARA,Partai Demokrat,Demokrat,Sulawesi Tenggara,Sulawesi Tenggara,Male
3,Ir. LUSIA ROSA PARABAK,N,Perempuan,KOTA JAMBI,Partai Demokrat,Demokrat,Sulawesi Tenggara,Sulawesi Tenggara,Female
4,WA ODE ZAINAB Z. T.,N,Perempuan,JAKARTA TIMUR,Partai Demokrat,Demokrat,Sulawesi Tenggara,Sulawesi Tenggara,Female
5,SULMIN TENGGO,N,Laki-Laki,SIGI,Partai Demokrat,Demokrat,Sulawesi Tenggara,Sulawesi Tenggara,Male
6,ICHWAN RUSLAN,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Demokrat,Demokrat,Sulawesi Tenggara,Sulawesi Tenggara,Male
1,"Dr. Ir. Hi. GUSNAR ISMAIL, MM",N,Laki-Laki,KOTA GORONTALO,Partai Demokrat,Demokrat,Gorontalo,Gorontalo,Male
2,"DARMAWULAN MAKMUR, SH",N,Perempuan,KOTA GORONTALO,Partai Demokrat,Demokrat,Gorontalo,Gorontalo,Female
3,SYAIFULLAH NGIU,N,Laki-Laki,KOTA GORONTALO,Partai Demokrat,Demokrat,Gorontalo,Gorontalo,Male
1,"DR. H.SUHARDI DUKA, M.M",N,Laki-Laki,MAMUJU,Partai Demokrat,Demokrat,Sulawesi  Barat,Sulawesi  Barat,Male
2,"MUHAMMAD AFZAL MAHFUZ, SH",Y,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Sulawesi  Barat,Sulawesi  Barat,Male
3,Ir. TRIATNY ARRUAN LEBOK,N,Perempuan,JAKARTA TIMUR,Partai Demokrat,Demokrat,Sulawesi  Barat,Sulawesi  Barat,Female
4,SANRAKATI KATTA,N,Perempuan,MAJENE,Partai Demokrat,Demokrat,Sulawesi  Barat,Sulawesi  Barat,Female
1,"MARCUS PENTURY, SE.,MH.",N,Laki-Laki,KOTA AMBON,Partai Demokrat,Demokrat,Maluku,Maluku,Male
2,"Ir. MELKIAS LODEWYK FRANS, M.Si.",N,Laki-Laki,KOTA AMBON,Partai Demokrat,Demokrat,Maluku,Maluku,Male
3,"HENDRYETA KUARA, SE.",N,Perempuan,KOTA AMBON,Partai Demokrat,Demokrat,Maluku,Maluku,Female
4,CALLY RIJANTO K,N,Perempuan,JAKARTA TIMUR,Partai Demokrat,Demokrat,Maluku,Maluku,Female
1,"DR. Ir. HASAN H. DOA, MT.",N,Laki-Laki,KOTA TIDORE KEPULAUAN,Partai Demokrat,Demokrat,Maluku Utara,Maluku Utara,Male
2,TOMMY RUSIHAN ARIEF,N,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Maluku Utara,Maluku Utara,Male
3,HONG FINCE HONGARTA,N,Perempuan,KEPULAUAN SULA,Partai Demokrat,Demokrat,Maluku Utara,Maluku Utara,Female
1,WILLEM WANDIK,Y,Laki-Laki,KOTA JAYAPURA,Partai Demokrat,Demokrat,Papua,Papua,Male
2,"MUHAMMAD RIFAI DARUS, SH",N,Laki-Laki,KOTA JAYAPURA,Partai Demokrat,Demokrat,Papua,Papua,Male
3,"MIFTAHUL JANNAH, S.Kom",N,Perempuan,BEKASI,Partai Demokrat,Demokrat,Papua,Papua,Female
4,"LIBERT KRISTO IBO, S.Sos, SH, MH",Y,Laki-Laki,KOTA MANADO,Partai Demokrat,Demokrat,Papua,Papua,Male
5,"CAROLUS KIA KELEN BOLI, SE, MM",N,Laki-Laki,KOTA JAYAPURA,Partai Demokrat,Demokrat,Papua,Papua,Male
6,NY. ETHA BULO,N,Perempuan,JAKARTA PUSAT,Partai Demokrat,Demokrat,Papua,Papua,Female
7,YOHANNA DELAPLATA,N,Perempuan,JAYAPURA,Partai Demokrat,Demokrat,Papua,Papua,Female
8,"OLIVIA FROLA MORIN, SE",N,Perempuan,KOTA JAYAPURA,Partai Demokrat,Demokrat,Papua,Papua,Female
9,"FERNANDO ERSENTO MARADEN SITORUS, S.Sos, M.Si",N,Laki-Laki,JAKARTA PUSAT,Partai Demokrat,Demokrat,Papua,Papua,Male
10,PETRUS POGOLAMUM,N,Laki-Laki,MIMIKA,Partai Demokrat,Demokrat,Papua,Papua,Male
