NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
4,"B. BASKORO E.P, S. Ap",N,Laki-Laki,KOTA SURABAYA,Partai Solidaritas Indonesia,PSI,Jawa Timur I,Jawa Timur,Male
5,"Dr. Ir. YUDI WIBOWO SUKINTO, SH. MH.",N,Laki-Laki,KOTA SURABAYA,Partai Solidaritas Indonesia,PSI,Jawa Timur I,Jawa Timur,Male
6,DRA. ASTUTIK NINGRUM,N,Perempuan,SIDOARJO,Partai Solidaritas Indonesia,PSI,Jawa Timur I,Jawa Timur,Female
7,"SHADER MUBARAK ARTHAMIN, S.Ak",N,Laki-Laki,SIDOARJO,Partai Solidaritas Indonesia,PSI,Jawa Timur I,Jawa Timur,Male
8,"ANDRE CAHYO NUGROHO, SE",N,Laki-Laki,KOTA SURABAYA,Partai Solidaritas Indonesia,PSI,Jawa Timur I,Jawa Timur,Male
9,RURI PUDJI NINGRUM,N,Perempuan,KOTA SURABAYA,Partai Solidaritas Indonesia,PSI,Jawa Timur I,Jawa Timur,Female
10,"TONNY HUTAPEA, SE",N,Laki-Laki,SIDOARJO,Partai Solidaritas Indonesia,PSI,Jawa Timur I,Jawa Timur,Male
1,"BIGMAN KARNADJAJA, S.Psi",N,Laki-Laki,KOTA SURABAYA,Partai Solidaritas Indonesia,PSI,Jawa Timur II,Jawa Timur,Male
2,ANITA CITRA KAROLINA SINAGA,N,Perempuan,JAKARTA UTARA,Partai Solidaritas Indonesia,PSI,Jawa Timur II,Jawa Timur,Female
3,"PANDU SATYAHADI PUTRA, S.H.",N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Timur II,Jawa Timur,Male
4,LIBRIANTO NOVERIAN,N,Laki-Laki,KOTA SURABAYA,Partai Solidaritas Indonesia,PSI,Jawa Timur II,Jawa Timur,Male
5,SITI RODIYATUL ALFIAH,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Jawa Timur II,Jawa Timur,Female
6,GEMA NURANI INDRIAWAN,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Timur II,Jawa Timur,Female
7,NURUL INDAH SARI,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Timur II,Jawa Timur,Female
1,H. MOHAMAD GUNTUR ROMLI,N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Timur III,Jawa Timur,Male
2,ENDIKA FITRA WIJAYA,N,Laki-Laki,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Jawa Timur III,Jawa Timur,Male
3,INGE MARIA FRANSISCA,N,Perempuan,BONDOWOSO,Partai Solidaritas Indonesia,PSI,Jawa Timur III,Jawa Timur,Female
4,TIARA CRISTAL WENUR,N,Perempuan,KOTA BEKASI,Partai Solidaritas Indonesia,PSI,Jawa Timur III,Jawa Timur,Female
5,"GILANG FAJAR RAMADHAN, S.Sos",N,Laki-Laki,BANYUWANGI,Partai Solidaritas Indonesia,PSI,Jawa Timur III,Jawa Timur,Male
6,KHOIROTUL MUSTAFIDAH,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Jawa Timur III,Jawa Timur,Female
7,RINTIS MULYANING ATI,N,Perempuan,SITUBONDO,Partai Solidaritas Indonesia,PSI,Jawa Timur III,Jawa Timur,Female
1,"DANIK EKA RAHMANINGTIYAS, S.Psi",N,Perempuan,JEMBER,Partai Solidaritas Indonesia,PSI,Jawa Timur IV,Jawa Timur,Female
2,"MOHAMMAD JAENI, S.Pd",N,Laki-Laki,LUMAJANG,Partai Solidaritas Indonesia,PSI,Jawa Timur IV,Jawa Timur,Male
3,RIKKY PRIHATNO,N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Timur IV,Jawa Timur,Male
4,WINDA INDRIYANI,N,Perempuan,JEMBER,Partai Solidaritas Indonesia,PSI,Jawa Timur IV,Jawa Timur,Female
5,"IRFAN MUALIM, S.Pd.I",N,Laki-Laki,JAKARTA PUSAT,Partai Solidaritas Indonesia,PSI,Jawa Timur IV,Jawa Timur,Male
6,"ANA WIJAYANTI, S.Pd",N,Perempuan,KOTA DENPASAR,Partai Solidaritas Indonesia,PSI,Jawa Timur IV,Jawa Timur,Female
7,"NOER HAYATIE, M.Pd",N,Perempuan,SUMENEP,Partai Solidaritas Indonesia,PSI,Jawa Timur IV,Jawa Timur,Female
8,SITI SALAMAH,N,Perempuan,JEMBER,Partai Solidaritas Indonesia,PSI,Jawa Timur IV,Jawa Timur,Female
1,"Dr. SURYA TJANDRA, S.H., LL.M.",N,Laki-Laki,JAKARTA PUSAT,Partai Solidaritas Indonesia,PSI,Jawa Timur V,Jawa Timur,Male
2,"SOFIA AMBARINI, S.KOM",N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Timur V,Jawa Timur,Female
3,BENNY HERY RITANTO,N,Laki-Laki,NGANJUK,Partai Solidaritas Indonesia,PSI,Jawa Timur V,Jawa Timur,Male
4,"NOVAL AKBAR, SE",N,Laki-Laki,SIDOARJO,Partai Solidaritas Indonesia,PSI,Jawa Timur V,Jawa Timur,Male
5,EMAH MAHFUDZOH,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Timur V,Jawa Timur,Female
6,"MERLI DIARNO SUHARNOKO, SE",N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Timur V,Jawa Timur,Male
7,DARA WULANDARIAH,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Jawa Timur V,Jawa Timur,Female
8,KOKOH YULISTIO WAHONO,N,Laki-Laki,KOTA BATU,Partai Solidaritas Indonesia,PSI,Jawa Timur V,Jawa Timur,Male
1,Drs. IMAM ADDARUQUTNI,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Timur VI,Jawa Timur,Male
2,NANANG PRIYO UTOMO,N,Laki-Laki,MADIUN,Partai Solidaritas Indonesia,PSI,Jawa Timur VI,Jawa Timur,Male
3,FADLUN,N,Perempuan,KOTA SURABAYA,Partai Solidaritas Indonesia,PSI,Jawa Timur VI,Jawa Timur,Female
4,MUHAMAD IBRAHIM,N,Laki-Laki,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Jawa Timur VI,Jawa Timur,Male
5,"JATI ERNA SAHARA, SS",N,Perempuan,JAKARTA PUSAT,Partai Solidaritas Indonesia,PSI,Jawa Timur VI,Jawa Timur,Female
6,ARDELIA FRANSISKA,N,Perempuan,TANGERANG,Partai Solidaritas Indonesia,PSI,Jawa Timur VI,Jawa Timur,Female
7,QONI'AH IKHWANINA,N,Perempuan,KEDIRI,Partai Solidaritas Indonesia,PSI,Jawa Timur VI,Jawa Timur,Female
8,LOLLA PRISCILLA HABEAHAN,N,Perempuan,TANGERANG,Partai Solidaritas Indonesia,PSI,Jawa Timur VI,Jawa Timur,Female
9,MEGA IRAWATI,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Jawa Timur VI,Jawa Timur,Female
1,"NU'MAN LATIF, ST",N,Laki-Laki,PONOROGO,Partai Solidaritas Indonesia,PSI,Jawa Timur VII,Jawa Timur,Male
2,ANDRI WIDHIARTO,N,Laki-Laki,BEKASI,Partai Solidaritas Indonesia,PSI,Jawa Timur VII,Jawa Timur,Male
3,SRI RATNA IRNANINGSIH,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Timur VII,Jawa Timur,Female
4,BELLA MONALISTA,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Jawa Timur VII,Jawa Timur,Female
5,SONIYA HARIYANIS,N,Perempuan,BOGOR,Partai Solidaritas Indonesia,PSI,Jawa Timur VII,Jawa Timur,Female
6,THESYA MARLINA ADHISTYA,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Timur VII,Jawa Timur,Female
7,MERY KRISTINA,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Jawa Timur VII,Jawa Timur,Female
8,SILMIA AMALIA,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Jawa Timur VII,Jawa Timur,Female
1,ANDRO ROHMANA PUTRA,N,Laki-Laki,KOTA MADIUN,Partai Solidaritas Indonesia,PSI,Jawa Timur VIII,Jawa Timur,Male
2,"TRI HARNOKO HEDY P, SH",N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Timur VIII,Jawa Timur,Male
3,TARYUNI,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Jawa Timur VIII,Jawa Timur,Female
4,LINTANG KHRISNA MUTTI,N,Perempuan,KOTA MADIUN,Partai Solidaritas Indonesia,PSI,Jawa Timur VIII,Jawa Timur,Female
5,"BUSTANUS SALATIN, ST",N,Laki-Laki,JOMBANG,Partai Solidaritas Indonesia,PSI,Jawa Timur VIII,Jawa Timur,Male
6,ERDILA KRISTY LARASATY,N,Perempuan,KOTA MADIUN,Partai Solidaritas Indonesia,PSI,Jawa Timur VIII,Jawa Timur,Female
7,RIZKI UTAMI,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Timur VIII,Jawa Timur,Female
8,RAHMA META SARI,N,Perempuan,JAKARTA UTARA,Partai Solidaritas Indonesia,PSI,Jawa Timur VIII,Jawa Timur,Female
9,HENI ANDRIYANI,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Jawa Timur VIII,Jawa Timur,Female
10,DINDA AYU ARIFIYANI,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Timur VIII,Jawa Timur,Female
1,"SHOLIKHIN, S.Pd",N,Laki-Laki,TUBAN,Partai Solidaritas Indonesia,PSI,Jawa Timur IX,Jawa Timur,Male
2,ITA ANGELIA,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Jawa Timur IX,Jawa Timur,Female
3,UMI HOMSAH ZULFITRI,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Jawa Timur IX,Jawa Timur,Female
4,JUNITA LOLI SIMATUPANG,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Jawa Timur IX,Jawa Timur,Female
5,DIAH AMALIA,N,Perempuan,BEKASI,Partai Solidaritas Indonesia,PSI,Jawa Timur IX,Jawa Timur,Female
6,CHRISTY EKA RAHAYU,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Timur IX,Jawa Timur,Female
1,ARYA HADIID SATMATA,N,Laki-Laki,KOTA SURABAYA,Partai Solidaritas Indonesia,PSI,Jawa Timur X,Jawa Timur,Male
2,ELLA NURAINI,N,Perempuan,LAMONGAN,Partai Solidaritas Indonesia,PSI,Jawa Timur X,Jawa Timur,Female
3,JIK MAMLU'AH RAHMAWATI,N,Perempuan,LAMONGAN,Partai Solidaritas Indonesia,PSI,Jawa Timur X,Jawa Timur,Female
4,"KHOLIK, SH",N,Laki-Laki,GRESIK,Partai Solidaritas Indonesia,PSI,Jawa Timur X,Jawa Timur,Male
5,FITRI APRILIA,N,Perempuan,KOTA BEKASI,Partai Solidaritas Indonesia,PSI,Jawa Timur X,Jawa Timur,Female
6,NILA MARSELA,N,Perempuan,KOTA BEKASI,Partai Solidaritas Indonesia,PSI,Jawa Timur X,Jawa Timur,Female
1,HUSIN SHAHAB,N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Timur XI,Jawa Timur,Male
2,KHOLIFAH,N,Perempuan,SAMPANG,Partai Solidaritas Indonesia,PSI,Jawa Timur XI,Jawa Timur,Female
3,SUCI AMALIA,N,Perempuan,KOTA BEKASI,Partai Solidaritas Indonesia,PSI,Jawa Timur XI,Jawa Timur,Female
4,"ACHMAD FIRDAWS MAINURI, S.S",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Timur XI,Jawa Timur,Male
5,"AYU LUSYANA DARMAWATI RAHMAN, SH",N,Perempuan,SUMENEP,Partai Solidaritas Indonesia,PSI,Jawa Timur XI,Jawa Timur,Female
6,NUR ASIYAH IKA NINGSIH,N,Perempuan,SUMENEP,Partai Solidaritas Indonesia,PSI,Jawa Timur XI,Jawa Timur,Female
7,MAWADDATUS SHOLEHAH,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Timur XI,Jawa Timur,Female
8,FARIZA ANTANIA HANJANI,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Jawa Timur XI,Jawa Timur,Female
1,"FIRMAN HAREFA, S.H.",N,Laki-Laki,KOTA TANGERANG,Partai Solidaritas Indonesia,PSI,Banten I,Banten,Male
2,Ir. JOHANNES BOYKE APRIADI NUGROHO,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,PSI,Banten I,Banten,Male
3,DEASY SETIAWATI,N,Perempuan,PANDEGLANG,Partai Solidaritas Indonesia,PSI,Banten I,Banten,Female
4,FRANKY TJOKROSAPUTRO,N,Laki-Laki,JAKARTA BARAT,Partai Solidaritas Indonesia,PSI,Banten I,Banten,Male
5,IKA MAYLINA SUSAN,N,Perempuan,JAKARTA UTARA,Partai Solidaritas Indonesia,PSI,Banten I,Banten,Female
6,RISKA PUJI ASTUTI,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Banten I,Banten,Female
1,"DANIEL LUKE SOEWITO, S.I.Kom",N,Laki-Laki,JAKARTA PUSAT,Partai Solidaritas Indonesia,PSI,Banten II,Banten,Male
2,"ALDRIN INIGO WIJANA, ST",N,Laki-Laki,JAKARTA BARAT,Partai Solidaritas Indonesia,PSI,Banten II,Banten,Male
3,"PRISILLA PUSPITASARI, S.Si",N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Banten II,Banten,Female
4,"RAMOT SITUMEANG, SH., MH",N,Laki-Laki,JAKARTA BARAT,Partai Solidaritas Indonesia,PSI,Banten II,Banten,Male
5,CHINDY PURI SALSABILLAH,N,Perempuan,TANGERANG,Partai Solidaritas Indonesia,PSI,Banten II,Banten,Female
6,BUNGA SYELMA RIZALDY,N,Perempuan,BOGOR,Partai Solidaritas Indonesia,PSI,Banten II,Banten,Female
1,RATU AYU ISYANA BAGOES OKA,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Banten III,Banten,Female
2,KOKOK H. DIRGANTORO,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,PSI,Banten III,Banten,Male
3,"LEO ALEXANDER TAMBUNAN, SE, MM",N,Laki-Laki,JAKARTA BARAT,Partai Solidaritas Indonesia,PSI,Banten III,Banten,Male
4,NUR PANDYSYAH,N,Laki-Laki,KOTA DEPOK,Partai Solidaritas Indonesia,PSI,Banten III,Banten,Male
5,"FERA JB. SINAMBELA, MSc",N,Perempuan,TANGERANG,Partai Solidaritas Indonesia,PSI,Banten III,Banten,Female
6,"MIKHAIL GORBACHEV DOM, S.SI, M.SI",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,PSI,Banten III,Banten,Male
7,BENNY SUSANTO,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,PSI,Banten III,Banten,Male
8,Ir. AZMI,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,PSI,Banten III,Banten,Male
9,"YULIANA RIJANTO, S.S.",N,Perempuan,JAKARTA BARAT,Partai Solidaritas Indonesia,PSI,Banten III,Banten,Female
10,"ADRIANUS AGUNG NUGROHO, S.H M.H",N,Laki-Laki,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Banten III,Banten,Male
1,"I NENGAH YASA ADI SUSANTO, S.H., M.H",N,Laki-Laki,KOTA DENPASAR,Partai Solidaritas Indonesia,PSI,Bali,Bali,Male
2,"DEDY NUR, ST",N,Laki-Laki,BULELENG,Partai Solidaritas Indonesia,PSI,Bali,Bali,Male
3,"DIAH KURNIAWATI, S.Miss",N,Perempuan,KOTA DENPASAR,Partai Solidaritas Indonesia,PSI,Bali,Bali,Female
4,"I MADE CAKRA IRAWAN, S.T.",N,Laki-Laki,BADUNG,Partai Solidaritas Indonesia,PSI,Bali,Bali,Male
5,"IDA AYU RATIH KUMALASARI, AMA.Par",N,Perempuan,BADUNG,Partai Solidaritas Indonesia,PSI,Bali,Bali,Female
6,HENI INDRIATI,N,Perempuan,KOTA DENPASAR,Partai Solidaritas Indonesia,PSI,Bali,Bali,Female
7,I KETUT DARMADI,N,Laki-Laki,BULELENG,Partai Solidaritas Indonesia,PSI,Bali,Bali,Male
8,"DEWA PUTU SANTIKA, S.Sos, M.Si",N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Bali,Bali,Male
9,"I WAYAN SUARNA, S.Sos",N,Laki-Laki,KOTA DEPOK,Partai Solidaritas Indonesia,PSI,Bali,Bali,Male
1,"SUHARDIMAN, ST",N,Laki-Laki,KOTA MATARAM,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
2,DEVI AMALIA SAFITRI,N,Perempuan,KOTA DEPOK,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Barat I,Nusa Tenggara Barat,Female
3,SHELLA KUSUMA PUTRI,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Barat I,Nusa Tenggara Barat,Female
1,"DEAN HERDESVIANA, S.E",N,Perempuan,KOTA TANGERANG,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
2,ATIKAH FITRIANI,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
3,NINING SUKMA SARI DEWI,N,Perempuan,KOTA MATARAM,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
4,DRG. DEWI SARTIKA,N,Perempuan,KOTA MATARAM,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
5,"PENDRI TRINANDA, S.Si",N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
6,LINA DWI ASTUTI,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
7,ANNISYA NOVIYANTI,N,Perempuan,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
8,FIRDA FAHMI DINI,N,Perempuan,KOTA DEPOK,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
1,ROBERT SOTER MARUT,N,Laki-Laki,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
2,"FREDERICUS AH, A.Md",N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
3,"MARIA JEANS NULIARTI, SH",N,Perempuan,JAKARTA UTARA,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
4,"RAYNOLDY OKTORA, SH",N,Laki-Laki,ENDE,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
5,"ROBERTHUS BAIT KEYTIMU, S.H",N,Laki-Laki,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
6,ARYANI RIZKI POERWASARI WARUT,N,Perempuan,MANGGARAI,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
1,"AJUB T. TASOIN, SS",N,Laki-Laki,BOGOR,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
2,LUSIA B MARETNI SINLAE B,N,Perempuan,KOTA KUPANG,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
3,"BARNABAS JJS PELLA, S.H M.Hum",N,Laki-Laki,KOTA KUPANG,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
4,"NUNIEK ERNANINGRUM, S.H, . M.Hum, MACM, MM",N,Perempuan,KOTA KUPANG,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
5,BAYU ENDRO WINARKO,N,Laki-Laki,KOTA DEPOK,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
6,IRENI ALEXANDRIA,N,Perempuan,KOTA KUPANG,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
7,"PITER THINUNG PITOBY, SE",N,Laki-Laki,KOTA KUPANG,Partai Solidaritas Indonesia,PSI,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
1,ITHA SALEEM,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Kalimantan Barat I,Kalimantan Barat,Female
2,"MARTIN KUSUMA, SE",N,Laki-Laki,JAKARTA PUSAT,Partai Solidaritas Indonesia,PSI,Kalimantan Barat I,Kalimantan Barat,Male
3,"SUPRIONOTO WIJAYA, SH, M.Kn",N,Laki-Laki,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Kalimantan Barat I,Kalimantan Barat,Male
4,"MARTON HARDALI, SE",N,Laki-Laki,JAKARTA BARAT,Partai Solidaritas Indonesia,PSI,Kalimantan Barat I,Kalimantan Barat,Male
5,LOIS EUODIA BASUKI,N,Perempuan,SAMBAS,Partai Solidaritas Indonesia,PSI,Kalimantan Barat I,Kalimantan Barat,Female
6,MEILINA CHAIRUNNISA,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Kalimantan Barat I,Kalimantan Barat,Female
7,SILVANNA,N,Perempuan,JAKARTA BARAT,Partai Solidaritas Indonesia,PSI,Kalimantan Barat I,Kalimantan Barat,Female
8,"YOHANES DEDI, S.Sos",N,Laki-Laki,KOTA PONTIANAK,Partai Solidaritas Indonesia,PSI,Kalimantan Barat I,Kalimantan Barat,Male
1,"DR. TJAHJADI NUGROHO, M.Th",N,Laki-Laki,KOTA SEMARANG,Partai Solidaritas Indonesia,PSI,Kalimantan Barat II,Kalimantan Barat,Male
2,"AHDIAN NOOR, ST",N,Laki-Laki,BOGOR,Partai Solidaritas Indonesia,PSI,Kalimantan Barat II,Kalimantan Barat,Male
3,"TOTASIA BASA KURNIA TOBING, SE",N,Perempuan,KOTA DEPOK,Partai Solidaritas Indonesia,PSI,Kalimantan Barat II,Kalimantan Barat,Female
4,IKA RUSTIKASARI,N,Perempuan,BEKASI,Partai Solidaritas Indonesia,PSI,Kalimantan Barat II,Kalimantan Barat,Female
1,SUSRIANI,N,Perempuan,KOTA PALANGKARAYA,Partai Solidaritas Indonesia,PSI,Kalimantan Tengah,Kalimantan Tengah,Female
2,INTAN GURITNO PUTRI,N,Perempuan,KOTA PALANGKARAYA,Partai Solidaritas Indonesia,PSI,Kalimantan Tengah,Kalimantan Tengah,Female
3,SAIDULKARNAIN ISHAK,N,Laki-Laki,KOTA PALANGKARAYA,Partai Solidaritas Indonesia,PSI,Kalimantan Tengah,Kalimantan Tengah,Male
4,"DIDIT MAJALOLO, SH",N,Laki-Laki,JAKARTA BARAT,Partai Solidaritas Indonesia,PSI,Kalimantan Tengah,Kalimantan Tengah,Male
5,"WALDEN MATHEOUS SIHALOHO, SH, MH",N,Laki-Laki,KOTA PALANGKARAYA,Partai Solidaritas Indonesia,PSI,Kalimantan Tengah,Kalimantan Tengah,Male
6,VIENSCA ADELINE,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Kalimantan Tengah,Kalimantan Tengah,Female
1,WIBOWO KERSONO,N,Laki-Laki,BANJAR,Partai Solidaritas Indonesia,PSI,Kalimantan Selatan I,Kalimantan Selatan,Male
2,YOSEFIN LAMTIUR NIAPOANI SIANIPAR,N,Perempuan,KOTA BEKASI,Partai Solidaritas Indonesia,PSI,Kalimantan Selatan I,Kalimantan Selatan,Female
3,MUHAMMAD HANAFI,N,Laki-Laki,KOTA BANJARBARU,Partai Solidaritas Indonesia,PSI,Kalimantan Selatan I,Kalimantan Selatan,Male
4,ADNA IBRA VICTORI DASDJAR,N,Laki-Laki,KOTA BANJARBARU,Partai Solidaritas Indonesia,PSI,Kalimantan Selatan I,Kalimantan Selatan,Male
5,"MARIA HASTUTI, SE",N,Perempuan,KOTA BANJARBARU,Partai Solidaritas Indonesia,PSI,Kalimantan Selatan I,Kalimantan Selatan,Female
6,"PALMIJAYA, SH",N,Laki-Laki,BALANGAN,Partai Solidaritas Indonesia,PSI,Kalimantan Selatan I,Kalimantan Selatan,Male
1,"MUHAMMAD BIMA JANURI, ST, M.Kom",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,PSI,Kalimantan Selatan II,Kalimantan Selatan,Male
2,SULISNO,N,Laki-Laki,KOTA BANJARMASIN,Partai Solidaritas Indonesia,PSI,Kalimantan Selatan II,Kalimantan Selatan,Male
3,"NURHALIMAH, SE",N,Perempuan,HULU SUNGAI TENGAH,Partai Solidaritas Indonesia,PSI,Kalimantan Selatan II,Kalimantan Selatan,Female
4,HUSNA YULIDA,N,Perempuan,BANJAR,Partai Solidaritas Indonesia,PSI,Kalimantan Selatan II,Kalimantan Selatan,Female
5,WAHYUDIN NOOR ARIFIN SH,N,Laki-Laki,BANJAR,Partai Solidaritas Indonesia,PSI,Kalimantan Selatan II,Kalimantan Selatan,Male
1,"SISMANTO, S.Pd, M.KPd",N,Laki-Laki,KUTAI TIMUR,Partai Solidaritas Indonesia,PSI,Kalimantan Timur,Kalimantan Timur,Male
2,"ESTER, S.H",N,Perempuan,KOTA SAMARINDA,Partai Solidaritas Indonesia,PSI,Kalimantan Timur,Kalimantan Timur,Female
3,"COKY YAHYA RUNASIA, SE",N,Laki-Laki,KOTA DEPOK,Partai Solidaritas Indonesia,PSI,Kalimantan Timur,Kalimantan Timur,Male
4,ISMED SURYA RAHMAN,N,Laki-Laki,KUTAI KARTANEGARA,Partai Solidaritas Indonesia,PSI,Kalimantan Timur,Kalimantan Timur,Male
5,"ESTEFANUS BALAATI, S.Th",N,Laki-Laki,JAKARTA BARAT,Partai Solidaritas Indonesia,PSI,Kalimantan Timur,Kalimantan Timur,Male
6,"VANESSA ROSALIE, S.E",N,Perempuan,KOTA BALIKPAPAN,Partai Solidaritas Indonesia,PSI,Kalimantan Timur,Kalimantan Timur,Female
7,"NURUL FATIMAH KHASBULLAH, S.H",N,Perempuan,KOTA BANDUNG,Partai Solidaritas Indonesia,PSI,Kalimantan Timur,Kalimantan Timur,Female
8,JULIANA OKTARIANA,N,Perempuan,KOTA BEKASI,Partai Solidaritas Indonesia,PSI,Kalimantan Timur,Kalimantan Timur,Female
1,"VIVI TESKRI LIDIA GEORGE, SKM",N,Perempuan,KOTA MANADO,Partai Solidaritas Indonesia,PSI,Sulawesi Utara,Sulawesi Utara,Female
