NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
3,"UMI FADHILAH, S.Pd",N,Perempuan,TEGAL,Partai Amanat Nasional,PAN,Jawa Tengah IX,Jawa Tengah,Female
4,JOHAN FIRDAUS,N,Laki-Laki,TEGAL,Partai Amanat Nasional,PAN,Jawa Tengah IX,Jawa Tengah,Male
5,"MULIATUL FAJRI AKHSAN,, S.H.I., M.Si",N,Laki-Laki,TEGAL,Partai Amanat Nasional,PAN,Jawa Tengah IX,Jawa Tengah,Male
6,"YULIA RAHMAWATI, S.KOM",N,Perempuan,KOTA TEGAL,Partai Amanat Nasional,PAN,Jawa Tengah IX,Jawa Tengah,Female
7,"DEBORAH NING HASTUTI, SH",N,Perempuan,TEGAL,Partai Amanat Nasional,PAN,Jawa Tengah IX,Jawa Tengah,Female
8,KHAYATUN NUFUS,N,Perempuan,JAKARTA PUSAT,Partai Amanat Nasional,PAN,Jawa Tengah IX,Jawa Tengah,Female
1,"NASRULLAH, M.Si",N,Laki-Laki,KOTA BEKASI,Partai Amanat Nasional,PAN,Jawa Tengah X,Jawa Tengah,Male
2,"Drs. H. A. HAKAM NAJA, M.Si",Y,Laki-Laki,KOTA PEKALONGAN,Partai Amanat Nasional,PAN,Jawa Tengah X,Jawa Tengah,Male
3,SETYASIH PRIHERLINA,N,Perempuan,PEMALANG,Partai Amanat Nasional,PAN,Jawa Tengah X,Jawa Tengah,Female
4,MUHAMMAD ABU THOLIB,N,Laki-Laki,KOTA PEKALONGAN,Partai Amanat Nasional,PAN,Jawa Tengah X,Jawa Tengah,Male
5,"M. HARIMAN BAHTIAR, M.Si",N,Laki-Laki,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Jawa Tengah X,Jawa Tengah,Male
6,YUNITA GUSDIYANTI,N,Perempuan,BATANG,Partai Amanat Nasional,PAN,Jawa Tengah X,Jawa Tengah,Female
7,INDRI KRISNAWATI,N,Perempuan,BANYUMAS,Partai Amanat Nasional,PAN,Jawa Tengah X,Jawa Tengah,Female
1,"H. A. HANAFI RAIS, S.IP, MPP",Y,Laki-Laki,KOTA YOGYAKARTA,Partai Amanat Nasional,PAN,DI Yogyakarta,DI Yogyakarta,Male
2,Ir. IBNU MAHMUD BILALLUDIN,N,Laki-Laki,KOTA CIMAHI,Partai Amanat Nasional,PAN,DI Yogyakarta,DI Yogyakarta,Male
3,YUNI ASTUTI,N,Perempuan,KOTA YOGYAKARTA,Partai Amanat Nasional,PAN,DI Yogyakarta,DI Yogyakarta,Female
4,AFDA RIZAL ARMASHITA,N,Laki-Laki,KLATEN,Partai Amanat Nasional,PAN,DI Yogyakarta,DI Yogyakarta,Male
5,"TAUFAN PRATAMA ZASYA, B.A M.A",N,Laki-Laki,JAKARTA TIMUR,Partai Amanat Nasional,PAN,DI Yogyakarta,DI Yogyakarta,Male
6,"FENI FITRA RAHMAWATI, SE",N,Perempuan,KOTA DEPOK,Partai Amanat Nasional,PAN,DI Yogyakarta,DI Yogyakarta,Female
7,MUHAMMAD SYAHRUL KAMIL ZA,N,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,DI Yogyakarta,DI Yogyakarta,Male
8,"ERLIN SUSILASARI, S.H.",N,Perempuan,JAKARTA BARAT,Partai Amanat Nasional,PAN,DI Yogyakarta,DI Yogyakarta,Female
1,SUNGKONO,Y,Laki-Laki,SIDOARJO,Partai Amanat Nasional,PAN,Jawa Timur I,Jawa Timur,Male
2,DHIMAM ABROR,N,Laki-Laki,SIDOARJO,Partai Amanat Nasional,PAN,Jawa Timur I,Jawa Timur,Male
3,"MILA MACHMUDAH, S.Sos",N,Perempuan,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur I,Jawa Timur,Female
4,Dr. LEO HERLAMBANG,N,Laki-Laki,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur I,Jawa Timur,Male
5,Ir. SUNARTOYO,N,Laki-Laki,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur I,Jawa Timur,Male
6,"Dra. KUSKADIASTUTI, M.BA",N,Perempuan,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur I,Jawa Timur,Female
7,"MUHAMMAD YASIN HISJAM, SE",N,Laki-Laki,KOTA DEPOK,Partai Amanat Nasional,PAN,Jawa Timur I,Jawa Timur,Male
8,"SURYA OKTIKANANDA, SKM, MSi",N,Laki-Laki,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur I,Jawa Timur,Male
9,LILY OKTAVIA,N,Perempuan,SIDOARJO,Partai Amanat Nasional,PAN,Jawa Timur I,Jawa Timur,Female
10,Hj. GEBI KONITA D,N,Laki-Laki,KOTA DEPOK,Partai Amanat Nasional,PAN,Jawa Timur I,Jawa Timur,Male
1,DEBBY RHOMA IRAMA,N,Perempuan,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Jawa Timur II,Jawa Timur,Female
2,Ir. H. AMRI SIREGAR,N,Laki-Laki,KOTA MEDAN,Partai Amanat Nasional,PAN,Jawa Timur II,Jawa Timur,Male
3,"ALIA SUGIANTI, SE",N,Perempuan,PURWAKARTA,Partai Amanat Nasional,PAN,Jawa Timur II,Jawa Timur,Female
4,"DR. MISRANTO, SH., M.Hum",N,Laki-Laki,KOTA PASURUAN,Partai Amanat Nasional,PAN,Jawa Timur II,Jawa Timur,Male
5,"H. ACHMAD CHAIRUL FARID, SE, SH, MH",N,Laki-Laki,JEMBER,Partai Amanat Nasional,PAN,Jawa Timur II,Jawa Timur,Male
6,OSMIYATI AFARINDRA NURIFAI,N,Perempuan,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Jawa Timur II,Jawa Timur,Female
7,"Dr. Ir. R KUN WARDANA, A. MT",N,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Jawa Timur II,Jawa Timur,Male
1,"M. YASIN KARA, SE. MH",N,Laki-Laki,KOTA BEKASI,Partai Amanat Nasional,PAN,Jawa Timur III,Jawa Timur,Male
2,"NURHIDAYAT, IR., MM.",N,Laki-Laki,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur III,Jawa Timur,Male
3,"S. FENTY NUR, S.Kom",N,Perempuan,KOTA BEKASI,Partai Amanat Nasional,PAN,Jawa Timur III,Jawa Timur,Female
4,"Ir. BUDIJONO DJODYMARTONO, SE., M.Ec.",N,Laki-Laki,BANYUWANGI,Partai Amanat Nasional,PAN,Jawa Timur III,Jawa Timur,Male
5,ANAH NURJANAH,N,Perempuan,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Jawa Timur III,Jawa Timur,Female
6,"Dra. ENNY PURI RAHAYU, S.Pd., MH",N,Perempuan,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur III,Jawa Timur,Female
7,"H. SURYANTO AKA, SH., MH",N,Laki-Laki,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur III,Jawa Timur,Male
1,EMILIA CONTESSA,N,Perempuan,BANYUWANGI,Partai Amanat Nasional,PAN,Jawa Timur IV,Jawa Timur,Female
2,KH. ABDUL KOHAR MUZAKIR,N,Laki-Laki,JEMBER,Partai Amanat Nasional,PAN,Jawa Timur IV,Jawa Timur,Male
3,USAMAH AL HADAR,N,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Jawa Timur IV,Jawa Timur,Male
4,AHMAD AZZAM AL QOYYIMUDDIN,N,Laki-Laki,JEMBER,Partai Amanat Nasional,PAN,Jawa Timur IV,Jawa Timur,Male
5,AL KHUROTIN ELVIRA,N,Perempuan,SIDOARJO,Partai Amanat Nasional,PAN,Jawa Timur IV,Jawa Timur,Female
6,M. YUNUS,N,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Jawa Timur IV,Jawa Timur,Male
7,"Hj. SITI DJOEWARTRIS, Dra",N,Perempuan,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur IV,Jawa Timur,Female
8,"INDI NUROINI, SH., SHI",N,Laki-Laki,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur IV,Jawa Timur,Male
1,"H. TOTOK DARYANTO, SE",Y,Laki-Laki,KOTA YOGYAKARTA,Partai Amanat Nasional,PAN,Jawa Timur V,Jawa Timur,Male
2,"HJ. LILIK MUHARTI, SH. MH",N,Perempuan,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur V,Jawa Timur,Female
3,"MOH JAELANI, SH",N,Laki-Laki,KOTA MALANG,Partai Amanat Nasional,PAN,Jawa Timur V,Jawa Timur,Male
4,"MEYTHA NURANI, SKM, MScPH",N,Perempuan,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Jawa Timur V,Jawa Timur,Female
5,AHMAD MUHAMAD NUR,N,Laki-Laki,JAKARTA UTARA,Partai Amanat Nasional,PAN,Jawa Timur V,Jawa Timur,Male
6,TYAGITA INDRASSWASTYA,N,Perempuan,SIDOARJO,Partai Amanat Nasional,PAN,Jawa Timur V,Jawa Timur,Female
7,"ENDANG SRI SUKMAWATI, SE",N,Perempuan,KOTA TANGERANG,Partai Amanat Nasional,PAN,Jawa Timur V,Jawa Timur,Female
8,"ZAINUL KHATIM, S.S, M.Pd",N,Laki-Laki,KOTA MALANG,Partai Amanat Nasional,PAN,Jawa Timur V,Jawa Timur,Male
1,"Ir. H. AHMAD RIZKI SADIG, M.Si",Y,Laki-Laki,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Jawa Timur VI,Jawa Timur,Male
2,"NAJIB ZAKARIA, S.Kep. Ns",N,Laki-Laki,BLITAR,Partai Amanat Nasional,PAN,Jawa Timur VI,Jawa Timur,Male
3,MAYYADA ALMASJHUR,N,Perempuan,JAKARTA PUSAT,Partai Amanat Nasional,PAN,Jawa Timur VI,Jawa Timur,Female
4,AGUS PRASTOWO,N,Laki-Laki,SIDOARJO,Partai Amanat Nasional,PAN,Jawa Timur VI,Jawa Timur,Male
5,MOCHAMAD ARIEF TJAHJONO,N,Laki-Laki,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur VI,Jawa Timur,Male
6,YULIAN PUSPANDARI,N,Perempuan,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Jawa Timur VI,Jawa Timur,Female
7,ISA FIRDAUS,N,Laki-Laki,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Jawa Timur VI,Jawa Timur,Male
8,IMA WIDYAWATI,N,Perempuan,KEDIRI,Partai Amanat Nasional,PAN,Jawa Timur VI,Jawa Timur,Female
9,"NAJMA AMIRA ABDULLAH, SH",N,Perempuan,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur VI,Jawa Timur,Female
1,ERIL ARIORISTANTO DARDAK,N,Laki-Laki,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Jawa Timur VII,Jawa Timur,Male
2,"H SUTIKNO, B. Sc",N,Laki-Laki,MAGETAN,Partai Amanat Nasional,PAN,Jawa Timur VII,Jawa Timur,Male
3,LUSZY ROKHANA FATRIAWATI,N,Perempuan,MAGETAN,Partai Amanat Nasional,PAN,Jawa Timur VII,Jawa Timur,Female
4,"Ir. ARIS WIYONO SARDJONO, MM",N,Laki-Laki,KOTA BEKASI,Partai Amanat Nasional,PAN,Jawa Timur VII,Jawa Timur,Male
5,SUPRIADI,N,Laki-Laki,MAGETAN,Partai Amanat Nasional,PAN,Jawa Timur VII,Jawa Timur,Male
6,ELYUSNITA OLIVIA,N,Perempuan,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur VII,Jawa Timur,Female
7,"AWALUDDIN MUCHTAR, SE MSi",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Jawa Timur VII,Jawa Timur,Male
8,ENDANG SETYOWATI,N,Perempuan,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Jawa Timur VII,Jawa Timur,Female
1,DENADA,N,Perempuan,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Jawa Timur VIII,Jawa Timur,Female
2,ABDUL HAKIM BAFAGIH,N,Laki-Laki,KOTA KEDIRI,Partai Amanat Nasional,PAN,Jawa Timur VIII,Jawa Timur,Male
3,"Drs. MUNTAHA, Apt., MM",N,Laki-Laki,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Jawa Timur VIII,Jawa Timur,Male
4,"Dra. HJ. MUSFIROH S BADRIE, M.Si",N,Perempuan,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Jawa Timur VIII,Jawa Timur,Female
5,"Dr. BAMBANG SUTRISNO, SH, MH",N,Laki-Laki,MOJOKERTO,Partai Amanat Nasional,PAN,Jawa Timur VIII,Jawa Timur,Male
6,ACHMAD RONI,N,Laki-Laki,KOTA BEKASI,Partai Amanat Nasional,PAN,Jawa Timur VIII,Jawa Timur,Male
7,ANDIK TRISDIANTO,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Jawa Timur VIII,Jawa Timur,Male
8,M ALI AKBAR,N,Laki-Laki,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Jawa Timur VIII,Jawa Timur,Male
9,"AMALIA LARASATI, S.Pd. MM",N,Perempuan,KOTA DEPOK,Partai Amanat Nasional,PAN,Jawa Timur VIII,Jawa Timur,Female
10,Ir. H. M. YUSUF MALADI,N,Laki-Laki,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Jawa Timur VIII,Jawa Timur,Male
1,"AGUS MAIMUN, SE, M. HP",N,Laki-Laki,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur IX,Jawa Timur,Male
2,Ir. BAMBANG BUDI SUSANTO,Y,Laki-Laki,BOJONEGORO,Partai Amanat Nasional,PAN,Jawa Timur IX,Jawa Timur,Male
3,"BEKTI PRASTYANI, SPd",N,Perempuan,BOJONEGORO,Partai Amanat Nasional,PAN,Jawa Timur IX,Jawa Timur,Female
4,"Drs. H. M. ZEN DAHLAN, M.Pd",N,Laki-Laki,BOJONEGORO,Partai Amanat Nasional,PAN,Jawa Timur IX,Jawa Timur,Male
5,YULI SHOLAWATI,N,Perempuan,BOJONEGORO,Partai Amanat Nasional,PAN,Jawa Timur IX,Jawa Timur,Female
6,H. ROMADLON,N,Laki-Laki,TUBAN,Partai Amanat Nasional,PAN,Jawa Timur IX,Jawa Timur,Male
1,"H. VIVA YOGA MAULADI, M.Si",Y,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Jawa Timur X,Jawa Timur,Male
2,"Prof. Dr. ZAINUDDIN MALIKI, M.Si.",N,Laki-Laki,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur X,Jawa Timur,Male
3,"AYU M. KUSUMASTUTI, SE",N,Perempuan,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur X,Jawa Timur,Female
4,M TAUFIK GANI,N,Laki-Laki,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur X,Jawa Timur,Male
5,"UMI KHULSUM, SE",N,Perempuan,GRESIK,Partai Amanat Nasional,PAN,Jawa Timur X,Jawa Timur,Female
6,R. AFFAN IBNU MUHARAM,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Jawa Timur X,Jawa Timur,Male
1,"Dr. ACH. RUBAIE, SH., MH",N,Laki-Laki,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur XI,Jawa Timur,Male
2,ABDULLAH SYAIFUDDIN,N,Laki-Laki,JAKARTA UTARA,Partai Amanat Nasional,PAN,Jawa Timur XI,Jawa Timur,Male
3,HJ. HUDZAIFAH MUSYAFFA,N,Perempuan,KOTA PONTIANAK,Partai Amanat Nasional,PAN,Jawa Timur XI,Jawa Timur,Female
4,H. FANDI ACHMAD,N,Laki-Laki,SAMPANG,Partai Amanat Nasional,PAN,Jawa Timur XI,Jawa Timur,Male
5,"SLAMET ARIYADI, S.Psi",N,Laki-Laki,SAMPANG,Partai Amanat Nasional,PAN,Jawa Timur XI,Jawa Timur,Male
6,HALIMATUS SA'DIYAH,N,Perempuan,KOTA SURABAYA,Partai Amanat Nasional,PAN,Jawa Timur XI,Jawa Timur,Female
7,MA'MOL,N,Laki-Laki,GARUT,Partai Amanat Nasional,PAN,Jawa Timur XI,Jawa Timur,Male
8,"RATNA DIAH RAHMAWATI, S.Sos",N,Perempuan,GRESIK,Partai Amanat Nasional,PAN,Jawa Timur XI,Jawa Timur,Female
1,TB DEDY MI'ING GUMELAR,N,Laki-Laki,KOTA BEKASI,Partai Amanat Nasional,PAN,Banten I,Banten,Male
2,"IMAM HUSSAIDA, S.T",N,Laki-Laki,ACEH BARAT DAYA,Partai Amanat Nasional,PAN,Banten I,Banten,Male
3,"ENENG HUMAEROH, Spd.I.,MUd.",N,Perempuan,PANDEGLANG,Partai Amanat Nasional,PAN,Banten I,Banten,Female
4,"ADI WICAKSONO, SE., ME",N,Laki-Laki,KOTA TANGERANG,Partai Amanat Nasional,PAN,Banten I,Banten,Male
5,"RIKA RAHMAWATI, ST,. MT",N,Perempuan,KOTA CILEGON,Partai Amanat Nasional,PAN,Banten I,Banten,Female
6,"ADE MUSTAGFIRIN, S.E.sy",N,Laki-Laki,PANDEGLANG,Partai Amanat Nasional,PAN,Banten I,Banten,Male
1,"H. YANDRI SUSANTO, S.Pt",Y,Laki-Laki,KOTA SERANG,Partai Amanat Nasional,PAN,Banten II,Banten,Male
2,"HJ. INDAHWATI, S.Mn. MM",N,Perempuan,SERANG,Partai Amanat Nasional,PAN,Banten II,Banten,Female
3,"H. ROSYID HAERUDIN, SP, MM",N,Laki-Laki,KOTA CILEGON,Partai Amanat Nasional,PAN,Banten II,Banten,Male
4,"Ir. H. SYAFROL MAKMUR, M.Pd.I.",N,Laki-Laki,KOTA CILEGON,Partai Amanat Nasional,PAN,Banten II,Banten,Male
5,"RATU MINHERYATI, SE",N,Perempuan,SERANG,Partai Amanat Nasional,PAN,Banten II,Banten,Female
6,"H. SUPRIYONO, S.KOM",N,Laki-Laki,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Banten II,Banten,Male
1,M. ALI TAHER,Y,Laki-Laki,TANGERANG,Partai Amanat Nasional,PAN,Banten III,Banten,Male
2,"YASMIN MUNTAZ, SH., MH.",N,Perempuan,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Banten III,Banten,Female
3,"H. MUHAMMAD RIZAL, SH, M.Si",N,Laki-Laki,TANGERANG,Partai Amanat Nasional,PAN,Banten III,Banten,Male
4,IWAN ROBERTO,N,Laki-Laki,KOTA TANGERANG,Partai Amanat Nasional,PAN,Banten III,Banten,Male
5,SIRAJ EL MUNIR BUSTAMI,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Banten III,Banten,Male
6,Ir. TANTY PUPTI,N,Perempuan,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Banten III,Banten,Female
7,Ir. SAYUTI ASYATHRI,N,Laki-Laki,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Banten III,Banten,Male
8,HJ. MIKE S. HERAWATI,N,Perempuan,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Banten III,Banten,Female
9,"H. MUALLIM SYUIB, SH, MH",N,Laki-Laki,KOTA TANGERANG,Partai Amanat Nasional,PAN,Banten III,Banten,Male
10,"H. ISMAIL, SH.",N,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Banten III,Banten,Male
1,KHAIRUL FAHMI,N,Laki-Laki,KOTA MADIUN,Partai Amanat Nasional,PAN,Bali,Bali,Male
2,MUHAMMAD ZAINI,N,Laki-Laki,BADUNG,Partai Amanat Nasional,PAN,Bali,Bali,Male
3,KHUSNAINI SAFITRI,N,Perempuan,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Bali,Bali,Female
4,IWAN SATRIAWAN,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Bali,Bali,Male
5,AGUS WIDODO,N,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Bali,Bali,Male
6,SRI WULAN RAMADHANI,N,Perempuan,KOTA DEPOK,Partai Amanat Nasional,PAN,Bali,Bali,Female
7,"NGATEMIN, S.TP",N,Laki-Laki,KOTA SALATIGA,Partai Amanat Nasional,PAN,Bali,Bali,Male
8,"FAUDHINIA ADINDA PURBARANI, SH",N,Perempuan,KOTA DEPOK,Partai Amanat Nasional,PAN,Bali,Bali,Female
9,"MUSTARI MANGKAUK PUTRA, S.Fil.I.",N,Laki-Laki,JAKARTA PUSAT,Partai Amanat Nasional,PAN,Bali,Bali,Male
1,"H. MUHAMMAD SYAFRUDIN, ST, MM",Y,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
2,DRA. RODIYAH,N,Perempuan,SUMBAWA,Partai Amanat Nasional,PAN,Nusa Tenggara Barat I,Nusa Tenggara Barat,Female
3,"Ir. H. JHONI HARTONO, M. Sc.",N,Laki-Laki,SUMBAWA BARAT,Partai Amanat Nasional,PAN,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
1,"H. M. MUAZZIM AKBAR, S.IP",N,Laki-Laki,KOTA MATARAM,Partai Amanat Nasional,PAN,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
2,"H. LALU SUPRAYATNO, SH, MBA., MM",N,Laki-Laki,LOMBOK TENGAH,Partai Amanat Nasional,PAN,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
3,"DITA OKTAMASYA PUTRI, A. Md",N,Perempuan,LOMBOK BARAT,Partai Amanat Nasional,PAN,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
4,"TOMMY ADRIAN FIRMAN, S.H.I",N,Laki-Laki,JAKARTA UTARA,Partai Amanat Nasional,PAN,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
5,H. SUBUHUNNURI,N,Laki-Laki,KOTA MATARAM,Partai Amanat Nasional,PAN,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
6,"NADYA ALFI SAHRINA, A. Md",N,Perempuan,KOTA MATARAM,Partai Amanat Nasional,PAN,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
7,KUNTI TRI PERTIWI,N,Perempuan,KOTA MATARAM,Partai Amanat Nasional,PAN,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
8,FICKY RHOMA IRAMA,N,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
1,"AHMAD YOHAN, M.Si",Y,Laki-Laki,KOTA YOGYAKARTA,Partai Amanat Nasional,PAN,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
2,"RONSIANUS B. DAUR, SE.,BKP",N,Laki-Laki,KOTA DEPOK,Partai Amanat Nasional,PAN,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
3,YEYEN YUNIZAR AMBUWARU,N,Perempuan,ENDE,Partai Amanat Nasional,PAN,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
4,"Drs. ANTONY BAGUL DAGUR, M.Si",N,Laki-Laki,MANGGARAI,Partai Amanat Nasional,PAN,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
5,DRS. CHRISTIAN ROTOK,N,Laki-Laki,MANGGARAI,Partai Amanat Nasional,PAN,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
6,AZIZATUL MILLAH,N,Perempuan,BANYUMAS,Partai Amanat Nasional,PAN,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
1,AWANG NOTOPRAWIRO,N,Laki-Laki,KOTA KUPANG,Partai Amanat Nasional,PAN,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
2,YUNITA DIANA GA,N,Perempuan,TIMOR TENGAH SELATAN,Partai Amanat Nasional,PAN,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
3,"DANIEL UMBU DANDAR, SH",N,Laki-Laki,SUMBA BARAT,Partai Amanat Nasional,PAN,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
4,"ALFRED BAUN, SH",N,Laki-Laki,TIMOR TENGAH SELATAN,Partai Amanat Nasional,PAN,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
5,"ERVINA KAKA, S. Pd",N,Perempuan,SUMBA BARAT DAYA,Partai Amanat Nasional,PAN,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
6,ALOYSIUS ABI,N,Laki-Laki,KOTA DEPOK,Partai Amanat Nasional,PAN,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
7,"MARIA JOSEFA BETE, Amd.keu",N,Perempuan,KOTA DENPASAR,Partai Amanat Nasional,PAN,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
1,"H. BOYMAN HARUN, SH",N,Laki-Laki,KETAPANG,Partai Amanat Nasional,PAN,Kalimantan Barat I,Kalimantan Barat,Male
2,"NOFAL NOFIENDRA, SH",N,Laki-Laki,KOTA PONTIANAK,Partai Amanat Nasional,PAN,Kalimantan Barat I,Kalimantan Barat,Male
3,"MARIANI, S.Hut",N,Perempuan,KOTA PONTIANAK,Partai Amanat Nasional,PAN,Kalimantan Barat I,Kalimantan Barat,Female
4,"H. SUKENDRO DARMANTO, SE",N,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Kalimantan Barat I,Kalimantan Barat,Male
5,"MASLUHI, SH., MH",N,Laki-Laki,KOTA PONTIANAK,Partai Amanat Nasional,PAN,Kalimantan Barat I,Kalimantan Barat,Male
6,RENA WARTI,N,Perempuan,KUBU RAYA,Partai Amanat Nasional,PAN,Kalimantan Barat I,Kalimantan Barat,Female
7,"MARIANA, A.Ma.Pust",N,Perempuan,KUBU RAYA,Partai Amanat Nasional,PAN,Kalimantan Barat I,Kalimantan Barat,Female
8,"H. GUNTUR, SP., MM",N,Laki-Laki,SAMBAS,Partai Amanat Nasional,PAN,Kalimantan Barat I,Kalimantan Barat,Male
1,"H. SUKIMAN, S.Pd., MM",Y,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Kalimantan Barat II,Kalimantan Barat,Male
2,DEASY ANGGELLA,N,Perempuan,SANGGAU,Partai Amanat Nasional,PAN,Kalimantan Barat II,Kalimantan Barat,Female
3,SURIANTO,N,Laki-Laki,KOTA PONTIANAK,Partai Amanat Nasional,PAN,Kalimantan Barat II,Kalimantan Barat,Male
4,"NOVI DIAH ULVI, S.Pd.I",N,Perempuan,KOTA PONTIANAK,Partai Amanat Nasional,PAN,Kalimantan Barat II,Kalimantan Barat,Female
1,H. DARWAN ALI,N,Laki-Laki,SERUYAN,Partai Amanat Nasional,PAN,Kalimantan Tengah,Kalimantan Tengah,Male
2,MUHAMMAD SYAUQIE,N,Laki-Laki,KOTA PALANGKARAYA,Partai Amanat Nasional,PAN,Kalimantan Tengah,Kalimantan Tengah,Male
3,SATA UMANI,N,Perempuan,LAMANDAU,Partai Amanat Nasional,PAN,Kalimantan Tengah,Kalimantan Tengah,Female
4,"BIAS LAYAR, SH",N,Laki-Laki,KOTA PALANGKARAYA,Partai Amanat Nasional,PAN,Kalimantan Tengah,Kalimantan Tengah,Male
5,"MUHAMMAD KODRATULLAH FAKHLEVI, S.Pd",N,Laki-Laki,KOTAWARINGIN TIMUR,Partai Amanat Nasional,PAN,Kalimantan Tengah,Kalimantan Tengah,Male
6,"ENY RINY, SE",N,Perempuan,KOTA PALANGKARAYA,Partai Amanat Nasional,PAN,Kalimantan Tengah,Kalimantan Tengah,Female
