NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
2,"H.MUHAMMAD TOHONG HASIBUAN, S.Pd.I",N,Laki-Laki,,Partai Persatuan Indonesia,Perindo,DKI Jakarta II,DKI Jakarta,Male
3,"RIKI SEPTIADI, SE., MBA., MH., AWM",N,Laki-Laki,KOTA TANGERANG,Partai Persatuan Indonesia,Perindo,DKI Jakarta II,DKI Jakarta,Male
4,"RIDA KEMALA, B.A (HONS), M.A",N,Perempuan,,Partai Persatuan Indonesia,Perindo,DKI Jakarta II,DKI Jakarta,Female
5,DAVID EUGENIUS E,N,Laki-Laki,JAKARTA PUSAT,Partai Persatuan Indonesia,Perindo,DKI Jakarta II,DKI Jakarta,Male
6,"MAJU DHARYANTO HUTAPEA, SH., MSi",N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Indonesia,Perindo,DKI Jakarta II,DKI Jakarta,Male
7,"MEDAVITA HAKIM, SH., MH",N,Perempuan,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,DKI Jakarta II,DKI Jakarta,Female
1,"H. SUPRATMAN, SE., MH",N,Laki-Laki,KOTA BEKASI,Partai Persatuan Indonesia,Perindo,DKI Jakarta III,DKI Jakarta,Male
2,JOHANES SYARIFUDIN JULINAR,N,Laki-Laki,JAKARTA UTARA,Partai Persatuan Indonesia,Perindo,DKI Jakarta III,DKI Jakarta,Male
3,"RENNY SARTIKA, S,Kom",N,Perempuan,JAKARTA BARAT,Partai Persatuan Indonesia,Perindo,DKI Jakarta III,DKI Jakarta,Female
4,Prof.Dr. LAURENCE A. MANULLANG A. W,N,Laki-Laki,JAKARTA BARAT,Partai Persatuan Indonesia,Perindo,DKI Jakarta III,DKI Jakarta,Male
5,"TANGKAS SUSILO, S.Pd",N,Laki-Laki,JAKARTA BARAT,Partai Persatuan Indonesia,Perindo,DKI Jakarta III,DKI Jakarta,Male
6,"FIFI TIRTOPRODJO, S.Kom",N,Perempuan,JAKARTA BARAT,Partai Persatuan Indonesia,Perindo,DKI Jakarta III,DKI Jakarta,Female
7,"ANGGA PRASETIA, S.E",N,Laki-Laki,JAKARTA BARAT,Partai Persatuan Indonesia,Perindo,DKI Jakarta III,DKI Jakarta,Male
8,Ir. LUBBA ROSITA,N,Perempuan,JAKARTA PUSAT,Partai Persatuan Indonesia,Perindo,DKI Jakarta III,DKI Jakarta,Female
1,"SYAFRIL NASUTION, SE",N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Tengah I,Jawa Tengah,Male
2,WAHYU TRISNAWAN,N,Laki-Laki,KOTA SALATIGA,Partai Persatuan Indonesia,Perindo,Jawa Tengah I,Jawa Tengah,Male
3,WIWIN SUPRAPTI,N,Perempuan,SEMARANG,Partai Persatuan Indonesia,Perindo,Jawa Tengah I,Jawa Tengah,Female
4,ZULFAHMI RIZAL,N,Laki-Laki,KOTA BEKASI,Partai Persatuan Indonesia,Perindo,Jawa Tengah I,Jawa Tengah,Male
5,"GADIS RATNASARI J. SJAHRIR, S.H., MCL",N,Perempuan,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Tengah I,Jawa Tengah,Female
6,"JOHAN ALBERT KNEEFEL, SE.,MM",N,Laki-Laki,JAKARTA PUSAT,Partai Persatuan Indonesia,Perindo,Jawa Tengah I,Jawa Tengah,Male
7,"IDA NUR KHASANAH, S.kom",N,Perempuan,SEMARANG,Partai Persatuan Indonesia,Perindo,Jawa Tengah I,Jawa Tengah,Female
8,H. AGUS PRIYANTO,N,Laki-Laki,KOTA SEMARANG,Partai Persatuan Indonesia,Perindo,Jawa Tengah I,Jawa Tengah,Male
1,SISWADI SELODIPOERO,N,Laki-Laki,WONOSOBO,Partai Persatuan Indonesia,Perindo,Jawa Tengah II,Jawa Tengah,Male
2,"DWI PUTRA BUDIYANTO, SH, MH",N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Indonesia,Perindo,Jawa Tengah II,Jawa Tengah,Male
3,"RITA ZAENAF, SH, S.PD, M.PD",N,Perempuan,KUDUS,Partai Persatuan Indonesia,Perindo,Jawa Tengah II,Jawa Tengah,Female
4,"SUTRISNO, S.IP., M.Si.",N,Laki-Laki,JAKARTA BARAT,Partai Persatuan Indonesia,Perindo,Jawa Tengah II,Jawa Tengah,Male
5,LINA ROHMA,N,Perempuan,KUDUS,Partai Persatuan Indonesia,Perindo,Jawa Tengah II,Jawa Tengah,Female
6,NINIK SETIYANI,N,Perempuan,JEPARA,Partai Persatuan Indonesia,Perindo,Jawa Tengah II,Jawa Tengah,Female
7,RICKY HARISMA HASANUDDIN,N,Laki-Laki,BOGOR,Partai Persatuan Indonesia,Perindo,Jawa Tengah II,Jawa Tengah,Male
1,"KUNTUM KHAIRU BASA, S.E.I., M.E.",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Tengah III,Jawa Tengah,Male
2,"ABDUL KHAKIM, S.HI",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Tengah III,Jawa Tengah,Male
3,AGES STYANING PRATIWI S,N,Perempuan,JAKARTA UTARA,Partai Persatuan Indonesia,Perindo,Jawa Tengah III,Jawa Tengah,Female
4,EKO AGUNG SUGIYARTO,N,Laki-Laki,GROBOGAN,Partai Persatuan Indonesia,Perindo,Jawa Tengah III,Jawa Tengah,Male
5,"RASID, S.Sos.I., M.Ud",N,Laki-Laki,JAKARTA BARAT,Partai Persatuan Indonesia,Perindo,Jawa Tengah III,Jawa Tengah,Male
6,"JAYANTI KUSUMANDARI, S.E.",N,Perempuan,JAKARTA BARAT,Partai Persatuan Indonesia,Perindo,Jawa Tengah III,Jawa Tengah,Female
7,"Ir. SUDARSONO HADI PRANANTO, Bsc",N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Tengah III,Jawa Tengah,Male
8,"YOHANES KHRISTOFORUS TIWU, SH",N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Indonesia,Perindo,Jawa Tengah III,Jawa Tengah,Male
9,WAHYUNINGSIH,N,Perempuan,JAKARTA BARAT,Partai Persatuan Indonesia,Perindo,Jawa Tengah III,Jawa Tengah,Female
1,BUDIYANTO DARMASTONO,N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Tengah IV,Jawa Tengah,Male
2,YULIANA SANTOSO,N,Perempuan,JAKARTA PUSAT,Partai Persatuan Indonesia,Perindo,Jawa Tengah IV,Jawa Tengah,Female
3,Ir. WIRAWAN AZHAR,N,Laki-Laki,KOTA DEPOK,Partai Persatuan Indonesia,Perindo,Jawa Tengah IV,Jawa Tengah,Male
4,"NIVITA PINGKAN SEMBUNG, BCA",N,Perempuan,JAKARTA PUSAT,Partai Persatuan Indonesia,Perindo,Jawa Tengah IV,Jawa Tengah,Female
5,"AGUSTINUS ADI SRI TJAHJONO, SE",N,Laki-Laki,KOTA TANGERANG,Partai Persatuan Indonesia,Perindo,Jawa Tengah IV,Jawa Tengah,Male
6,G.R. AJ. PUTRI PURNANINGRUM,N,Perempuan,KOTA SURAKARTA,Partai Persatuan Indonesia,Perindo,Jawa Tengah IV,Jawa Tengah,Female
7,IKE SUKMASARI,N,Perempuan,BOGOR,Partai Persatuan Indonesia,Perindo,Jawa Tengah IV,Jawa Tengah,Female
1,"K.R.A.T. HENRY INDRAGUNA, S.H.,C.L.A.,C.I.L",N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Tengah V,Jawa Tengah,Male
2,"IRVAN ARIFIANTO, S.H",N,Laki-Laki,JAKARTA PUSAT,Partai Persatuan Indonesia,Perindo,Jawa Tengah V,Jawa Tengah,Male
3,"SRI LESTARI, SH",N,Perempuan,KOTA SEMARANG,Partai Persatuan Indonesia,Perindo,Jawa Tengah V,Jawa Tengah,Female
4,"PUTUT WISNUINDRIYO, S.H",N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Tengah V,Jawa Tengah,Male
5,"RIO SIBY, S.Th",N,Laki-Laki,JAKARTA BARAT,Partai Persatuan Indonesia,Perindo,Jawa Tengah V,Jawa Tengah,Male
6,VIVIN OKTA KUSTRIANA,N,Perempuan,JAKARTA UTARA,Partai Persatuan Indonesia,Perindo,Jawa Tengah V,Jawa Tengah,Female
7,"JOHN EFRI, S.E.,MSi.,QIA",N,Laki-Laki,KOTA BEKASI,Partai Persatuan Indonesia,Perindo,Jawa Tengah V,Jawa Tengah,Male
8,P ADHYATMASARI Y,N,Perempuan,JAKARTA UTARA,Partai Persatuan Indonesia,Perindo,Jawa Tengah V,Jawa Tengah,Female
1,MUHAMMAD ASNAWI,N,Laki-Laki,WONOSOBO,Partai Persatuan Indonesia,Perindo,Jawa Tengah VI,Jawa Tengah,Male
2,FANNY IRAWATIE,N,Perempuan,KOTA TANGERANG,Partai Persatuan Indonesia,Perindo,Jawa Tengah VI,Jawa Tengah,Female
3,DODDY DIELAN FIRMANSYAH,N,Laki-Laki,BEKASI,Partai Persatuan Indonesia,Perindo,Jawa Tengah VI,Jawa Tengah,Male
4,"Drs. FATHNAN HARUN, M.Si",N,Laki-Laki,KOTA DEPOK,Partai Persatuan Indonesia,Perindo,Jawa Tengah VI,Jawa Tengah,Male
5,"NOVIA RIZKI, S.Kep.",N,Perempuan,WONOSOBO,Partai Persatuan Indonesia,Perindo,Jawa Tengah VI,Jawa Tengah,Female
6,"Drs. SUHARTONI YONATHAN SALUSU, S.Th",N,Laki-Laki,KOTA DEPOK,Partai Persatuan Indonesia,Perindo,Jawa Tengah VI,Jawa Tengah,Male
7,WESLYANA WERLIYANTI,N,Perempuan,JAKARTA BARAT,Partai Persatuan Indonesia,Perindo,Jawa Tengah VI,Jawa Tengah,Female
8,"IMMANUEL PARTOGI MATONDANG, SH",N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Tengah VI,Jawa Tengah,Male
1,RATIH PURNAMASARI,N,Perempuan,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Tengah VII,Jawa Tengah,Female
2,"MUNTORIK IBNU HASAN, S.H.,M.H",N,Laki-Laki,PURBALINGGA,Partai Persatuan Indonesia,Perindo,Jawa Tengah VII,Jawa Tengah,Male
3,Ir. PARNO,N,Laki-Laki,BANJARNEGARA,Partai Persatuan Indonesia,Perindo,Jawa Tengah VII,Jawa Tengah,Male
4,"MUKHIBIN, S.T., M.Eng",N,Laki-Laki,KEBUMEN,Partai Persatuan Indonesia,Perindo,Jawa Tengah VII,Jawa Tengah,Male
5,"SARIFAH DACOSTA VIDIGAL, SH",N,Perempuan,JAKARTA UTARA,Partai Persatuan Indonesia,Perindo,Jawa Tengah VII,Jawa Tengah,Female
6,"AGUNG SASTRA, SST. Par",N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Tengah VII,Jawa Tengah,Male
7,"ARISTI SEPTIYANI, S.E.",N,Perempuan,JAKARTA UTARA,Partai Persatuan Indonesia,Perindo,Jawa Tengah VII,Jawa Tengah,Female
1,"WIBOWO HADI WARDOYO, SE.,MM",N,Laki-Laki,BOGOR,Partai Persatuan Indonesia,Perindo,Jawa Tengah VIII,Jawa Tengah,Male
2,"IR. H. GATOT LUPRIJATOMO, MM",N,Laki-Laki,TEGAL,Partai Persatuan Indonesia,Perindo,Jawa Tengah VIII,Jawa Tengah,Male
3,"WENDRA AFRIANA, MIP",N,Perempuan,KOTA DEPOK,Partai Persatuan Indonesia,Perindo,Jawa Tengah VIII,Jawa Tengah,Female
4,"Drs. W ANWAR SIREGAR, M.Min",N,Laki-Laki,KOTA BEKASI,Partai Persatuan Indonesia,Perindo,Jawa Tengah VIII,Jawa Tengah,Male
5,"T. AGUS IRWANTO H, ST",N,Laki-Laki,KOTA BEKASI,Partai Persatuan Indonesia,Perindo,Jawa Tengah VIII,Jawa Tengah,Male
6,DIAH KARTIKA SANTOSA,N,Perempuan,BANYUMAS,Partai Persatuan Indonesia,Perindo,Jawa Tengah VIII,Jawa Tengah,Female
7,"RIO PANJI AMBARGO, S.H",N,Laki-Laki,BANYUMAS,Partai Persatuan Indonesia,Perindo,Jawa Tengah VIII,Jawa Tengah,Male
8,DWI RAHMA SETYARINI,N,Perempuan,KOTA TANGERANG,Partai Persatuan Indonesia,Perindo,Jawa Tengah VIII,Jawa Tengah,Female
1,"AGUS MIFTAH, S.H., SpN",N,Laki-Laki,TEGAL,Partai Persatuan Indonesia,Perindo,Jawa Tengah IX,Jawa Tengah,Male
2,"VALENCIA H. TANOESOEDIBJO, M.A.",N,Perempuan,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Tengah IX,Jawa Tengah,Female
3,"Ir. AKHMAD MULYADI, MSc",N,Laki-Laki,KOTA BEKASI,Partai Persatuan Indonesia,Perindo,Jawa Tengah IX,Jawa Tengah,Male
4,HERI HEROWATI,N,Perempuan,KOTA TEGAL,Partai Persatuan Indonesia,Perindo,Jawa Tengah IX,Jawa Tengah,Female
5,"Dr. MOHAMMAD ABDUL MUKHYI, SE., MM",N,Laki-Laki,BOGOR,Partai Persatuan Indonesia,Perindo,Jawa Tengah IX,Jawa Tengah,Male
6,"H. AGUS NUGROHO, SH",N,Laki-Laki,KOTA BEKASI,Partai Persatuan Indonesia,Perindo,Jawa Tengah IX,Jawa Tengah,Male
7,MIELA SARI DEWI,N,Perempuan,TEGAL,Partai Persatuan Indonesia,Perindo,Jawa Tengah IX,Jawa Tengah,Female
8,"GOKNITA CHRYSANTI PURBA, SE",N,Perempuan,KOTA BEKASI,Partai Persatuan Indonesia,Perindo,Jawa Tengah IX,Jawa Tengah,Female
1,IMAM BUKHORI,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Tengah X,Jawa Tengah,Male
2,Drs. MANAHAN DAULAY,N,Laki-Laki,KOTA BEKASI,Partai Persatuan Indonesia,Perindo,Jawa Tengah X,Jawa Tengah,Male
3,"SULISTYA, S.E",N,Perempuan,JAKARTA UTARA,Partai Persatuan Indonesia,Perindo,Jawa Tengah X,Jawa Tengah,Female
4,"DAVID SANTOSA, SE",N,Laki-Laki,KOTA PEKALONGAN,Partai Persatuan Indonesia,Perindo,Jawa Tengah X,Jawa Tengah,Male
5,"DESSI TRI POSPITOSARI, SH",N,Perempuan,BATANG,Partai Persatuan Indonesia,Perindo,Jawa Tengah X,Jawa Tengah,Female
6,KRISNAYANTO,N,Laki-Laki,KOTA DEPOK,Partai Persatuan Indonesia,Perindo,Jawa Tengah X,Jawa Tengah,Male
7,SRI WIGATI,N,Perempuan,KOTA TANGERANG SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Tengah X,Jawa Tengah,Female
1,"NURMALA, S.Kom., S.H., M.H",N,Perempuan,KOTA YOGYAKARTA,Partai Persatuan Indonesia,Perindo,DI Yogyakarta,DI Yogyakarta,Female
2,"Drs. SUBECHI, M.M., M.Si",N,Laki-Laki,KOTA YOGYAKARTA,Partai Persatuan Indonesia,Perindo,DI Yogyakarta,DI Yogyakarta,Male
3,R. YOSEF ARI WIBOWO,N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,DI Yogyakarta,DI Yogyakarta,Male
4,"JATI HARTANA, S.E., M.M",N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,DI Yogyakarta,DI Yogyakarta,Male
5,"Drg. FRANSISKA A KUMURUR, Sp.KGA",N,Perempuan,KOTA TANGERANG SELATAN,Partai Persatuan Indonesia,Perindo,DI Yogyakarta,DI Yogyakarta,Female
6,"TIMOTHEUS LESMANA W, S.H., M.H",N,Laki-Laki,JAKARTA BARAT,Partai Persatuan Indonesia,Perindo,DI Yogyakarta,DI Yogyakarta,Male
7,MEILYANA,N,Perempuan,KOTA DEPOK,Partai Persatuan Indonesia,Perindo,DI Yogyakarta,DI Yogyakarta,Female
8,ABDUL MUIZ,N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,DI Yogyakarta,DI Yogyakarta,Male
1,"ANGELA HERLIANI TANOESOEDIBJO, BA, M.Com",N,Perempuan,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Timur I,Jawa Timur,Female
2,"IR. PETER SOSILO, SH",N,Laki-Laki,KOTA SURABAYA,Partai Persatuan Indonesia,Perindo,Jawa Timur I,Jawa Timur,Male
3,"ISKANDAR ZULKARNAIN GUMAY, S.Sos",N,Laki-Laki,SIDOARJO,Partai Persatuan Indonesia,Perindo,Jawa Timur I,Jawa Timur,Male
4,"Dr. DEDDY MARCIANO, SE., MM",N,Laki-Laki,KOTA SURABAYA,Partai Persatuan Indonesia,Perindo,Jawa Timur I,Jawa Timur,Male
5,EKO HADI WARDOYO,N,Laki-Laki,SIDOARJO,Partai Persatuan Indonesia,Perindo,Jawa Timur I,Jawa Timur,Male
6,drg. RATNA DHAMAYANTI,N,Perempuan,JAKARTA UTARA,Partai Persatuan Indonesia,Perindo,Jawa Timur I,Jawa Timur,Female
7,RUDY WIBOWO,N,Laki-Laki,KOTA SURABAYA,Partai Persatuan Indonesia,Perindo,Jawa Timur I,Jawa Timur,Male
8,"Ir. ANDARUNA SETIAWAN, M.M",N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Indonesia,Perindo,Jawa Timur I,Jawa Timur,Male
9,LINA ROSITA T,N,Perempuan,KOTA SURABAYA,Partai Persatuan Indonesia,Perindo,Jawa Timur I,Jawa Timur,Female
10,"HARDO SUSILO, Bc.Kn",N,Laki-Laki,KOTA SURABAYA,Partai Persatuan Indonesia,Perindo,Jawa Timur I,Jawa Timur,Male
1,"MARGI BUDIHARTO, SE",N,Laki-Laki,PROBOLINGGO,Partai Persatuan Indonesia,Perindo,Jawa Timur II,Jawa Timur,Male
2,"ABDUL HALIK, S.Sy",N,Laki-Laki,PROBOLINGGO,Partai Persatuan Indonesia,Perindo,Jawa Timur II,Jawa Timur,Male
3,ELOK MARDIANA,N,Perempuan,PROBOLINGGO,Partai Persatuan Indonesia,Perindo,Jawa Timur II,Jawa Timur,Female
4,"AHMAD SUBAIRI, S.Pd.I",N,Laki-Laki,PROBOLINGGO,Partai Persatuan Indonesia,Perindo,Jawa Timur II,Jawa Timur,Male
5,FAISOL,N,Laki-Laki,PROBOLINGGO,Partai Persatuan Indonesia,Perindo,Jawa Timur II,Jawa Timur,Male
6,DWI INDAH PUJI ASTUTIK,N,Perempuan,PROBOLINGGO,Partai Persatuan Indonesia,Perindo,Jawa Timur II,Jawa Timur,Female
7,CINTYA DEVI HERDITA,N,Perempuan,PROBOLINGGO,Partai Persatuan Indonesia,Perindo,Jawa Timur II,Jawa Timur,Female
1,"Dr. H. MOCH. MOERAD, Sp.OG(K)., MM.",N,Laki-Laki,JEMBER,Partai Persatuan Indonesia,Perindo,Jawa Timur III,Jawa Timur,Male
2,"R. TONNY SURYO, SH., MM., MH",N,Laki-Laki,KOTA SURABAYA,Partai Persatuan Indonesia,Perindo,Jawa Timur III,Jawa Timur,Male
3,SAGITA KOERNAENI,N,Perempuan,KOTA SURABAYA,Partai Persatuan Indonesia,Perindo,Jawa Timur III,Jawa Timur,Female
4,"MUHAMMAD, MA",N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Indonesia,Perindo,Jawa Timur III,Jawa Timur,Male
5,"JUNI FAMALIYAH, SE",N,Perempuan,KOTA SURABAYA,Partai Persatuan Indonesia,Perindo,Jawa Timur III,Jawa Timur,Female
6,"KARNADI HARIJANTO, S.S., M.Si",N,Laki-Laki,SIDOARJO,Partai Persatuan Indonesia,Perindo,Jawa Timur III,Jawa Timur,Male
7,"ALVIN RIZKA PUTRI, STr. Keb",N,Perempuan,MALANG,Partai Persatuan Indonesia,Perindo,Jawa Timur III,Jawa Timur,Female
1,MUHAMMAD MIRDASY,N,Laki-Laki,PASURUAN,Partai Persatuan Indonesia,Perindo,Jawa Timur IV,Jawa Timur,Male
2,"DR. H. M. ARIFIN, M.Pd, MM",N,Laki-Laki,JEMBER,Partai Persatuan Indonesia,Perindo,Jawa Timur IV,Jawa Timur,Male
3,RR. DEWI NILAM PUTRI LARASATY,N,Perempuan,KOTA DENPASAR,Partai Persatuan Indonesia,Perindo,Jawa Timur IV,Jawa Timur,Female
4,"DANANG SANGGA BUWANA, S.E., M.Si",N,Laki-Laki,KOTA TANGERANG,Partai Persatuan Indonesia,Perindo,Jawa Timur IV,Jawa Timur,Male
5,DRS. H. SODIQ SUHARDIANTO,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Timur IV,Jawa Timur,Male
6,"DYAN NUGRAHINI, S.Kom., M.M",N,Perempuan,KOTA SURABAYA,Partai Persatuan Indonesia,Perindo,Jawa Timur IV,Jawa Timur,Female
7,"MUHAMAD ZAINAL LAILI, SH, MH",N,Laki-Laki,JEMBER,Partai Persatuan Indonesia,Perindo,Jawa Timur IV,Jawa Timur,Male
8,"DINA CHAMIDAH, S.Pd, M.Si",N,Perempuan,KOTA SURABAYA,Partai Persatuan Indonesia,Perindo,Jawa Timur IV,Jawa Timur,Female
1,"CHRISTOPHORUS TAUFIK S, SH",N,Laki-Laki,JAKARTA UTARA,Partai Persatuan Indonesia,Perindo,Jawa Timur V,Jawa Timur,Male
2,"IRA YUANITA, S.Sos",N,Perempuan,KOTA DEPOK,Partai Persatuan Indonesia,Perindo,Jawa Timur V,Jawa Timur,Female
3,"Drs. JUFRI MUHAMMAD ADI, SH., MH",N,Laki-Laki,MALANG,Partai Persatuan Indonesia,Perindo,Jawa Timur V,Jawa Timur,Male
4,"SEKLIANI, S.E",N,Perempuan,JAKARTA BARAT,Partai Persatuan Indonesia,Perindo,Jawa Timur V,Jawa Timur,Female
5,Ir. ARYANI,N,Perempuan,SIDOARJO,Partai Persatuan Indonesia,Perindo,Jawa Timur V,Jawa Timur,Female
6,"ABDUL MUNAWAR K. ISMAIL, SHI",N,Laki-Laki,MALANG,Partai Persatuan Indonesia,Perindo,Jawa Timur V,Jawa Timur,Male
7,"DYAH ARUM SARI, S.S",N,Perempuan,KOTA MALANG,Partai Persatuan Indonesia,Perindo,Jawa Timur V,Jawa Timur,Female
8,EDDY WAHYONO,N,Laki-Laki,KOTA MALANG,Partai Persatuan Indonesia,Perindo,Jawa Timur V,Jawa Timur,Male
1,"HJ. ELLEN SUKMAWATI, SH., M.Kn",N,Perempuan,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Timur VI,Jawa Timur,Female
2,PADIL,N,Laki-Laki,TULUNGAGUNG,Partai Persatuan Indonesia,Perindo,Jawa Timur VI,Jawa Timur,Male
3,"YOHAN WIDYATMOKO, ST",N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Indonesia,Perindo,Jawa Timur VI,Jawa Timur,Male
4,"RUKMINI, S.Pd",N,Perempuan,MALANG,Partai Persatuan Indonesia,Perindo,Jawa Timur VI,Jawa Timur,Female
5,JEANNIE MARIA MONICA LATUMAHINA,N,Perempuan,KOTA KEDIRI,Partai Persatuan Indonesia,Perindo,Jawa Timur VI,Jawa Timur,Female
6,"FREDY EKO SAKTIYO, S.Sn",N,Laki-Laki,KOTA BEKASI,Partai Persatuan Indonesia,Perindo,Jawa Timur VI,Jawa Timur,Male
7,TAN DANIEL LEO,N,Laki-Laki,JAKARTA PUSAT,Partai Persatuan Indonesia,Perindo,Jawa Timur VI,Jawa Timur,Male
8,"ENY KUSUMANINGRUM, A.Md, SH",N,Perempuan,CILACAP,Partai Persatuan Indonesia,Perindo,Jawa Timur VI,Jawa Timur,Female
9,AGUS RIADI,N,Laki-Laki,BLITAR,Partai Persatuan Indonesia,Perindo,Jawa Timur VI,Jawa Timur,Male
1,"LISDYARITA, S.H",N,Perempuan,JAKARTA UTARA,Partai Persatuan Indonesia,Perindo,Jawa Timur VII,Jawa Timur,Female
2,"JESSICA HERLIANI TANOESOEDIBJO, M.I.T.C.L., M.A.Th",N,Perempuan,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Timur VII,Jawa Timur,Female
3,"NIKO YUSTIADI, A.Md.",N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Timur VII,Jawa Timur,Male
4,AMIRUDDIN SIREGAR,N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Indonesia,Perindo,Jawa Timur VII,Jawa Timur,Male
5,"Dr. SUDARMADJI, D.Min",N,Laki-Laki,PASURUAN,Partai Persatuan Indonesia,Perindo,Jawa Timur VII,Jawa Timur,Male
6,DEWI SARAHMIA NOVALASARI,N,Perempuan,SIDOARJO,Partai Persatuan Indonesia,Perindo,Jawa Timur VII,Jawa Timur,Female
7,SURAHMAD,N,Laki-Laki,JAKARTA BARAT,Partai Persatuan Indonesia,Perindo,Jawa Timur VII,Jawa Timur,Male
8,PUTRI ROSDIANA,N,Perempuan,BOGOR,Partai Persatuan Indonesia,Perindo,Jawa Timur VII,Jawa Timur,Female
1,"Prof, Dr. ADJI SURATMAN, CA., CMPA., AK",N,Laki-Laki,JAKARTA UTARA,Partai Persatuan Indonesia,Perindo,Jawa Timur VIII,Jawa Timur,Male
2,H. MUHAMMAD AMIN,N,Laki-Laki,JAKARTA PUSAT,Partai Persatuan Indonesia,Perindo,Jawa Timur VIII,Jawa Timur,Male
3,"RAHMADIYAH HENDRY, S.E",N,Perempuan,KOTA SURABAYA,Partai Persatuan Indonesia,Perindo,Jawa Timur VIII,Jawa Timur,Female
4,"Ir. NGAKAN PUTU ADNYANA, M.M",N,Laki-Laki,JOMBANG,Partai Persatuan Indonesia,Perindo,Jawa Timur VIII,Jawa Timur,Male
5,"H. ROBBY DHARMAWAN, SE",N,Laki-Laki,KEDIRI,Partai Persatuan Indonesia,Perindo,Jawa Timur VIII,Jawa Timur,Male
6,RAHMANIA ARIFIN,N,Perempuan,KOTA SURABAYA,Partai Persatuan Indonesia,Perindo,Jawa Timur VIII,Jawa Timur,Female
7,"MEI EDI MUJITO, ST., SHUT., S.ARS., SH., MH.",N,Laki-Laki,MADIUN,Partai Persatuan Indonesia,Perindo,Jawa Timur VIII,Jawa Timur,Male
8,"RA. YEANNY OLIVIA KHRISTINA, ST",N,Perempuan,SUMENEP,Partai Persatuan Indonesia,Perindo,Jawa Timur VIII,Jawa Timur,Female
9,"OLIVER MARPAUNG, SE",N,Laki-Laki,NGANJUK,Partai Persatuan Indonesia,Perindo,Jawa Timur VIII,Jawa Timur,Male
10,"SUGISTI DWI AJI, S.IP., M.Si",N,Laki-Laki,MOJOKERTO,Partai Persatuan Indonesia,Perindo,Jawa Timur VIII,Jawa Timur,Male
1,"LIRING DUHITA DEWI, SH, LL.M",N,Perempuan,JAKARTA SELATAN,Partai Persatuan Indonesia,Perindo,Jawa Timur IX,Jawa Timur,Female
2,AGOES BUDIJONO,N,Laki-Laki,BOJONEGORO,Partai Persatuan Indonesia,Perindo,Jawa Timur IX,Jawa Timur,Male
3,"SUHARTO, SE",N,Laki-Laki,BOJONEGORO,Partai Persatuan Indonesia,Perindo,Jawa Timur IX,Jawa Timur,Male
4,"ANI WIDYAWATI, S.Pd",N,Perempuan,MALANG,Partai Persatuan Indonesia,Perindo,Jawa Timur IX,Jawa Timur,Female
5,"HIDAYAT, S.Pd., SE., MM",N,Laki-Laki,KOTA YOGYAKARTA,Partai Persatuan Indonesia,Perindo,Jawa Timur IX,Jawa Timur,Male
