NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
5,"TRI KAMALSAH RADEN, S.T",N,Laki-Laki,GOWA,Partai Garuda,Partai Garuda,Sulawesi Selatan I,Sulawesi Selatan,Male
1,"ASNAWING THAHIR, S.E",N,Laki-Laki,MAROS,Partai Garuda,Partai Garuda,Sulawesi Selatan II,Sulawesi Selatan,Male
2,DEAN RAHMA ANGGRAENI,N,Perempuan,JAKARTA TIMUR,Partai Garuda,Partai Garuda,Sulawesi Selatan II,Sulawesi Selatan,Female
3,"TATI YUNIATI, S.E",N,Perempuan,JAKARTA UTARA,Partai Garuda,Partai Garuda,Sulawesi Selatan II,Sulawesi Selatan,Female
1,"Ir. ANDI ODDANG WAWO, M.Si",N,Laki-Laki,KOTA MAKASSAR,Partai Garuda,Partai Garuda,Sulawesi Selatan III,Sulawesi Selatan,Male
2,RAMADHANA TRIDEWI KHADIJAH SUBHAN,N,Perempuan,KOTA MAKASSAR,Partai Garuda,Partai Garuda,Sulawesi Selatan III,Sulawesi Selatan,Female
1,Ir. MUHAMMAD ARIF,N,Laki-Laki,KOTA KENDARI,Partai Garuda,Partai Garuda,Sulawesi Tenggara,Sulawesi Tenggara,Male
2,"SAMSIA, S.E",N,Perempuan,KOTA KENDARI,Partai Garuda,Partai Garuda,Sulawesi Tenggara,Sulawesi Tenggara,Female
1,ABDUL FATAH RENYAAN,N,Laki-Laki,MALUKU TENGGARA,Partai Garuda,Partai Garuda,Gorontalo,Gorontalo,Male
2,LISNAWATI,N,Perempuan,JAKARTA TIMUR,Partai Garuda,Partai Garuda,Gorontalo,Gorontalo,Female
1,ABDURRAHMAN RUSTAM HAKIM,N,Laki-Laki,MAJENE,Partai Garuda,Partai Garuda,Sulawesi Barat,Sulawesi Barat,Male
2,MUH ARAS,N,Laki-Laki,MAMUJU,Partai Garuda,Partai Garuda,Sulawesi Barat,Sulawesi Barat,Male
3,PRIASTUTI,N,Perempuan,JAKARTA TIMUR,Partai Garuda,Partai Garuda,Sulawesi Barat,Sulawesi Barat,Female
1,SULAIMAN NINGKEULA,N,Laki-Laki,KOTA BOGOR,Partai Garuda,Partai Garuda,Maluku,Maluku,Male
2,JOSEPH TUHULERUW,N,Laki-Laki,KOTA AMBON,Partai Garuda,Partai Garuda,Maluku,Maluku,Male
3,"ASTRIYANTI SANAKY, S.Pi",N,Perempuan,KOTA AMBON,Partai Garuda,Partai Garuda,Maluku,Maluku,Female
1,MUHAMMAD ALBAAR,N,Laki-Laki,KOTA TERNATE,Partai Garuda,Partai Garuda,Maluku Utara,Maluku Utara,Male
2,"MUCHLIS RADJILOEN, S.H, M.H",N,Laki-Laki,KOTA TERNATE,Partai Garuda,Partai Garuda,Maluku Utara,Maluku Utara,Male
3,YUSNITA S ADAM,N,Perempuan,KOTA TERNATE,Partai Garuda,Partai Garuda,Maluku Utara,Maluku Utara,Female
1,"PONTIUS OMOLDOMAN, S. Sos",N,Laki-Laki,JAYAPURA,Partai Garuda,Partai Garuda,Papua,Papua,Male
2,"MARKUS MABEL, S.H.M.H",N,Laki-Laki,JAYAWIJAYA,Partai Garuda,Partai Garuda,Papua,Papua,Male
3,TIA FATHIAH,N,Perempuan,JAKARTA SELATAN,Partai Garuda,Partai Garuda,Papua,Papua,Female
4,"FERI ALIF JUNUS WAMBRAUW, S.Sos",N,Laki-Laki,SUPIORI,Partai Garuda,Partai Garuda,Papua,Papua,Male
5,"ALBERCE TANIAW INGGABOUW, S.T",N,Laki-Laki,KOTA JAYAPURA,Partai Garuda,Partai Garuda,Papua,Papua,Male
6,ROSMIATI WULAN DARI,N,Perempuan,JAKARTA TIMUR,Partai Garuda,Partai Garuda,Papua,Papua,Female
7,MISS JL IRENE WAMBRAUW,N,Perempuan,BIAK NUMFOR,Partai Garuda,Partai Garuda,Papua,Papua,Female
8,"PARNUS WOLOM, S.Pd",N,Laki-Laki,JAYAWIJAYA,Partai Garuda,Partai Garuda,Papua,Papua,Male
1,SYIHAN HIRZAN SILARATUBUN,N,Laki-Laki,KOTA TUAL,Partai Garuda,Partai Garuda,Papua Barat,Papua Barat,Male
2,NURHOTIMAH,N,Perempuan,JAKARTA TIMUR,Partai Garuda,Partai Garuda,Papua Barat,Papua Barat,Female
1,HERLINA,N,Perempuan,KOTA TARAKAN,Partai Garuda,Partai Garuda,Kalimantan Utara,Kalimantan Utara,Female
