NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
2,"TETI ROHATININGSIH, S.Sos",N,Perempuan,CILACAP,Partai Golongan Karya,Golkar,Jawa Tengah VIII,Jawa Tengah,Female
3,"WIRENDRA TJAKRAWERDAJA, S.T",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Tengah VIII,Jawa Tengah,Male
4,"HASIM NASUTION, S.H",N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Jawa Tengah VIII,Jawa Tengah,Male
5,"DEWA TARUNA NUGRAHA, S.Ked",N,Laki-Laki,BREBES,Partai Golongan Karya,Golkar,Jawa Tengah VIII,Jawa Tengah,Male
6,HELSI HERLINDA,N,Perempuan,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Jawa Tengah VIII,Jawa Tengah,Female
7,"ANGGA ARIFIAN, A.Md",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Tengah VIII,Jawa Tengah,Male
8,"ENDANG ANJARSARI, S.E",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Tengah VIII,Jawa Tengah,Female
1,"AGUNG WIDYANTORO, S.H., M.Si.",Y,Laki-Laki,BREBES,Partai Golongan Karya,Golkar,Jawa Tengah IX,Jawa Tengah,Male
2,"H. FATCHUDDIN, S.E",N,Laki-Laki,KOTA BEKASI,Partai Golongan Karya,Golkar,Jawa Tengah IX,Jawa Tengah,Male
3,"SITI NURHAYATI, S.Sos.I., M.I.Kom.",N,Perempuan,KOTA BANDUNG,Partai Golongan Karya,Golkar,Jawa Tengah IX,Jawa Tengah,Female
4,"R. PURWOKO JULISASONGKO, S.H., M.Hum",N,Laki-Laki,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Jawa Tengah IX,Jawa Tengah,Male
5,"MERRY TIFFANI, S.K.M",N,Perempuan,BREBES,Partai Golongan Karya,Golkar,Jawa Tengah IX,Jawa Tengah,Female
6,"ARIFHIJRAH SAPUTRA, S.H.",N,Laki-Laki,PEMALANG,Partai Golongan Karya,Golkar,Jawa Tengah IX,Jawa Tengah,Male
7,"YUNITA HENDRAWATI, S.Hut",N,Perempuan,BANYUMAS,Partai Golongan Karya,Golkar,Jawa Tengah IX,Jawa Tengah,Female
8,"ALI IRFANI, S.Ag, M.HI",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Jawa Tengah IX,Jawa Tengah,Male
1,"Ir. HERU DEWANTO, M.Sc. (Eng), IPU",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Tengah X,Jawa Tengah,Male
2,"Dr. MARLINDA IRWANTI, S.E., M.SI.",Y,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Tengah X,Jawa Tengah,Female
3,"ANDRIYANTO JOHAN SYAH, S.T., M.M",N,Laki-Laki,PEMALANG,Partai Golongan Karya,Golkar,Jawa Tengah X,Jawa Tengah,Male
4,"DONI AKBAR, S.E",N,Laki-Laki,KOTA PALEMBANG,Partai Golongan Karya,Golkar,Jawa Tengah X,Jawa Tengah,Male
5,"FANNY FATWATI PUTRI, S.H",N,Perempuan,KOTA DEPOK,Partai Golongan Karya,Golkar,Jawa Tengah X,Jawa Tengah,Female
6,"SARAH SYAFITRI, S.Ikom",N,Perempuan,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Jawa Tengah X,Jawa Tengah,Female
7,"Ir. JUNAIDI ELVIS, M. Hum",N,Laki-Laki,BOGOR,Partai Golongan Karya,Golkar,Jawa Tengah X,Jawa Tengah,Male
1,"Drs. H. M. GANDUNG PARDIMAN, M.M",Y,Laki-Laki,GUNUNGKIDUL,Partai Golongan Karya,Golkar,DI Yogyakarta,DI Yogyakarta,Male
2,"YANTO WIBOWO, S.T",N,Laki-Laki,SLEMAN,Partai Golongan Karya,Golkar,DI Yogyakarta,DI Yogyakarta,Male
3,"GENESIA WULANDARI, M.M",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,DI Yogyakarta,DI Yogyakarta,Female
4,RIZAL RINALDI,N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,DI Yogyakarta,DI Yogyakarta,Male
5,"Drs. JULIANTO, M.Si",N,Laki-Laki,SLEMAN,Partai Golongan Karya,Golkar,DI Yogyakarta,DI Yogyakarta,Male
6,ITA SAHERNI GUMAY,N,Perempuan,JAKARTA TIMUR,Partai Golongan Karya,Golkar,DI Yogyakarta,DI Yogyakarta,Female
7,JUSTINO DJOGO,N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,DI Yogyakarta,DI Yogyakarta,Male
8,IVY PURWITA HESTUTI,N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,DI Yogyakarta,DI Yogyakarta,Female
1,ADIES KADIR,Y,Laki-Laki,KOTA SURABAYA,Partai Golongan Karya,Golkar,Jawa Timur I,Jawa Timur,Male
2,"Dr. H. ANDI BUDI SULISTIJANTO, S.H., M.IKom",N,Laki-Laki,JAKARTA BARAT,Partai Golongan Karya,Golkar,Jawa Timur I,Jawa Timur,Male
3,"FARAH TAMALIA, S.E.Ak",N,Perempuan,KOTA SURABAYA,Partai Golongan Karya,Golkar,Jawa Timur I,Jawa Timur,Female
4,ERNA RAHMAWATI,N,Perempuan,KOTA SURABAYA,Partai Golongan Karya,Golkar,Jawa Timur I,Jawa Timur,Female
5,"ABRAHAM SRIDJAJA, S.H., M.H",N,Laki-Laki,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Jawa Timur I,Jawa Timur,Male
6,"AGUNG SANTOSO, S.P",N,Laki-Laki,KOTA SURABAYA,Partai Golongan Karya,Golkar,Jawa Timur I,Jawa Timur,Male
7,"RADEN BESSE KARTONINGRAT, S.H., M.H.",N,Perempuan,KOTA SURABAYA,Partai Golongan Karya,Golkar,Jawa Timur I,Jawa Timur,Female
8,"BHIROWO SENO ADJI, S.T",N,Laki-Laki,KOTA SURABAYA,Partai Golongan Karya,Golkar,Jawa Timur I,Jawa Timur,Male
9,SITI HANIFA,N,Perempuan,KOTA SURABAYA,Partai Golongan Karya,Golkar,Jawa Timur I,Jawa Timur,Female
10,"ERWIN SIREGAR, S.H., M.H",N,Laki-Laki,KOTA DENPASAR,Partai Golongan Karya,Golkar,Jawa Timur I,Jawa Timur,Male
1,"H. MUKHAMAD MISBAKHUN, S.E., M.H.",Y,Laki-Laki,KOTA BEKASI,Partai Golongan Karya,Golkar,Jawa Timur II,Jawa Timur,Male
2,Ir. H. KUSUMA JUDI LEKSONO,N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Timur II,Jawa Timur,Male
3,KAMILA,N,Perempuan,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Jawa Timur II,Jawa Timur,Female
4,"ADI HARNOWO, S.Sos",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Timur II,Jawa Timur,Male
5,SYLVIA SULTANA,N,Perempuan,KOTA SUKABUMI,Partai Golongan Karya,Golkar,Jawa Timur II,Jawa Timur,Female
6,MARLYNA EFFRIDAWATI,N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Timur II,Jawa Timur,Female
7,"LUKMAN YANI, S.H",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Timur II,Jawa Timur,Male
1,"ZULFIKAR ARSE SADIKIN, S.IP., M.Si",N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Jawa Timur III,Jawa Timur,Male
2,"Ir. GESANG BUDIARSO, M.H",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Timur III,Jawa Timur,Male
3,"DENNY YUNIANDARI, S.H., M.Kn",N,Perempuan,JAKARTA BARAT,Partai Golongan Karya,Golkar,Jawa Timur III,Jawa Timur,Female
4,H. HARDISOESILO,Y,Laki-Laki,KOTA BANDUNG,Partai Golongan Karya,Golkar,Jawa Timur III,Jawa Timur,Male
5,Ir. BAMBANG IRIANTO,N,Laki-Laki,BOGOR,Partai Golongan Karya,Golkar,Jawa Timur III,Jawa Timur,Male
6,"CISILIA MAULINA ENDIYANI, S.I.kom",N,Perempuan,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Jawa Timur III,Jawa Timur,Female
7,LOVITA TAMAMI RANIA,N,Perempuan,KOTA SURABAYA,Partai Golongan Karya,Golkar,Jawa Timur III,Jawa Timur,Female
1,MUHAMAD NUR PURNAMASIDI,Y,Laki-Laki,KOTA BEKASI,Partai Golongan Karya,Golkar,Jawa Timur IV,Jawa Timur,Male
2,DWI PRIYO ATMOJO,N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Timur IV,Jawa Timur,Male
3,"AMANDA SEPTIANY CALISTA, S.H",N,Perempuan,KOTA BANDUNG,Partai Golongan Karya,Golkar,Jawa Timur IV,Jawa Timur,Female
4,Drs. EDDIE BUDI PRABOWO,N,Laki-Laki,KOTA SURABAYA,Partai Golongan Karya,Golkar,Jawa Timur IV,Jawa Timur,Male
5,"AGUS MARZUKI, S.PdI",N,Laki-Laki,BANGKALAN,Partai Golongan Karya,Golkar,Jawa Timur IV,Jawa Timur,Male
6,"WIJAYANTI, S.Sos",N,Perempuan,MALANG,Partai Golongan Karya,Golkar,Jawa Timur IV,Jawa Timur,Female
7,BASUKI RAKHMAD,N,Laki-Laki,LUMAJANG,Partai Golongan Karya,Golkar,Jawa Timur IV,Jawa Timur,Male
8,AYUT JAMAK INDRAWATI,N,Perempuan,LUMAJANG,Partai Golongan Karya,Golkar,Jawa Timur IV,Jawa Timur,Female
1,Ir. H. M. RIDWAN HISJAM,Y,Laki-Laki,KOTA SURABAYA,Partai Golongan Karya,Golkar,Jawa Timur V,Jawa Timur,Male
2,"ENDANG AGUSTINI, S.I.P",N,Perempuan,BOGOR,Partai Golongan Karya,Golkar,Jawa Timur V,Jawa Timur,Female
3,"Drs. M HARIS SUBAGIO, M.M",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Jawa Timur V,Jawa Timur,Male
4,"EVI AYUNITA, S.H., M.H",N,Perempuan,KOTA SURABAYA,Partai Golongan Karya,Golkar,Jawa Timur V,Jawa Timur,Female
5,"AHMAD IRAWAN, S.H",N,Laki-Laki,JAKARTA UTARA,Partai Golongan Karya,Golkar,Jawa Timur V,Jawa Timur,Male
6,"HARIYATUL ASNA, S.H., Sp.N",N,Perempuan,KOTA SURABAYA,Partai Golongan Karya,Golkar,Jawa Timur V,Jawa Timur,Female
7,"FADHLY, S.T",N,Laki-Laki,KOTA BEKASI,Partai Golongan Karya,Golkar,Jawa Timur V,Jawa Timur,Male
8,"Ir. SISWOTO, M.M",N,Laki-Laki,KOTA SURABAYA,Partai Golongan Karya,Golkar,Jawa Timur V,Jawa Timur,Male
1,"M. SARMUJI, S.E., M.Si.",Y,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Timur VI,Jawa Timur,Male
2,"DIANA WIDYASTUTI, M.LS",N,Perempuan,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Jawa Timur VI,Jawa Timur,Female
3,YULIANTORO,N,Laki-Laki,KEDIRI,Partai Golongan Karya,Golkar,Jawa Timur VI,Jawa Timur,Male
4,"YULI ANDRIYANI, S.H",N,Perempuan,KOTA SURABAYA,Partai Golongan Karya,Golkar,Jawa Timur VI,Jawa Timur,Female
5,"SUDJONO TEGUH WIDJAJA, S.E.",N,Laki-Laki,KOTA KEDIRI,Partai Golongan Karya,Golkar,Jawa Timur VI,Jawa Timur,Male
6,"SITI MAHMUDAH, S.E",N,Perempuan,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Jawa Timur VI,Jawa Timur,Female
7,"R.SYAHLUKMAN PANJI S, S.H",N,Laki-Laki,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Jawa Timur VI,Jawa Timur,Male
8,KURNIASIH,N,Perempuan,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Jawa Timur VI,Jawa Timur,Female
9,"MAULANA SUMARLIN, S.H",N,Laki-Laki,LAMONGAN,Partai Golongan Karya,Golkar,Jawa Timur VI,Jawa Timur,Male
1,"Dr. H. GATOT SUDJITO, M.Si.",Y,Laki-Laki,KOTA SURABAYA,Partai Golongan Karya,Golkar,Jawa Timur VII,Jawa Timur,Male
2,ARYA RIZQI DARSONO,N,Laki-Laki,JAKARTA BARAT,Partai Golongan Karya,Golkar,Jawa Timur VII,Jawa Timur,Male
3,"Dr. Dra. EVA DESEMBRIANITA, M.M",N,Perempuan,SIDOARJO,Partai Golongan Karya,Golkar,Jawa Timur VII,Jawa Timur,Female
4,"Dr. ALI MUFTHI, S.Ag., M.Si.",N,Laki-Laki,PONOROGO,Partai Golongan Karya,Golkar,Jawa Timur VII,Jawa Timur,Male
5,"SUMIHAR PANJAITAN, S.IP",N,Laki-Laki,PONOROGO,Partai Golongan Karya,Golkar,Jawa Timur VII,Jawa Timur,Male
6,"ALMIRA ADELLIA DAMAYANTI, S.T",N,Perempuan,PACITAN,Partai Golongan Karya,Golkar,Jawa Timur VII,Jawa Timur,Female
7,Drs. SUPRAPTO,N,Laki-Laki,NGAWI,Partai Golongan Karya,Golkar,Jawa Timur VII,Jawa Timur,Male
8,"BAYU WIKANARTININGSIH, S.E",N,Perempuan,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Jawa Timur VII,Jawa Timur,Female
1,"MOHAMMAD SURYO ALAM, Ak., MBA.",Y,Laki-Laki,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Jawa Timur VIII,Jawa Timur,Male
2,"M. YAHYA ZAINI, S.H",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Timur VIII,Jawa Timur,Male
3,dr. DEWI EMA ANINDIA,N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Timur VIII,Jawa Timur,Female
4,"Drs. GANJAR RAZUNI, S.H., M.Si",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Timur VIII,Jawa Timur,Male
5,"AHMAD ZULKIFLI, S.S.T.Par",N,Laki-Laki,KOTA TANGERANG,Partai Golongan Karya,Golkar,Jawa Timur VIII,Jawa Timur,Male
6,RATIH SUKMO ARIYANTI,N,Perempuan,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Jawa Timur VIII,Jawa Timur,Female
7,Drs. SOEMITRO SAMADIKOEN,N,Laki-Laki,NGANJUK,Partai Golongan Karya,Golkar,Jawa Timur VIII,Jawa Timur,Male
8,"ERNADI, S.H.I",N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Jawa Timur VIII,Jawa Timur,Male
9,"NURHIDAYATI, S.T",N,Perempuan,NGANJUK,Partai Golongan Karya,Golkar,Jawa Timur VIII,Jawa Timur,Female
10,"BAGUS RIZKI DINARWAN, S.Si, M.T",N,Laki-Laki,MADIUN,Partai Golongan Karya,Golkar,Jawa Timur VIII,Jawa Timur,Male
1,"HJ. ADDE ROSI KHOERUNNISA, S.Sos,. M.SI",N,Perempuan,KOTA SERANG,Partai Golongan Karya,Golkar,Banten I,Banten,Female
2,"H. DADAN MUCHAMMAD R., S.E",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Banten I,Banten,Male
3,"SUKMAWATI SULTAN, A.Md",N,Perempuan,KOTA BEKASI,Partai Golongan Karya,Golkar,Banten I,Banten,Female
4,"GOUSTA FERIZA, S.H., M.H",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Banten I,Banten,Male
5,"A. DADAN SURYANA, S.Sos",N,Laki-Laki,PANDEGLANG,Partai Golongan Karya,Golkar,Banten I,Banten,Male
6,"SHANTY ALDA NATHALIA, S.H",N,Perempuan,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Banten I,Banten,Female
1,"H. TUBAGUS HAERUL JAMAN, S.E",N,Laki-Laki,KOTA SERANG,Partai Golongan Karya,Golkar,Banten II,Banten,Male
2,Drs. H. MOHAMAD ALY YAHYA,N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Banten II,Banten,Male
3,DEWI PARAMATASARI,N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Banten II,Banten,Female
4,"GIOFEDI, S.H.,M.H.",N,Laki-Laki,JAKARTA BARAT,Partai Golongan Karya,Golkar,Banten II,Banten,Male
5,H. FAKIH USMAN,N,Laki-Laki,KOTA CILEGON,Partai Golongan Karya,Golkar,Banten II,Banten,Male
6,"HJ. RINIE AMALUDDIN, S.H., M.Si",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Banten II,Banten,Female
1,"H. ANDI ACHMAD DARA, S.E.",Y,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Banten III,Banten,Male
2,"RATU DIAN HATIFAH, S.Ag., M.Pd",N,Perempuan,KOTA BEKASI,Partai Golongan Karya,Golkar,Banten III,Banten,Female
3,H. ABDUL SYUKUR,N,Laki-Laki,KOTA TANGERANG,Partai Golongan Karya,Golkar,Banten III,Banten,Male
4,EVA ELISA WIBISONO,N,Perempuan,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Banten III,Banten,Female
5,"Dra. TRI IRIASTUTI, M.H",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Banten III,Banten,Female
6,FREDDY R. NAPITUPULU,N,Laki-Laki,KOTA BEKASI,Partai Golongan Karya,Golkar,Banten III,Banten,Male
7,"BAHRUDIN, S.H",N,Laki-Laki,TANGERANG,Partai Golongan Karya,Golkar,Banten III,Banten,Male
8,"ARNOD SIHITE, S.E",N,Laki-Laki,TANGERANG,Partai Golongan Karya,Golkar,Banten III,Banten,Male
9,"Dra. HJ. SITI UBAIDAH, M.M",N,Perempuan,INDRAMAYU,Partai Golongan Karya,Golkar,Banten III,Banten,Female
10,DHANY MARLEN,N,Laki-Laki,JAKARTA BARAT,Partai Golongan Karya,Golkar,Banten III,Banten,Male
1,"GDE SUMARJAYA LINGGIH, S.E, M.A.P.",Y,Laki-Laki,BULELENG,Partai Golongan Karya,Golkar,Bali,Bali,Male
2,A.A. BAGUS ADHI MAHENDRA PUTRA,Y,Laki-Laki,BADUNG,Partai Golongan Karya,Golkar,Bali,Bali,Male
3,"I GUSTI AGUNG AYU SRI PUSPA DEWI, S.T",N,Perempuan,BANGLI,Partai Golongan Karya,Golkar,Bali,Bali,Female
4,Drs. I KETUT SUDIKERTA,N,Laki-Laki,BADUNG,Partai Golongan Karya,Golkar,Bali,Bali,Male
5,"I WAYAN GEREDEG, S.H., M.A.P",N,Laki-Laki,KARANGASEM,Partai Golongan Karya,Golkar,Bali,Bali,Male
6,"DIAN FATMAYANTY, S.H",N,Perempuan,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Bali,Bali,Female
7,"I MADE WIJAYA, S.Kom",N,Laki-Laki,KLUNGKUNG,Partai Golongan Karya,Golkar,Bali,Bali,Male
8,dr. G. AYU AMELINDA HANJANI,N,Perempuan,KOTA BEKASI,Partai Golongan Karya,Golkar,Bali,Bali,Female
9,"I GEDE ARIAWAN, S.I.P., M.I.P",N,Laki-Laki,LAMPUNG TENGAH,Partai Golongan Karya,Golkar,Bali,Bali,Male
1,"FATAHILLAH RAMLI, S.E., M.H",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
2,"Ir. H. BADRUL MUNIR, M.M",N,Laki-Laki,KOTA MATARAM,Partai Golongan Karya,Golkar,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
3,"Dra. HJ. SRI UTHARI SALMAN FARIS, M.A",N,Perempuan,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Nusa Tenggara Barat I,Nusa Tenggara Barat,Female
1,"Ir. HJ SARI YULIATI, M.T",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
2,Drs. H. HUMAIDI,N,Laki-Laki,LOMBOK TENGAH,Partai Golongan Karya,Golkar,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
3,Drs. H. LALU WIREGINAWANG,N,Laki-Laki,LOMBOK TENGAH,Partai Golongan Karya,Golkar,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
4,ADI PUTRA DARMAWAN TAHIR,Y,Laki-Laki,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
5,Dra. PURWANINGSIH SUTIARTI,N,Perempuan,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
6,ADI BAIQUNI,N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
7,Drs. H. SAHAFARI ASYARI,N,Laki-Laki,LOMBOK BARAT,Partai Golongan Karya,Golkar,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
8,Ir. NURHANI HM,N,Perempuan,KOTA MATARAM,Partai Golongan Karya,Golkar,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
1,MELCHIAS MARKUS MEKENG,Y,Laki-Laki,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
2,HONING SANNY,N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
3,ADEODATA TRIDECIMA,N,Perempuan,KOTA DEPOK,Partai Golongan Karya,Golkar,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
4,"H. ANWAR PUA GENO, S.H",N,Laki-Laki,KOTA KUPANG,Partai Golongan Karya,Golkar,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
5,IRENE RATNA KARTIKA SAPTI,N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
6,"SEBASTIANUS KM SALANG, S.H., M.M",N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
1,EMANUEL MELKIADES LAKA LENA,N,Laki-Laki,KOTA TANGERANG,Partai Golongan Karya,Golkar,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
2,"Ir. PAULUS VICTOR ROLLAND MELLA, M.Si",N,Laki-Laki,TIMOR TENGAH SELATAN,Partai Golongan Karya,Golkar,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
3,"Dra. SYLVIA A ANGGRAENI, M.S",N,Perempuan,BOGOR,Partai Golongan Karya,Golkar,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
4,"Drs. JULIANUS POTE LEBA, M.Si.",Y,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
5,MERRY.S.A.H.LENGGOE,N,Perempuan,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
6,"Drs. AYUB TITU EKI, MS., Ph.D",N,Laki-Laki,KUPANG,Partai Golongan Karya,Golkar,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
7,"APRILIA JOHANA MANUKOA, M.Pd",N,Perempuan,KOTA KUPANG,Partai Golongan Karya,Golkar,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
1,"MAMAN ABDURRAHMAN, S.T.",Y,Laki-Laki,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Kalimantan Barat I,Kalimantan Barat,Male
2,"Ir. HAZAIRIN, M.S.",N,Laki-Laki,KOTA PONTIANAK,Partai Golongan Karya,Golkar,Kalimantan Barat I,Kalimantan Barat,Male
3,DEBBY EMELIA,N,Perempuan,KOTA DEPOK,Partai Golongan Karya,Golkar,Kalimantan Barat I,Kalimantan Barat,Female
4,"SUBHAN NOVIAR, S.E.",N,Laki-Laki,KOTA PONTIANAK,Partai Golongan Karya,Golkar,Kalimantan Barat I,Kalimantan Barat,Male
5,"Ir. INDRAWAN, M.M",N,Laki-Laki,KOTA PONTIANAK,Partai Golongan Karya,Golkar,Kalimantan Barat I,Kalimantan Barat,Male
6,"RIA RESTI, S.E.",N,Perempuan,KUBU RAYA,Partai Golongan Karya,Golkar,Kalimantan Barat I,Kalimantan Barat,Female
7,ELMA AGUSTIN,N,Perempuan,JAKARTA BARAT,Partai Golongan Karya,Golkar,Kalimantan Barat I,Kalimantan Barat,Female
8,"H. DUDUNG AGUS SUHARTO, S.Sos",N,Laki-Laki,MEMPAWAH,Partai Golongan Karya,Golkar,Kalimantan Barat I,Kalimantan Barat,Male
1,"Dr. Drs. ADRIANUS ASIA SIDOT, M.Si",N,Laki-Laki,KOTA PONTIANAK,Partai Golongan Karya,Golkar,Kalimantan Barat II,Kalimantan Barat,Male
2,"FIRMAN MUNTACO, S.H., M.H.",N,Laki-Laki,KOTA PONTIANAK,Partai Golongan Karya,Golkar,Kalimantan Barat II,Kalimantan Barat,Male
3,"SRI SOELASTRI AS, S.E.",N,Perempuan,KOTA PONTIANAK,Partai Golongan Karya,Golkar,Kalimantan Barat II,Kalimantan Barat,Female
4,"YOVITA LASTI HANDINI, M. Sc.",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Kalimantan Barat II,Kalimantan Barat,Female
1,Drs. MUKHTARUDIN,N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Kalimantan Tengah,Kalimantan Tengah,Male
2,"HJ. AGATI SULIE MAHYUDIN, S.E.",Y,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Kalimantan Tengah,Kalimantan Tengah,Female
3,"MUHAMMAD BALYAH, S.H.",N,Laki-Laki,KOTA BEKASI,Partai Golongan Karya,Golkar,Kalimantan Tengah,Kalimantan Tengah,Male
4,OVI DEWI YANTI,N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Kalimantan Tengah,Kalimantan Tengah,Female
5,H. A. MAS?AD IKHSAN,N,Laki-Laki,KOTAWARINGIN TIMUR,Partai Golongan Karya,Golkar,Kalimantan Tengah,Kalimantan Tengah,Male
6,"PUTRI ILMIA DZIKRI ANINDHITA, S.H.",N,Perempuan,KOTA BANDUNG,Partai Golongan Karya,Golkar,Kalimantan Tengah,Kalimantan Tengah,Female
1,"GUSTI ISKANDAR SA, S.E., M.H.",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Kalimantan Selatan I,Kalimantan Selatan,Male
2,Ir. AHMADI NOOR SUPIT,Y,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Kalimantan Selatan I,Kalimantan Selatan,Male
3,"MIRZA PRAMESWARI SAIFUDDIN, S.Sos., M.M.",N,Perempuan,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Kalimantan Selatan I,Kalimantan Selatan,Female
4,"Drs. H. BAMBANG HERI PURNAMA, S.T., S.H., M.H.",Y,Laki-Laki,KOTA BANJARMASIN,Partai Golongan Karya,Golkar,Kalimantan Selatan I,Kalimantan Selatan,Male
5,"NURUL AISATU RIDA, S.S.",N,Perempuan,KOTA BANJARBARU,Partai Golongan Karya,Golkar,Kalimantan Selatan I,Kalimantan Selatan,Female
