NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
4,REBECCA SURYATI SIREGAR,N,Perempuan,KOTA TANGERANG SELATAN,Partai NasDem,NasDem,DKI Jakarta I,DKI Jakarta,Female
5,DAVID,N,Laki-Laki,JAKARTA BARAT,Partai NasDem,NasDem,DKI Jakarta I,DKI Jakarta,Male
6,IR. SETIABUDI,N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,DKI Jakarta I,DKI Jakarta,Male
1,"Dra. HJ. OKKY ASOKAWATI, M.Si",N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,DKI Jakarta II,DKI Jakarta,Female
2,DAVIN KIRANA,N,Laki-Laki,JAKARTA BARAT,Partai NasDem,NasDem,DKI Jakarta II,DKI Jakarta,Male
3,ACHMAD,N,Laki-Laki,JAKARTA PUSAT,Partai NasDem,NasDem,DKI Jakarta II,DKI Jakarta,Male
4,SHANTI RAMCHAND,N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,DKI Jakarta II,DKI Jakarta,Female
5,YULISA BARAMULI,N,Perempuan,MINAHASA UTARA,Partai NasDem,NasDem,DKI Jakarta II,DKI Jakarta,Female
6,TENGKU ADNAN,N,Laki-Laki,JAKARTA BARAT,Partai NasDem,NasDem,DKI Jakarta II,DKI Jakarta,Male
7,MILLIE LUKITO,N,Perempuan,JAKARTA PUSAT,Partai NasDem,NasDem,DKI Jakarta II,DKI Jakarta,Female
1,"AHMAD SAHRONI, SE",Y,Laki-Laki,JAKARTA UTARA,Partai NasDem,NasDem,DKI Jakarta III,DKI Jakarta,Male
2,FATMAWATI RUSDI,N,Perempuan,JAKARTA UTARA,Partai NasDem,NasDem,DKI Jakarta III,DKI Jakarta,Female
3,DAMARA PRASADHANA,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai NasDem,NasDem,DKI Jakarta III,DKI Jakarta,Male
4,ALVA RUSLINA,N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,DKI Jakarta III,DKI Jakarta,Female
5,KARNA BRATA LESMANA,N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,DKI Jakarta III,DKI Jakarta,Male
6,"VIKTOR FARNEUBUN, SH. MH",N,Laki-Laki,JAKARTA PUSAT,Partai NasDem,NasDem,DKI Jakarta III,DKI Jakarta,Male
7,SINTA MARLIA ANGRAENI,N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,DKI Jakarta III,DKI Jakarta,Female
8,"KAMILLUS ELU, SH",N,Laki-Laki,JAKARTA TIMUR,Partai NasDem,NasDem,DKI Jakarta III,DKI Jakarta,Male
1,Drs. FADHOLI,Y,Laki-Laki,KOTA SALATIGA,Partai NasDem,NasDem,Jawa Tengah I,Jawa Tengah,Male
2,"DR.IR. DONNY YOESGIANTORO, MM, MPA",N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Tengah I,Jawa Tengah,Male
3,CUT RATU MEYRISKA,N,Perempuan,JAKARTA TIMUR,Partai NasDem,NasDem,Jawa Tengah I,Jawa Tengah,Female
4,KARTIKA AYUNINGTYAS,N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Tengah I,Jawa Tengah,Female
5,AHMAD ADLY FAYRUZ,N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Tengah I,Jawa Tengah,Male
6,RATNA YUSTISIA PURWANINGTYAS,N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Tengah I,Jawa Tengah,Female
7,"HANS CHRISTIAN HOSMAN, S.AB",N,Laki-Laki,JAKARTA BARAT,Partai NasDem,NasDem,Jawa Tengah I,Jawa Tengah,Male
8,"R AYUB EDY PURNOMO, DRS, M.M",N,Laki-Laki,KOTA SEMARANG,Partai NasDem,NasDem,Jawa Tengah I,Jawa Tengah,Male
1,LESTARI MOERDIJAT,N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Tengah II,Jawa Tengah,Female
2,"Ir. ALI MAHIR, MM",Y,Laki-Laki,KUDUS,Partai NasDem,NasDem,Jawa Tengah II,Jawa Tengah,Male
3,"ENDANG SUSILOWATI, S.Sos., MM.",N,Perempuan,PATI,Partai NasDem,NasDem,Jawa Tengah II,Jawa Tengah,Female
4,"H. SOLIKHIN, ST, MT",N,Laki-Laki,JEPARA,Partai NasDem,NasDem,Jawa Tengah II,Jawa Tengah,Male
5,"H. IDHAM KHOLID, SH. MH.",N,Laki-Laki,DEMAK,Partai NasDem,NasDem,Jawa Tengah II,Jawa Tengah,Male
6,SRI HARTINI,N,Perempuan,DEMAK,Partai NasDem,NasDem,Jawa Tengah II,Jawa Tengah,Female
7,GANTYO KOESPRADONO,N,Laki-Laki,KOTA TANGERANG,Partai NasDem,NasDem,Jawa Tengah II,Jawa Tengah,Male
1,"HJ. SRI WULAN, S.E.",N,Perempuan,PATI,Partai NasDem,NasDem,Jawa Tengah III,Jawa Tengah,Female
2,"Drs. H. DESMON HASTIONO, MM",N,Laki-Laki,PATI,Partai NasDem,NasDem,Jawa Tengah III,Jawa Tengah,Male
3,ACHMAD DJOEMALI,N,Laki-Laki,REMBANG,Partai NasDem,NasDem,Jawa Tengah III,Jawa Tengah,Male
4,AHMAD FAELASUF,N,Laki-Laki,JAKARTA TIMUR,Partai NasDem,NasDem,Jawa Tengah III,Jawa Tengah,Male
5,DR. SRI MULYANI,N,Perempuan,KOTA SURABAYA,Partai NasDem,NasDem,Jawa Tengah III,Jawa Tengah,Female
6,"RADEN SUJARTO, SE,MBA,MM",N,Laki-Laki,KOTA TANGERANG,Partai NasDem,NasDem,Jawa Tengah III,Jawa Tengah,Male
7,"WIDJA ANI SETYAWATI, ST",N,Perempuan,SLEMAN,Partai NasDem,NasDem,Jawa Tengah III,Jawa Tengah,Female
8,"SRI WITYARKO PURUSATAMA, S.FARM., APT",N,Laki-Laki,SRAGEN,Partai NasDem,NasDem,Jawa Tengah III,Jawa Tengah,Male
9,"DONNY IMAM PRIAMBODO, ST, MM",Y,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Tengah III,Jawa Tengah,Male
1,WAWAN SETYA NUGRAHA,N,Laki-Laki,WONOGIRI,Partai NasDem,NasDem,Jawa Tengah IV,Jawa Tengah,Male
2,"H. DIDI SUPRIYANTO, SH, M.Hum",N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Tengah IV,Jawa Tengah,Male
3,HELENA ANDRIAN,N,Perempuan,JAKARTA TIMUR,Partai NasDem,NasDem,Jawa Tengah IV,Jawa Tengah,Female
4,IR. SUGIYANTAKA ARI BAWA,N,Laki-Laki,JAKARTA BARAT,Partai NasDem,NasDem,Jawa Tengah IV,Jawa Tengah,Male
5,"AFDHAL, SE",N,Laki-Laki,KOTA DEPOK,Partai NasDem,NasDem,Jawa Tengah IV,Jawa Tengah,Male
6,LIVY ANDRIANI JULISMAN,N,Perempuan,JAKARTA TIMUR,Partai NasDem,NasDem,Jawa Tengah IV,Jawa Tengah,Female
7,"ERMA SUZANTI, SE",N,Perempuan,GUNUNGKIDUL,Partai NasDem,NasDem,Jawa Tengah IV,Jawa Tengah,Female
1,"EVA YULIANA, M.Si",N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Tengah V,Jawa Tengah,Female
2,MEIDINI B SOEBROTO,N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Tengah V,Jawa Tengah,Female
3,"ENY HANDAYANI NINGRUM, SP",N,Perempuan,JAKARTA PUSAT,Partai NasDem,NasDem,Jawa Tengah V,Jawa Tengah,Female
4,"SUGIANTO, SE",N,Laki-Laki,KOTA BEKASI,Partai NasDem,NasDem,Jawa Tengah V,Jawa Tengah,Male
5,BERTRAND ANTOLIN,N,Laki-Laki,JAKARTA UTARA,Partai NasDem,NasDem,Jawa Tengah V,Jawa Tengah,Male
6,MIRANDA VERA YULIANTIE,N,Perempuan,KOTA YOGYAKARTA,Partai NasDem,NasDem,Jawa Tengah V,Jawa Tengah,Female
7,"SITI ALFIJAH, SPD.I",N,Perempuan,SEMARANG,Partai NasDem,NasDem,Jawa Tengah V,Jawa Tengah,Female
8,"H. AGUS TRI RAHARJO, ,SE",N,Laki-Laki,SUKOHARJO,Partai NasDem,NasDem,Jawa Tengah V,Jawa Tengah,Male
1,Drs. CHOIRUL MUNA,Y,Laki-Laki,MAGELANG,Partai NasDem,NasDem,Jawa Tengah VI,Jawa Tengah,Male
2,Drs. LEGIMAN MISDIYONO,N,Laki-Laki,JAKARTA TIMUR,Partai NasDem,NasDem,Jawa Tengah VI,Jawa Tengah,Male
3,NAFA INDRIA URBACH,N,Perempuan,JAKARTA BARAT,Partai NasDem,NasDem,Jawa Tengah VI,Jawa Tengah,Female
4,"SAIFUDIN ZUHRI, S.H.",N,Laki-Laki,MAGELANG,Partai NasDem,NasDem,Jawa Tengah VI,Jawa Tengah,Male
5,ELMAN SARAGIH,N,Laki-Laki,KOTA DEPOK,Partai NasDem,NasDem,Jawa Tengah VI,Jawa Tengah,Male
6,SRI KRISTIANA M,N,Perempuan,JAKARTA TIMUR,Partai NasDem,NasDem,Jawa Tengah VI,Jawa Tengah,Female
7,"BAMBANG SUROSO, S.H., M.H.",N,Laki-Laki,JAKARTA TIMUR,Partai NasDem,NasDem,Jawa Tengah VI,Jawa Tengah,Male
8,"RR.Y. TUTIEK SETIA MURNI, SH.MH",N,Perempuan,JAKARTA PUSAT,Partai NasDem,NasDem,Jawa Tengah VI,Jawa Tengah,Female
1,AMELIA ANGGRAINI,Y,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Tengah VII,Jawa Tengah,Female
2,IDA RIYANTI,N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Tengah VII,Jawa Tengah,Female
3,NUREDI YUNIARSO,N,Laki-Laki,KOTA CIMAHI,Partai NasDem,NasDem,Jawa Tengah VII,Jawa Tengah,Male
4,"SITI FATIMAH LUSIANTI AGUSTIN, S.Pd.",N,Perempuan,PURBALINGGA,Partai NasDem,NasDem,Jawa Tengah VII,Jawa Tengah,Female
5,"Drs. DJASRI, ST . MT. MM",N,Laki-Laki,BANJARNEGARA,Partai NasDem,NasDem,Jawa Tengah VII,Jawa Tengah,Male
6,DHEYNA HASIHOLAN,N,Laki-Laki,KOTA BEKASI,Partai NasDem,NasDem,Jawa Tengah VII,Jawa Tengah,Male
7,Ir. SUTRISNO CATUR WIBOWO,N,Laki-Laki,JAKARTA PUSAT,Partai NasDem,NasDem,Jawa Tengah VII,Jawa Tengah,Male
1,SUGENG SUPARWOTO,N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Tengah VIII,Jawa Tengah,Male
2,"AMMY AMALIA FATMA SURYA, S.H., M.Kn.",N,Perempuan,JAKARTA TIMUR,Partai NasDem,NasDem,Jawa Tengah VIII,Jawa Tengah,Female
3,TOTO DIRGANTORO,N,Laki-Laki,JAKARTA UTARA,Partai NasDem,NasDem,Jawa Tengah VIII,Jawa Tengah,Male
4,SUMARYANTO,N,Laki-Laki,KOTA BEKASI,Partai NasDem,NasDem,Jawa Tengah VIII,Jawa Tengah,Male
5,"VICKY VERANITA YUDHASOKA, S.IP",N,Perempuan,KOTA TANGERANG SELATAN,Partai NasDem,NasDem,Jawa Tengah VIII,Jawa Tengah,Female
6,RUMIYATI,N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Tengah VIII,Jawa Tengah,Female
7,"RITA LUCIANA, SH., M.Kn.",N,Perempuan,BANYUMAS,Partai NasDem,NasDem,Jawa Tengah VIII,Jawa Tengah,Female
8,AGENG WAHONO,N,Laki-Laki,KOTA BEKASI,Partai NasDem,NasDem,Jawa Tengah VIII,Jawa Tengah,Male
1,"H. SONNY PARTONO, IR",N,Laki-Laki,SLEMAN,Partai NasDem,NasDem,Jawa Tengah IX,Jawa Tengah,Male
2,CHRISTIAN JOHN,N,Laki-Laki,KOTA SEMARANG,Partai NasDem,NasDem,Jawa Tengah IX,Jawa Tengah,Male
3,SYLVIA FULY RAHAESITA,N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Tengah IX,Jawa Tengah,Female
4,H. DRAJAT ADI PRAYITNO,N,Laki-Laki,TEGAL,Partai NasDem,NasDem,Jawa Tengah IX,Jawa Tengah,Male
5,"ANNI S BAHAR, SE",N,Perempuan,JAKARTA UTARA,Partai NasDem,NasDem,Jawa Tengah IX,Jawa Tengah,Female
6,FITRIANA M. SIREGAR,N,Perempuan,KOTA TANGERANG SELATAN,Partai NasDem,NasDem,Jawa Tengah IX,Jawa Tengah,Female
7,"H. OO WASRO SATORI, SH.MH",N,Laki-Laki,KOTA BALIKPAPAN,Partai NasDem,NasDem,Jawa Tengah IX,Jawa Tengah,Male
8,Drs. KASMURI,N,Laki-Laki,TEGAL,Partai NasDem,NasDem,Jawa Tengah IX,Jawa Tengah,Male
1,AMAT ANTONO,N,Laki-Laki,PEKALONGAN,Partai NasDem,NasDem,Jawa Tengah X,Jawa Tengah,Male
2,"DEDY RAGIL SUTOPO, S.Pd.",N,Laki-Laki,PEMALANG,Partai NasDem,NasDem,Jawa Tengah X,Jawa Tengah,Male
3,DRA TRINI SUMARTINI,N,Perempuan,KOTA TANGERANG SELATAN,Partai NasDem,NasDem,Jawa Tengah X,Jawa Tengah,Female
4,JONATHAN FRIZZY ARCKLAUSS SIMANJUNTAK,N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Tengah X,Jawa Tengah,Male
5,"KRISTINA ISWANDARI, SH",N,Perempuan,JAKARTA UTARA,Partai NasDem,NasDem,Jawa Tengah X,Jawa Tengah,Female
6,NANA DIANA,N,Perempuan,PEMALANG,Partai NasDem,NasDem,Jawa Tengah X,Jawa Tengah,Female
7,"IMAN DWI SAPUTRO, SH",N,Laki-Laki,PEKALONGAN,Partai NasDem,NasDem,Jawa Tengah X,Jawa Tengah,Male
1,"Drs. H. MULYONO, MAP",N,Laki-Laki,KULON PROGO,Partai NasDem,NasDem,DI Yogyakarta,DI Yogyakarta,Male
2,NURAIDA JOYOKUSUMO,N,Perempuan,KOTA YOGYAKARTA,Partai NasDem,NasDem,DI Yogyakarta,DI Yogyakarta,Female
3,"Ir. WORO INDAH WIDIASTUTI, MT",N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,DI Yogyakarta,DI Yogyakarta,Female
4,SHINTA MELODIYANA PUTRI,N,Perempuan,KOTA YOGYAKARTA,Partai NasDem,NasDem,DI Yogyakarta,DI Yogyakarta,Female
5,"H. SUBARDI, S.H., M.H.",N,Laki-Laki,SLEMAN,Partai NasDem,NasDem,DI Yogyakarta,DI Yogyakarta,Male
6,ANGGIASARI PUJI ARYATIE,N,Perempuan,KOTA YOGYAKARTA,Partai NasDem,NasDem,DI Yogyakarta,DI Yogyakarta,Female
7,HANDOJO MAWARDI,N,Laki-Laki,KOTA YOGYAKARTA,Partai NasDem,NasDem,DI Yogyakarta,DI Yogyakarta,Male
8,BENYAMIN SUDARMADI,N,Laki-Laki,KOTA BEKASI,Partai NasDem,NasDem,DI Yogyakarta,DI Yogyakarta,Male
1,HAYONO ISMAN,N,Laki-Laki,JAKARTA PUSAT,Partai NasDem,NasDem,Jawa Timur I,Jawa Timur,Male
2,"E S MARULI HUTAGALUNG, S.H, M.Hum",N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Timur I,Jawa Timur,Male
3,"MARIA LUCIA LINDHAJANY, SH, M.Kn",N,Perempuan,KOTA SURABAYA,Partai NasDem,NasDem,Jawa Timur I,Jawa Timur,Female
4,DR. H. RACHMAD ARISATOTO,N,Laki-Laki,KOTA SURABAYA,Partai NasDem,NasDem,Jawa Timur I,Jawa Timur,Male
5,VINSENSIUS AWEY,N,Laki-Laki,KOTA SURABAYA,Partai NasDem,NasDem,Jawa Timur I,Jawa Timur,Male
6,MANOHARA ODELIA,N,Perempuan,KOTA MAKASSAR,Partai NasDem,NasDem,Jawa Timur I,Jawa Timur,Female
7,"APOLONIUS HARIYAWAN NUGROHO, S.Kh",N,Laki-Laki,KOTA SURABAYA,Partai NasDem,NasDem,Jawa Timur I,Jawa Timur,Male
8,H. MOHAMMAD HATTA,N,Laki-Laki,SUMENEP,Partai NasDem,NasDem,Jawa Timur I,Jawa Timur,Male
9,"DWI SUCHUFI, S.SOS",N,Perempuan,SIDOARJO,Partai NasDem,NasDem,Jawa Timur I,Jawa Timur,Female
10,"INDRA MAULANA, SS",N,Laki-Laki,KOTA TANGERANG,Partai NasDem,NasDem,Jawa Timur I,Jawa Timur,Male
1,"Drs. HASAN AMINUDIN, MSI",Y,Laki-Laki,PROBOLINGGO,Partai NasDem,NasDem,Jawa Timur II,Jawa Timur,Male
2,"MOH. HAERUL AMRI, SP",N,Laki-Laki,KOTA BEKASI,Partai NasDem,NasDem,Jawa Timur II,Jawa Timur,Male
3,"RAHMA SARITA AL JUFRI, S.H",N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Timur II,Jawa Timur,Female
4,"ASY'ARI, H. SH. MSI",N,Laki-Laki,KOTA PROBOLINGGO,Partai NasDem,NasDem,Jawa Timur II,Jawa Timur,Male
5,"AMINUROKHMAN, SE., MM",N,Laki-Laki,KOTA PASURUAN,Partai NasDem,NasDem,Jawa Timur II,Jawa Timur,Male
6,"drg.. KAMALIYAH TJIPLUK PUDJI LESTARI, M.MKes",N,Perempuan,PROBOLINGGO,Partai NasDem,NasDem,Jawa Timur II,Jawa Timur,Female
7,"PUTRI DHYAN RUSHELLA, S.Pd",N,Perempuan,PROBOLINGGO,Partai NasDem,NasDem,Jawa Timur II,Jawa Timur,Female
1,"ACH. FADIL MUZAKKI SYAH, S.Pd.I",N,Laki-Laki,JEMBER,Partai NasDem,NasDem,Jawa Timur III,Jawa Timur,Male
2,"INSAN KAMIL, S.Sos., M.A.",N,Laki-Laki,SLEMAN,Partai NasDem,NasDem,Jawa Timur III,Jawa Timur,Male
3,"IRMANIAH, S.E.",N,Perempuan,KOTA DENPASAR,Partai NasDem,NasDem,Jawa Timur III,Jawa Timur,Female
4,LUCKY PERDANA,N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Timur III,Jawa Timur,Male
5,BENY,N,Laki-Laki,KOTA SURABAYA,Partai NasDem,NasDem,Jawa Timur III,Jawa Timur,Male
6,SYLVIE FACHRIAH ANDINI,N,Perempuan,SIDOARJO,Partai NasDem,NasDem,Jawa Timur III,Jawa Timur,Female
7,YULI ANITA,N,Perempuan,SITUBONDO,Partai NasDem,NasDem,Jawa Timur III,Jawa Timur,Female
1,"drg. ABDUL ROCHIM, M.Kes",N,Laki-Laki,JEMBER,Partai NasDem,NasDem,Jawa Timur IV,Jawa Timur,Male
2,"Hj. LATHIFA MARINA AL ANSHORI, B.Sc., M.A.",N,Perempuan,JAKARTA BARAT,Partai NasDem,NasDem,Jawa Timur IV,Jawa Timur,Female
3,FERLYANTO,N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Timur IV,Jawa Timur,Male
4,IMELDA SORAYA,N,Perempuan,JAKARTA PUSAT,Partai NasDem,NasDem,Jawa Timur IV,Jawa Timur,Female
5,H. CHARLES MEIKYANSAH,N,Laki-Laki,JAKARTA BARAT,Partai NasDem,NasDem,Jawa Timur IV,Jawa Timur,Male
6,ENY HARI PURWATI,N,Perempuan,MALANG,Partai NasDem,NasDem,Jawa Timur IV,Jawa Timur,Female
7,AMIN SILALAHI,N,Laki-Laki,JEMBER,Partai NasDem,NasDem,Jawa Timur IV,Jawa Timur,Male
8,YUDI HARTONO,N,Laki-Laki,JEMBER,Partai NasDem,NasDem,Jawa Timur IV,Jawa Timur,Male
1,KRESNA DEWANATA PHROSAKH,Y,Laki-Laki,MALANG,Partai NasDem,NasDem,Jawa Timur V,Jawa Timur,Male
2,MANDIRA ISMAN,N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Timur V,Jawa Timur,Male
3,"ULYA DALILA MANSUR, S.Pd.I",N,Perempuan,MALANG,Partai NasDem,NasDem,Jawa Timur V,Jawa Timur,Female
4,MUKHLIS PRIBADI,N,Laki-Laki,MALANG,Partai NasDem,NasDem,Jawa Timur V,Jawa Timur,Male
5,"MOCH GENG WAHYUDI, SH, M.HUM",N,Laki-Laki,MALANG,Partai NasDem,NasDem,Jawa Timur V,Jawa Timur,Male
6,"RR ALYSIA GITA PURWASAPUTRI, S.H",N,Perempuan,MALANG,Partai NasDem,NasDem,Jawa Timur V,Jawa Timur,Female
7,HERI PURWANTO,N,Laki-Laki,MALANG,Partai NasDem,NasDem,Jawa Timur V,Jawa Timur,Male
8,MELINA SISKA ANITYA,N,Perempuan,MALANG,Partai NasDem,NasDem,Jawa Timur V,Jawa Timur,Female
1,"VENNA MELINDA, SE",N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Timur VI,Jawa Timur,Female
2,"HJ. TITIK PRASETYOWATI VERDI, S.H., M.H.",Y,Perempuan,KOTA TANGERANG SELATAN,Partai NasDem,NasDem,Jawa Timur VI,Jawa Timur,Female
3,"MUSNA'AM, SH, MH",N,Laki-Laki,BLITAR,Partai NasDem,NasDem,Jawa Timur VI,Jawa Timur,Male
4,MUHAMMAD PUTERA PERWIRA U,N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Timur VI,Jawa Timur,Male
5,HERMANTO,N,Laki-Laki,JAKARTA UTARA,Partai NasDem,NasDem,Jawa Timur VI,Jawa Timur,Male
6,"IR. ERNY IMAYANI, MM",N,Perempuan,KOTA SURABAYA,Partai NasDem,NasDem,Jawa Timur VI,Jawa Timur,Female
7,"GEDE ARIYUDA, SH.",N,Laki-Laki,KOTA SURABAYA,Partai NasDem,NasDem,Jawa Timur VI,Jawa Timur,Male
8,Ir. SUNARYO HADI,N,Laki-Laki,KOTA KEDIRI,Partai NasDem,NasDem,Jawa Timur VI,Jawa Timur,Male
9,"NURHADI, S.Pd",N,Laki-Laki,KOTA KEDIRI,Partai NasDem,NasDem,Jawa Timur VI,Jawa Timur,Male
1,"drg. YAYUK SRI RAHAYU NINGSIH, MM. MH",Y,Perempuan,NGAWI,Partai NasDem,NasDem,Jawa Timur VII,Jawa Timur,Female
2,"FARUQ SAMTOHANA,, SH, MM",N,Laki-Laki,PONOROGO,Partai NasDem,NasDem,Jawa Timur VII,Jawa Timur,Male
3,ARIEF KURNIAWANTO,N,Laki-Laki,MAGETAN,Partai NasDem,NasDem,Jawa Timur VII,Jawa Timur,Male
4,Ir. IMAM SUPENO,N,Laki-Laki,PACITAN,Partai NasDem,NasDem,Jawa Timur VII,Jawa Timur,Male
5,SRI WAHYUNI,N,Perempuan,PONOROGO,Partai NasDem,NasDem,Jawa Timur VII,Jawa Timur,Female
6,GONDO SANTOSO,N,Laki-Laki,TRENGGALEK,Partai NasDem,NasDem,Jawa Timur VII,Jawa Timur,Male
7,"SITI ROUDLOTUN NIKMAH, M.Pdi",N,Perempuan,PONOROGO,Partai NasDem,NasDem,Jawa Timur VII,Jawa Timur,Female
8,Drs. NASIKIN,N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Timur VII,Jawa Timur,Male
1,"Drs. H. SOEHARTONO, M.Si",Y,Laki-Laki,MADIUN,Partai NasDem,NasDem,Jawa Timur VIII,Jawa Timur,Male
2,"DR. DOSSY ISKANDAR PRASETYO, SH., M.Hum.",N,Laki-Laki,KOTA SURABAYA,Partai NasDem,NasDem,Jawa Timur VIII,Jawa Timur,Male
3,USNIDAWATI,N,Perempuan,JAKARTA TIMUR,Partai NasDem,NasDem,Jawa Timur VIII,Jawa Timur,Female
4,"Dr. SUHUDI, M.PD",N,Laki-Laki,BANGKALAN,Partai NasDem,NasDem,Jawa Timur VIII,Jawa Timur,Male
5,"ALFIYAN TONI, M, Si",N,Laki-Laki,KOTA PALEMBANG,Partai NasDem,NasDem,Jawa Timur VIII,Jawa Timur,Male
6,CUT POPPY MEURAH INTAN,N,Perempuan,KOTA TANGERANG SELATAN,Partai NasDem,NasDem,Jawa Timur VIII,Jawa Timur,Female
7,"MOCHID SOETONO, Psy.",N,Laki-Laki,KOTA MADIUN,Partai NasDem,NasDem,Jawa Timur VIII,Jawa Timur,Male
8,CEZA TAZALEA PUTRI,N,Perempuan,JOMBANG,Partai NasDem,NasDem,Jawa Timur VIII,Jawa Timur,Female
9,RATNA SULISTYANINGSIH,N,Perempuan,BOGOR,Partai NasDem,NasDem,Jawa Timur VIII,Jawa Timur,Female
10,ASWARINOOR,N,Laki-Laki,KOTA SURABAYA,Partai NasDem,NasDem,Jawa Timur VIII,Jawa Timur,Male
1,DR. H SUYOTO MSI,N,Laki-Laki,BOJONEGORO,Partai NasDem,NasDem,Jawa Timur IX,Jawa Timur,Male
2,"Drs. H. HADI TUGUR, M.Pd., MM",N,Laki-Laki,TUBAN,Partai NasDem,NasDem,Jawa Timur IX,Jawa Timur,Male
3,"IDA RIA S,, SE, MM",N,Perempuan,JAKARTA BARAT,Partai NasDem,NasDem,Jawa Timur IX,Jawa Timur,Female
4,"WAHYU SETIAWAN, S.PI",N,Laki-Laki,BOJONEGORO,Partai NasDem,NasDem,Jawa Timur IX,Jawa Timur,Male
5,MAKBUB EKHSAN,N,Laki-Laki,TUBAN,Partai NasDem,NasDem,Jawa Timur IX,Jawa Timur,Male
6,THESSALONICA INDRIA R. A. A. K,N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Timur IX,Jawa Timur,Female
1,A. EFFENDY CHOIRIE,N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Timur X,Jawa Timur,Male
2,"M. MUHTAR ALI AN NADWI, M.Ag",N,Laki-Laki,GRESIK,Partai NasDem,NasDem,Jawa Timur X,Jawa Timur,Male
3,WINDY PERDANA WATI,N,Perempuan,SIDOARJO,Partai NasDem,NasDem,Jawa Timur X,Jawa Timur,Female
4,ABD. AZIZ SALIM SYABIBI,N,Laki-Laki,SUMENEP,Partai NasDem,NasDem,Jawa Timur X,Jawa Timur,Male
5,"UBAIDILLAH, S.Hi., MH",N,Laki-Laki,LAMONGAN,Partai NasDem,NasDem,Jawa Timur X,Jawa Timur,Male
6,ELMA THEANA YULIANTINA,N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Timur X,Jawa Timur,Female
1,WILLY ADITYA,N,Laki-Laki,JAKARTA TIMUR,Partai NasDem,NasDem,Jawa Timur XI,Jawa Timur,Male
2,"DR.KH.KHOLILURRAHMAN,SH M.SI",N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Jawa Timur XI,Jawa Timur,Male
3,HJ. ZUHARIAH MARSAM,N,Perempuan,BANGKALAN,Partai NasDem,NasDem,Jawa Timur XI,Jawa Timur,Female
4,"KH. DJA'FAR SHODIQ, S.H.",Y,Laki-Laki,BANGKALAN,Partai NasDem,NasDem,Jawa Timur XI,Jawa Timur,Male
5,MOCH. FARID AL FAUZI,N,Laki-Laki,KOTA SURABAYA,Partai NasDem,NasDem,Jawa Timur XI,Jawa Timur,Male
6,HUDAIFAH,N,Perempuan,BANGKALAN,Partai NasDem,NasDem,Jawa Timur XI,Jawa Timur,Female
7,EVI RAHAYU MUSA,N,Perempuan,JAKARTA BARAT,Partai NasDem,NasDem,Jawa Timur XI,Jawa Timur,Female
8,MOHAMMAD SUPRIYADI,N,Laki-Laki,PAMEKASAN,Partai NasDem,NasDem,Jawa Timur XI,Jawa Timur,Male
