NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
4,"H. HARIYANTO HARI WIJAYA, ST",N,Laki-Laki,BANYUWANGI,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur III,Jawa Timur,Male
5,ANGGRAITA DWI AGUS LESTARI,N,Perempuan,BANYUWANGI,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur III,Jawa Timur,Female
6,LUTFIYATUN NADIFAH,N,Perempuan,BANYUWANGI,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur III,Jawa Timur,Female
7,HAERUL ANWAR,N,Laki-Laki,BONDOWOSO,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur III,Jawa Timur,Male
1,"BAMBANG HARYADI, SE",Y,Laki-Laki,JAKARTA TIMUR,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur IV,Jawa Timur,Male
2,"H. FAF ADISISWO, SE., MM",N,Laki-Laki,GRESIK,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur IV,Jawa Timur,Male
3,"ADISYAH NINDY FITRIANI, A.Md",N,Perempuan,JEMBER,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur IV,Jawa Timur,Female
4,FEBYAN JULIUS HETHARIA,N,Laki-Laki,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur IV,Jawa Timur,Male
5,"dr. H. TAUFAN BUDI SETYOLAKSONO, SpBS",N,Laki-Laki,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur IV,Jawa Timur,Male
6,NURHAYATI,N,Perempuan,LUMAJANG,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur IV,Jawa Timur,Female
7,RICADONA THEODORA TENDEAN,N,Perempuan,KOTA SURABAYA,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur IV,Jawa Timur,Female
8,"H. AGUS BUDI PRASETIYO, ST",N,Laki-Laki,JEMBER,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur IV,Jawa Timur,Male
1,"MORENO SOEPRAPTO, S.Sos.",Y,Laki-Laki,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur V,Jawa Timur,Male
2,"CHUSNI MUBAROK, SH., MM",N,Laki-Laki,PASURUAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur V,Jawa Timur,Male
3,"ARINA NURFINNAHARI, SH",N,Perempuan,KOTA MALANG,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur V,Jawa Timur,Female
4,"Drs. PETRI I. OCTAVIANUS, AK",N,Laki-Laki,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur V,Jawa Timur,Male
5,"Prof. Dr. Ir. H. SYAMSUL BAHRI, MS",N,Laki-Laki,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur V,Jawa Timur,Male
6,ZUBAIDAH HANUM,N,Perempuan,KOTA MALANG,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur V,Jawa Timur,Female
7,NOVITA INDRIANI,N,Perempuan,SIDOARJO,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur V,Jawa Timur,Female
8,SAUR BUNGARAN SINAGA,N,Laki-Laki,MALANG,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur V,Jawa Timur,Male
1,M. MAHARDIKA SUPRAPTO,N,Laki-Laki,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VI,Jawa Timur,Male
2,"Ir. ENDRO HERMONO, MBA",Y,Laki-Laki,KOTA BLITAR,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VI,Jawa Timur,Male
3,Ir. Hj. AMIDA HANNA,N,Perempuan,KOTA TANGERANG SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VI,Jawa Timur,Female
4,SAMSUL HAIR,N,Laki-Laki,JAKARTA TIMUR,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VI,Jawa Timur,Male
5,SIGIT PERMADI,N,Laki-Laki,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VI,Jawa Timur,Male
6,VELLYA CREE PRATRISTA,N,Perempuan,BLITAR,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VI,Jawa Timur,Female
7,HJ. NESTI MUHAIMIN,N,Perempuan,BLITAR,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VI,Jawa Timur,Female
8,BUDI SANTOSO,N,Laki-Laki,KEDIRI,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VI,Jawa Timur,Male
9,"Dr. H. SAREH WIYONO, M.S.H., MH",Y,Laki-Laki,BOGOR,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VI,Jawa Timur,Male
1,Drs. SUPRIYANTO,Y,Laki-Laki,PONOROGO,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VII,Jawa Timur,Male
2,TARYONO AJI,N,Laki-Laki,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VII,Jawa Timur,Male
3,Dra. DWI SEPTAHANY ISNANIEK,N,Perempuan,KOTA SURABAYA,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VII,Jawa Timur,Female
4,"WALUYO JATI SASONO, SH",N,Laki-Laki,NGAWI,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VII,Jawa Timur,Male
5,"Ir. H. SH MIRATUL MUKMININ, MM",N,Laki-Laki,MAGETAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VII,Jawa Timur,Male
6,DAME WAHYU WIJAYANTI,N,Perempuan,KOTA BEKASI,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VII,Jawa Timur,Female
7,QOIRUL NOVITA SARI,N,Perempuan,PONOROGO,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VII,Jawa Timur,Female
8,SIGISMOND B. W. NOTODIPURO,N,Laki-Laki,JAKARTA BARAT,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VII,Jawa Timur,Male
1,Ir. H. SOEPRIYATNO,Y,Laki-Laki,KOTA DEPOK,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VIII,Jawa Timur,Male
2,"BIMANTORO WIYONO, SH",N,Laki-Laki,NGANJUK,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VIII,Jawa Timur,Male
3,"MAIYYAH NADZIROH, SH",N,Perempuan,SIDOARJO,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VIII,Jawa Timur,Female
4,Dr. HARRYADIN MAHARDIKA,N,Laki-Laki,JAKARTA TIMUR,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VIII,Jawa Timur,Male
5,"HALIMUR ROSYID, S.Sos., M.IP",N,Laki-Laki,LAMONGAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VIII,Jawa Timur,Male
6,"JULIA CHARTIKA, SH",N,Perempuan,KOTA TANGERANG SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VIII,Jawa Timur,Female
7,"R. YAHYO Y. INDARSETIAWAN, IR",N,Laki-Laki,JAKARTA TIMUR,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VIII,Jawa Timur,Male
8,"JOKO SUDARMAWAN, SE",N,Laki-Laki,MAGETAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VIII,Jawa Timur,Male
9,NINIK PUJI SETYATI,N,Perempuan,KOTA MADIUN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VIII,Jawa Timur,Female
10,"H M BAMBANG SUNARYO, SH., MH",N,Laki-Laki,KOTA BEKASI,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur VIII,Jawa Timur,Male
1,"WIHADI WIYANTO, SH., MH",Y,Laki-Laki,KOTA TANGERANG SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur IX,Jawa Timur,Male
2,ARIO SIGHAT TRIYUDHO ADHIE,N,Laki-Laki,JAKARTA UTARA,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur IX,Jawa Timur,Male
3,YOFIANA DEWI NASUTION,N,Perempuan,JAKARTA PUSAT,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur IX,Jawa Timur,Female
4,Ir. RAUF PURNAMA,N,Laki-Laki,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur IX,Jawa Timur,Male
5,TITIS YUNARTI,N,Perempuan,TUBAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur IX,Jawa Timur,Female
6,"Drs. BASUKI, M.Pd., M.Pdi",N,Laki-Laki,BOJONEGORO,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur IX,Jawa Timur,Male
1,KHILMI,Y,Laki-Laki,GRESIK,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur X,Jawa Timur,Male
2,"Drs. H.M. TSALITS FAHAMI, MM",N,Laki-Laki,LAMONGAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur X,Jawa Timur,Male
3,FAJARINI,N,Perempuan,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur X,Jawa Timur,Female
4,BAMBANG HIRLANANDA,N,Laki-Laki,KOTA BEKASI,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur X,Jawa Timur,Male
5,ABDUL MUJIB,N,Laki-Laki,GRESIK,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur X,Jawa Timur,Male
6,SRI PUJI HARTINI,N,Perempuan,GRESIK,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur X,Jawa Timur,Female
1,"MOH. NIZAR ZAHRO, SH., M.Pd",Y,Laki-Laki,KOTA SURABAYA,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur XI,Jawa Timur,Male
2,"R. IMRON AMIN, S.H., MH",N,Laki-Laki,BANGKALAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur XI,Jawa Timur,Male
3,"SITI NUR'AINI, A.Ma",N,Perempuan,SUMENEP,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur XI,Jawa Timur,Female
4,"H. ABDUL MALIK, SH., MH",N,Laki-Laki,KOTA SURABAYA,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur XI,Jawa Timur,Male
5,dr. AIDA SHOFIA MASHAR,N,Perempuan,PAMEKASAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur XI,Jawa Timur,Female
6,RISKA KHAIRUNNISA,N,Perempuan,SUMENEP,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur XI,Jawa Timur,Female
7,"HJ. SOFIYATUN ROMLI, S.Kep.Ns",N,Perempuan,BANGKALAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur XI,Jawa Timur,Female
8,"IRHAM MAULIDY HR, S.Sos.",N,Laki-Laki,BANGKALAN,Partai Gerakan Indonesia Raya,Gerindra,Jawa Timur XI,Jawa Timur,Male
1,"ALI ZAMRONI, S.Sos",N,Laki-Laki,TANGERANG,Partai Gerakan Indonesia Raya,Gerindra,Banten I,Banten,Male
2,"H. ANDA, SE., MM",Y,Laki-Laki,LEBAK,Partai Gerakan Indonesia Raya,Gerindra,Banten I,Banten,Male
3,"HJ. LISTA HURUSTIATI, S.H.,M.H",N,Perempuan,TANGERANG,Partai Gerakan Indonesia Raya,Gerindra,Banten I,Banten,Female
4,"H. SYAHRUDDIN, SH., MH",N,Laki-Laki,PANDEGLANG,Partai Gerakan Indonesia Raya,Gerindra,Banten I,Banten,Male
5,SORAYA,N,Perempuan,TANGERANG,Partai Gerakan Indonesia Raya,Gerindra,Banten I,Banten,Female
6,"JAKA SETIAWAN, ST. M.Si",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Banten I,Banten,Male
1,"H. DESMOND JUNAIDI MAHESA, SH., MH",Y,Laki-Laki,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Banten II,Banten,Male
2,DURROTUN NAFISAH,N,Perempuan,JAKARTA BARAT,Partai Gerakan Indonesia Raya,Gerindra,Banten II,Banten,Female
3,"MOH HATTA SOEROTINOYO, SE., MM",N,Laki-Laki,JAKARTA TIMUR,Partai Gerakan Indonesia Raya,Gerindra,Banten II,Banten,Male
4,"dr. HJ. NITA GILIK P, MM",N,Perempuan,KOTA TANGERANG SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Banten II,Banten,Female
5,"TARLI SUTRISNO, SE., M.Pd",N,Laki-Laki,TANGERANG,Partai Gerakan Indonesia Raya,Gerindra,Banten II,Banten,Male
6,FACHRUL ROZIE,N,Laki-Laki,JAKARTA BARAT,Partai Gerakan Indonesia Raya,Gerindra,Banten II,Banten,Male
1,Dr. SUFMI DASCO AHMAD,Y,Laki-Laki,JAKARTA PUSAT,Partai Gerakan Indonesia Raya,Gerindra,Banten III,Banten,Male
2,"MARTINA, S.I.KOM., M.Si",N,Perempuan,KOTA TANGERANG SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Banten III,Banten,Female
3,"DASRIL, S.Pd.I., M.Si (HAN)",N,Laki-Laki,JAKARTA PUSAT,Partai Gerakan Indonesia Raya,Gerindra,Banten III,Banten,Male
4,"SESARIUS EGI BUDIMAN, ST.B.Eng",N,Laki-Laki,JAKARTA BARAT,Partai Gerakan Indonesia Raya,Gerindra,Banten III,Banten,Male
5,"CARMAN ANSARI E.A.R LATIEF, S. Sos",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Banten III,Banten,Male
6,"SUPRIATI, SE",N,Perempuan,JAKARTA PUSAT,Partai Gerakan Indonesia Raya,Gerindra,Banten III,Banten,Female
7,"VIGOR RISQY SETIAWAN, SE",N,Laki-Laki,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Banten III,Banten,Male
8,"R. MOCH ALDINA SURYANA, SE",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Banten III,Banten,Male
9,"RISNAULI SIAHAAN, S.Si",N,Perempuan,KARO,Partai Gerakan Indonesia Raya,Gerindra,Banten III,Banten,Female
10,"ACHMAD MUZAYIN SYAFRIAL, SH",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Banten III,Banten,Male
1,"IDA BAGUS PUTU SUKARTA, SE., M.Si",Y,Laki-Laki,KOTA DENPASAR,Partai Gerakan Indonesia Raya,Gerindra,Bali,Bali,Male
2,"A.A. NGURAH ALIT WIRAPUTRA, SH., MH",N,Laki-Laki,BADUNG,Partai Gerakan Indonesia Raya,Gerindra,Bali,Bali,Male
3,"SABARIAH, H.D.T",N,Perempuan,BADUNG,Partai Gerakan Indonesia Raya,Gerindra,Bali,Bali,Female
4,WAYAN PURWANI,N,Perempuan,BADUNG,Partai Gerakan Indonesia Raya,Gerindra,Bali,Bali,Female
5,I WAYAN SUNARTA,N,Laki-Laki,BADUNG,Partai Gerakan Indonesia Raya,Gerindra,Bali,Bali,Male
6,drh. COK ISTRI DEWI SRIJAYANTI,N,Perempuan,KOTA DENPASAR,Partai Gerakan Indonesia Raya,Gerindra,Bali,Bali,Female
7,"I MADE KARI, ST",N,Laki-Laki,TANGERANG,Partai Gerakan Indonesia Raya,Gerindra,Bali,Bali,Male
8,I NYOMAN LUKIUS UTOMO,N,Laki-Laki,BADUNG,Partai Gerakan Indonesia Raya,Gerindra,Bali,Bali,Male
9,"GEDE SUGIANYAR, SH",N,Laki-Laki,KOTA DENPASAR,Partai Gerakan Indonesia Raya,Gerindra,Bali,Bali,Male
1,Ir. HJ. ENDANG SULISTYORINI,N,Perempuan,KOTA DEPOK,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Barat I,Nusa Tenggara Barat,Female
2,Drs. H. ZAINUL ARIFIN,N,Laki-Laki,KOTA BIMA,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
3,"MUJAHID ABDUL LATIEF, S.H., M.H",N,Laki-Laki,KOTA DEPOK,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
1,"H. BAMBANG KRISTIONO, SE",N,Laki-Laki,KOTA BEKASI,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
2,H. WILLGO ZAINAR,Y,Laki-Laki,KOTA SEMARANG,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
3,"ARINTA SAMIKTIAWATI, S.Sos",N,Perempuan,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
4,ALI IMRON BAFADAL,N,Laki-Laki,LOMBOK TIMUR,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
5,"BAIQ YUYUN TRISNAWATI, S.PdI",N,Perempuan,LOMBOK TIMUR,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
6,"BUNTARAN, S.Pi, MM.",N,Laki-Laki,LOMBOK TENGAH,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
7,WIDIYA UTARI,N,Perempuan,LOMBOK TENGAH,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
8,TAUFAN RAHMADI,N,Laki-Laki,KOTA MATARAM,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
1,"PIUS LUSTRILANANG, S.IP., M.Si",Y,Laki-Laki,KOTA BOGOR,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
2,BOPHIA D. CH. MAROMON,N,Perempuan,KOTA KUPANG,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
3,WILLFRIDUS YONS EBIT,N,Laki-Laki,JAKARTA PUSAT,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
4,YOHANNA FRANCISCA SARJUMIYATI,N,Perempuan,KOTA KUPANG,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
5,"SIPRIANUS PAULUS, S.Fil",N,Laki-Laki,MANGGARAI,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
6,"YOHANES EDISON BURU, S.Pd",N,Laki-Laki,JAKARTA TIMUR,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
1,"Ir. FARY DJEMY FRANSCIS, MMA",Y,Laki-Laki,KOTA KUPANG,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
2,"FLORENCIO MARIO VIEIRA, MPM",N,Laki-Laki,KOTA KUPANG,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
3,Dr. MARIA AGUSTINA NOACH,N,Perempuan,KOTA KUPANG,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
4,"FRANKY LEDE MESAWOLE, SE",N,Laki-Laki,KOTA PEKALONGAN,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
5,"AGUSTINA ANAKOTTA FOEH, SH",N,Perempuan,JAKARTA PUSAT,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
6,"KATHARINA RAMBU KARERI, SE",N,Perempuan,KUPANG,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
7,WILHELMUS YOHANES BERE ATI,N,Laki-Laki,BELU,Partai Gerakan Indonesia Raya,Gerindra,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
1,KATHERINE A. OE,Y,Perempuan,JAKARTA BARAT,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Barat I,Kalimantan Barat,Female
2,"Ir. H. YUSID TOYIB, M.ENG, SC",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Barat I,Kalimantan Barat,Male
3,"AHMAD HADARIY, S.Ag",N,Laki-Laki,KOTA YOGYAKARTA,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Barat I,Kalimantan Barat,Male
4,"JUNAIDI ABDILLAH, SE, MM",N,Laki-Laki,KOTA PONTIANAK,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Barat I,Kalimantan Barat,Male
5,"Drs. MISRAD, SH, MH",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Barat I,Kalimantan Barat,Male
6,MARIA VIEANY PARIYANI,N,Perempuan,LANDAK,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Barat I,Kalimantan Barat,Female
7,"HJ. ELOK PRATIWI, SH",N,Perempuan,KOTA PONTIANAK,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Barat I,Kalimantan Barat,Female
8,"PETRUS SA, SH",N,Laki-Laki,BENGKAYANG,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Barat I,Kalimantan Barat,Male
1,ANTONIUS SITUMORANG,N,Laki-Laki,KOTA PONTIANAK,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Barat II,Kalimantan Barat,Male
2,"Drs. MILTON CROSBY, M.Si",N,Laki-Laki,SINTANG,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Barat II,Kalimantan Barat,Male
3,BETTY KUMANG SARI,N,Perempuan,KOTA PONTIANAK,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Barat II,Kalimantan Barat,Female
4,RIANA DEWI KURNIAWATI,N,Perempuan,SINTANG,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Barat II,Kalimantan Barat,Female
1,"H.IWAN KURNIAWAN, S.H, M.Si",Y,Laki-Laki,KOTA PALANGKARAYA,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Tengah,Kalimantan Tengah,Male
2,"MEITIN ALFUN, SH, MH",N,Laki-Laki,KOTA PALANGKARAYA,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Tengah,Kalimantan Tengah,Male
3,"EUGENIA TRIANTY ANGGEN, S.Sos",N,Perempuan,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Tengah,Kalimantan Tengah,Female
4,"H. AMIR MAHMUD, SE., MM",N,Laki-Laki,BARITO UTARA,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Tengah,Kalimantan Tengah,Male
5,"NOVITA CHANDRA WIJAYA, SE, M.Si",N,Perempuan,KOTA PALANGKARAYA,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Tengah,Kalimantan Tengah,Female
6,"ANDI DARMAJI, SH.",N,Laki-Laki,KOTAWARINGIN BARAT,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Tengah,Kalimantan Tengah,Male
1,"Drs. H. SAIFUL RASYID, MM",Y,Laki-Laki,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Selatan I,Kalimantan Selatan,Male
2,H. SYAMSUL BAHRI R,N,Laki-Laki,TANAH BUMBU,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Selatan I,Kalimantan Selatan,Male
3,MAYANTRI INDAH SARI,N,Perempuan,JAKARTA TIMUR,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Selatan I,Kalimantan Selatan,Female
4,"H. AULIA OKTAFIANDI, ST, MAppCom",N,Laki-Laki,JAKARTA PUSAT,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Selatan I,Kalimantan Selatan,Male
5,"HUSNUL KHATIMAH, ST",N,Perempuan,KOTA BANJARMASIN,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Selatan I,Kalimantan Selatan,Female
6,"M. RANDY EFFENDI, SH",N,Laki-Laki,TANAH BUMBU,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Selatan I,Kalimantan Selatan,Male
1,H. MUHAMMAD NUR,N,Laki-Laki,TANAH LAUT,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Selatan II,Kalimantan Selatan,Male
2,Drs. DIFRIADI,N,Laki-Laki,TANAH BUMBU,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Selatan II,Kalimantan Selatan,Male
3,Ir. FIFI FATHIA,N,Perempuan,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Selatan II,Kalimantan Selatan,Female
4,RABIATUL ADAWIYAH,N,Perempuan,HULU SUNGAI TENGAH,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Selatan II,Kalimantan Selatan,Female
5,"DR. MUHAMMAD, S.H., M.ED",N,Laki-Laki,KOTA BANJARBARU,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Selatan II,Kalimantan Selatan,Male
1,G. BUDISATRIO DJIWANDONO,Y,Laki-Laki,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Timur,Kalimantan Timur,Male
2,HUZAINSYAH AKMA,N,Laki-Laki,KOTA SAMARINDA,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Timur,Kalimantan Timur,Male
3,HENNY SYLVIA I MAPPATANGKA,N,Perempuan,KUTAI KARTANEGARA,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Timur,Kalimantan Timur,Female
4,DIEN HANDIANI,N,Perempuan,JAKARTA TIMUR,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Timur,Kalimantan Timur,Female
5,"Drs. H. TAJUDDIN NOOR S, MM",N,Laki-Laki,KOTA SAMARINDA,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Timur,Kalimantan Timur,Male
6,"ABU BAKAR J. LAMATAPO, SH",N,Laki-Laki,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Timur,Kalimantan Timur,Male
7,DR. WAHYU DWI AGUNG PRIYO S,N,Laki-Laki,KOTA DEPOK,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Timur,Kalimantan Timur,Male
8,"Hj. SUSANTI AGUSTINA, SH, MH",N,Perempuan,JAKARTA SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Kalimantan Timur,Kalimantan Timur,Female
1,Drs. WENNY WAROUW,Y,Laki-Laki,KOTA TANGERANG SELATAN,Partai Gerakan Indonesia Raya,Gerindra,Sulawesi Utara,Sulawesi Utara,Male
2,"STEVANUS J. MANAHAMPI, ST",N,Laki-Laki,KOTA BEKASI,Partai Gerakan Indonesia Raya,Gerindra,Sulawesi Utara,Sulawesi Utara,Male
3,GLORI NOVITA PAPUTUNGAN,N,Perempuan,BOGOR,Partai Gerakan Indonesia Raya,Gerindra,Sulawesi Utara,Sulawesi Utara,Female
4,"VICTOR OKTIVIAN PATTYRANIE, S.Pd.K., M.Pd",N,Laki-Laki,BANDUNG,Partai Gerakan Indonesia Raya,Gerindra,Sulawesi Utara,Sulawesi Utara,Male
