NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
1,"RANO KARNO, S.IP",N,Laki-Laki,JAKARTA SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Banten III,Banten,Male
2,"ST. ANANTA WAHANA, S.H.",N,Laki-Laki,TANGERANG,Partai Demokrasi Indonesia Perjuangan,PDIP,Banten III,Banten,Male
3,"EMMY LUMBAN RAJA, S.E.,M.Si",N,Perempuan,JAKARTA BARAT,Partai Demokrasi Indonesia Perjuangan,PDIP,Banten III,Banten,Female
4,"MARINUS GEA, S.E.,M.AK",Y,Laki-Laki,KOTA TANGERANG,Partai Demokrasi Indonesia Perjuangan,PDIP,Banten III,Banten,Male
5,"WANTO SUGITO, S.Sos",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Banten III,Banten,Male
6,"Dra. MEIDYA AMORA. I, S.IP.,M.Si",N,Perempuan,JAKARTA SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Banten III,Banten,Female
7,"Drs. H. EDDY KUSUMA WIJAYA, S.H., M.H., M.M.",Y,Laki-Laki,KOTA TANGERANG SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Banten III,Banten,Male
8,dr. LINA SULISTIAWATI,N,Perempuan,JAKARTA PUSAT,Partai Demokrasi Indonesia Perjuangan,PDIP,Banten III,Banten,Female
9,"Drs. H. ARSID, M.Si",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Banten III,Banten,Male
10,SANTO WIDJAJA,N,Laki-Laki,JAKARTA PUSAT,Partai Demokrasi Indonesia Perjuangan,PDIP,Banten III,Banten,Male
1,"Drs. I MADE URIP, M.Si",Y,Laki-Laki,TABANAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Bali,Bali,Male
2,"I G. N. KESUMA KELAKAN, S.T,. M.Si",N,Laki-Laki,KOTA DENPASAR,Partai Demokrasi Indonesia Perjuangan,PDIP,Bali,Bali,Male
3,"Dra. I G. AGUNG PUTRI ASTRID K., M.A.",Y,Perempuan,JAKARTA TIMUR,Partai Demokrasi Indonesia Perjuangan,PDIP,Bali,Bali,Female
4,"I GUSTI AGUNG RAI WIRAJAYA, S.E., M.M.",Y,Laki-Laki,KOTA DENPASAR,Partai Demokrasi Indonesia Perjuangan,PDIP,Bali,Bali,Male
5,"I KETUT KARIYASA ADNYANA, S.P.",N,Laki-Laki,BULELENG,Partai Demokrasi Indonesia Perjuangan,PDIP,Bali,Bali,Male
6,KOMANG DIAH KARTIKASARI,N,Perempuan,KOTA DENPASAR,Partai Demokrasi Indonesia Perjuangan,PDIP,Bali,Bali,Female
7,"I NYOMAN PARTA, S.H.",N,Laki-Laki,GIANYAR,Partai Demokrasi Indonesia Perjuangan,PDIP,Bali,Bali,Male
8,"LUH PUTU SUWANDEWI AESCHLIMANN, S.Sos,. M.M.",N,Perempuan,KOTA DENPASAR,Partai Demokrasi Indonesia Perjuangan,PDIP,Bali,Bali,Female
9,"I WAYAN SUDIRTA, S.H.",N,Laki-Laki,KARANGASEM,Partai Demokrasi Indonesia Perjuangan,PDIP,Bali,Bali,Male
1,"Dra. HJ. E. ENDANG YULIATY, M.Si",N,Perempuan,LOMBOK BARAT,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Barat I,Nusa Tenggara Barat,Female
2,"H. SUPARDI, S.H., M.Si",N,Laki-Laki,KOTA MATARAM,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
3,"DHARMASENA WIJANEGARA, S.E., M.M.",N,Laki-Laki,JAKARTA TIMUR,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
1,"H. RACHMAT HIDAYAT, S.H.",Y,Laki-Laki,KOTA MATARAM,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
2,EDY SUKSMONO,N,Laki-Laki,KOTA MATARAM,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
3,"Dr. E.Y. WENNY ASTUTI ACHWAN, M.Kes",N,Perempuan,KOTA MATARAM,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
4,"HAKAM ALI NIAZI, S.E.",N,Laki-Laki,JAKARTA SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
5,ROSPITA DENING AYU,N,Perempuan,LOMBOK UTARA,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
6,SUPARDI RAMLI,N,Laki-Laki,LOMBOK TENGAH,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
7,"SUJI HARDIANI, S.Pd",N,Perempuan,LOMBOK TIMUR,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
8,"KAMARWAN HADI, A.Md",N,Laki-Laki,LOMBOK BARAT,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
1,Dr. ANDREAS HUGO PAREIRA,Y,Laki-Laki,KOTA BANDUNG,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
2,"VALENS DAKI-SOO, S.H.",N,Laki-Laki,KOTA BEKASI,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
3,"M. JASHINTA E. HAMBOER., S.Ikom., M.Ikom",N,Perempuan,JAKARTA SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
4,Drs. FRANS LEBU RAYA,N,Laki-Laki,KOTA KUPANG,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
5,"ANNA MARLINDA M.B., S.Sos",N,Perempuan,NAGEKEO,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
6,"MAKARIUS PASKALIS BAUT, S.H.",N,Laki-Laki,JAKARTA TIMUR,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
1,HERMAN HERRY,Y,Laki-Laki,KOTA DEPOK,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
2,"YOHANIS FRANSISKUS LEMA, S.IP., M.SI",N,Laki-Laki,JAKARTA SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
3,AMELIA MELIANA MUSKANAN,N,Perempuan,KOTA KUPANG,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
4,RAYENDIE ROHY PONO,N,Laki-Laki,JAKARTA PUSAT,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
5,Drs. UMBU SAPPI PATEDUK,N,Laki-Laki,SUMBA TENGAH,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
6,"AGUSTINA WADU, S.E., MM",N,Perempuan,KUPANG,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
7,NINA YERMINA YULIANA HERE BALOE,N,Perempuan,KUPANG,Partai Demokrasi Indonesia Perjuangan,PDIP,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
1,"Drs. CORNELIS, M.H.",N,Laki-Laki,KOTA PONTIANAK,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Barat I,Kalimantan Barat,Male
2,"Ir. G. MICHAEL JENO, M.M.",Y,Laki-Laki,KOTA DEPOK,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Barat I,Kalimantan Barat,Male
3,"MARIA LESTARI, S.Pd",N,Perempuan,LANDAK,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Barat I,Kalimantan Barat,Female
4,"M. JIMI, S.H.",N,Laki-Laki,KOTA PONTIANAK,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Barat I,Kalimantan Barat,Male
5,IRJEN POL (PURN) Drs. ERWIN TPL TOBING,Y,Laki-Laki,KOTA DEPOK,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Barat I,Kalimantan Barat,Male
6,SITI JUBAIDAH,N,Perempuan,LANDAK,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Barat I,Kalimantan Barat,Female
7,"Dr. ALEXIUS AKIM, M.M.",N,Laki-Laki,KOTA PONTIANAK,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Barat I,Kalimantan Barat,Male
8,WIDYA NINGSIH,N,Perempuan,LANDAK,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Barat I,Kalimantan Barat,Female
1,"LASARUS, S.Sos, M.Si",Y,Laki-Laki,JAKARTA SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Barat II,Kalimantan Barat,Male
2,"KRISANTUS KURNIAWAN, S.IP, M.Si",N,Laki-Laki,KOTA PONTIANAK,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Barat II,Kalimantan Barat,Male
3,"YULISTIA HARTY, S.H, M.H.",N,Perempuan,MELAWI,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Barat II,Kalimantan Barat,Female
4,MUJIWATI,N,Perempuan,SINTANG,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Barat II,Kalimantan Barat,Female
1,"Dr. Ir. WILLY MIDEL YOSEPH, M.M.",N,Laki-Laki,KOTA PALANGKARAYA,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Tengah,Kalimantan Tengah,Male
2,"RINAWATI LIMONU, S.HUT",N,Perempuan,KOTA PALANGKARAYA,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Tengah,Kalimantan Tengah,Female
3,"H. AGUSTIAR SABRAN, S.Kom",N,Laki-Laki,KOTAWARINGIN BARAT,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Tengah,Kalimantan Tengah,Male
4,"ASDY NARANG, SH, M.Comm.Law",Y,Laki-Laki,JAKARTA PUSAT,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Tengah,Kalimantan Tengah,Male
5,"Dr. RAHMAT NASUTION HAMKA, S.H, M.Si",Y,Laki-Laki,JAKARTA SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Tengah,Kalimantan Tengah,Male
6,ENDAH PRATIWI,N,Perempuan,JAKARTA PUSAT,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Tengah,Kalimantan Tengah,Female
1,H.M RIFQINIZAMY KARSAYUDA,N,Laki-Laki,KOTA BANJARMASIN,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Selatan I,Kalimantan Selatan,Male
2,IAN KASELA,N,Laki-Laki,JAKARTA TIMUR,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Selatan I,Kalimantan Selatan,Male
3,"Dr. HJ. ROSIYATI MH THAMRIN, S.E, M.M.",N,Perempuan,JAKARTA TIMUR,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Selatan I,Kalimantan Selatan,Female
4,Drs. H.M DARDIANSYAH,Y,Laki-Laki,TANAH BUMBU,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Selatan I,Kalimantan Selatan,Male
5,"BERRY NAHDIAN FORQAN, S.P, M.S",N,Laki-Laki,TANAH BUMBU,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Selatan I,Kalimantan Selatan,Male
6,"MASRIAH, S, Si",N,Perempuan,TANAH BUMBU,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Selatan I,Kalimantan Selatan,Female
1,dr. H. SULAIMAN UMAR,N,Laki-Laki,TANAH BUMBU,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Selatan II,Kalimantan Selatan,Male
2,"HJ. AIDA MUSLIMAH, S.E.",N,Perempuan,KOTA BANJARMASIN,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Selatan II,Kalimantan Selatan,Female
3,"SYAFRUDDIN H. MAMING, S.Sos",N,Laki-Laki,TANAH BUMBU,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Selatan II,Kalimantan Selatan,Male
4,"NOVRI OMPUSUNGU, S.H.",N,Laki-Laki,TANAH BUMBU,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Selatan II,Kalimantan Selatan,Male
5,ELLYSA KURNIA HANDAYANI,N,Perempuan,TANAH LAUT,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Selatan II,Kalimantan Selatan,Female
1,H. SAFARUDDIN,N,Laki-Laki,KOTA BALIKPAPAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Timur,Kalimantan Timur,Male
2,"HJ. RINI GUSTIANA, S.Psi",N,Perempuan,KOTA SAMARINDA,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Timur,Kalimantan Timur,Female
3,"Dr. Ir. H. RUSMADI, M.S.",N,Laki-Laki,KOTA SAMARINDA,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Timur,Kalimantan Timur,Male
4,"HERMANTO KEWOT, S.P.",N,Laki-Laki,PASER,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Timur,Kalimantan Timur,Male
5,"ISMAIL THOMAS, S.H, M.Si",N,Laki-Laki,KUTAI BARAT,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Timur,Kalimantan Timur,Male
6,CAHYA NURAINI LUBIS,N,Perempuan,JAKARTA SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Timur,Kalimantan Timur,Female
7,ANDHIKA HASAN,N,Laki-Laki,KOTA BALIKPAPAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Timur,Kalimantan Timur,Male
8,MURNI HARTININGSIH,N,Perempuan,KOTA SAMARINDA,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Timur,Kalimantan Timur,Female
1,"Dra. ADRIANA CHARLOTTE DONDOKAMBEY, M.Si",N,Perempuan,MINAHASA UTARA,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Utara,Sulawesi Utara,Female
2,"H. HERSON MAYULU, S.IP",N,Laki-Laki,BOLAANG MONGONDOW SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Utara,Sulawesi Utara,Male
3,"Drs. JANTJE W.SAJOW, M, Si",N,Laki-Laki,MINAHASA,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Utara,Sulawesi Utara,Male
4,"DJENRI ALTING KEINTJEM, S.H., M.H.",Y,Laki-Laki,KOTA MANADO,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Utara,Sulawesi Utara,Male
5,VANDA SARUNDAJANG,Y,Perempuan,JAKARTA TIMUR,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Utara,Sulawesi Utara,Female
6,"Dr. JEFFRY J. WURANGIAN, S.E., M.Sc",N,Laki-Laki,JAKARTA SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Utara,Sulawesi Utara,Male
1,Ir. RENDY M AFFANDY LAMADJIDO,Y,Laki-Laki,JAKARTA PUSAT,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Tengah,Sulawesi Tengah,Male
2,"MATINDAS J RUMAMBI, S.Sos",N,Laki-Laki,KOTA PALU,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Tengah,Sulawesi Tengah,Male
3,"IKA FATMAWATI, S.E., M.Si., M.M.",N,Perempuan,SIGI,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Tengah,Sulawesi Tengah,Female
4,MOHAMMAD NURUL HAQ,N,Laki-Laki,SIGI,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Tengah,Sulawesi Tengah,Male
5,DWI TJIPTODHARMONO,N,Laki-Laki,JAKARTA PUSAT,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Tengah,Sulawesi Tengah,Male
6,WA ODE FARIDA SILVIA DJARUDJU,N,Perempuan,KOTA PONTIANAK,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Tengah,Sulawesi Tengah,Female
1,"H. RIDWAN ANDI WITTIRI, S.H.",Y,Laki-Laki,JAKARTA PUSAT,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan I,Sulawesi Selatan,Male
2,"Prof. Dr. dr. ABDUL RAZAK THAHA, M.Sc",N,Laki-Laki,KOTA MAKASSAR,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan I,Sulawesi Selatan,Male
3,"Dr. ULFAH MAWARDI, M.Pd",N,Perempuan,KOTA MAKASSAR,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan I,Sulawesi Selatan,Female
4,Drs. H. ZAINAL TAHIR,N,Laki-Laki,JAKARTA PUSAT,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan I,Sulawesi Selatan,Male
5,"Dr. SUBHAN DJAYA M, S.IP, S.E, M.Si",N,Laki-Laki,KOTA MAKASSAR,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan I,Sulawesi Selatan,Male
6,"GOLDA TITING, S.Si",N,Perempuan,KOTA MAKASSAR,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan I,Sulawesi Selatan,Female
7,Ir. ABDUL RAZAK WAWO,N,Laki-Laki,JAKARTA BARAT,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan I,Sulawesi Selatan,Male
8,"Dr. HJ. ASMAENY AZIS, M.Si., M.H.",N,Perempuan,KOTA MAKASSAR,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan I,Sulawesi Selatan,Female
1,"Drs. H. SAMSU NIANG, M.Pd",Y,Laki-Laki,KOTA MAKASSAR,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan II,Sulawesi Selatan,Male
2,"Dr. H.A.M. YAGKIN PADJALANGI, APT., M.Kes",N,Laki-Laki,KOTA MAKASSAR,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan II,Sulawesi Selatan,Male
3,ANDI CITTA MARIOGI,N,Perempuan,BARRU,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan II,Sulawesi Selatan,Female
4,"H. MUH. SUDIRMAN HR, S.E.",N,Laki-Laki,KOTA MAKASSAR,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan II,Sulawesi Selatan,Male
5,"H. HUSBIANNAS ALSI, S.Sos",N,Laki-Laki,BULUKUMBA,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan II,Sulawesi Selatan,Male
6,"ROSMAYANTI NAIM, S.Pd",N,Perempuan,GOWA,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan II,Sulawesi Selatan,Female
7,"HERMAN OPY SANDA, S.IP",N,Laki-Laki,JAKARTA UTARA,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan II,Sulawesi Selatan,Male
8,RUKKAYAH MALIK,N,Perempuan,KOTA MAKASSAR,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan II,Sulawesi Selatan,Female
9,"MUHAMMAD SAPRI PAMULU, Ph.D",N,Laki-Laki,JAKARTA SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan II,Sulawesi Selatan,Male
1,JACOBUS K. MAYONG PADANG,N,Laki-Laki,JAKARTA SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan III,Sulawesi Selatan,Male
2,"SARCE BANDASO TANDIASIK, S.H.",N,Perempuan,LUWU TIMUR,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan III,Sulawesi Selatan,Female
3,"Ir. EDWARD TANARI, M.Si",N,Laki-Laki,JAKARTA TIMUR,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan III,Sulawesi Selatan,Male
4,"Drs. NUHUNG SULEMAN, S.T, M.T.",N,Laki-Laki,JAKARTA SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan III,Sulawesi Selatan,Male
5,Ir. H.ABDULLAH TAPPARENG,N,Laki-Laki,KOTA MAKASSAR,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan III,Sulawesi Selatan,Male
6,DYAH HAYU KUMARAWATI,N,Perempuan,SEMARANG,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan III,Sulawesi Selatan,Female
7,"PASKARIA TOMBI, S.H., M.H.",N,Perempuan,JAKARTA UTARA,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Selatan III,Sulawesi Selatan,Female
1,Ir. HUGUA,N,Laki-Laki,WAKATOBI,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Tenggara,Sulawesi Tenggara,Male
2,MUHAMMAD OHEO SINAPOY,N,Laki-Laki,JAKARTA SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Tenggara,Sulawesi Tenggara,Male
3,"HJ. NIRNA LACHMUDDIN, S.Pd",N,Perempuan,KOTA KENDARI,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Tenggara,Sulawesi Tenggara,Female
4,FAJAR B.S. LASE,N,Laki-Laki,JAKARTA BARAT,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Tenggara,Sulawesi Tenggara,Male
5,MARIA MAGDALENA BLEGUR,N,Perempuan,JAKARTA SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Tenggara,Sulawesi Tenggara,Female
6,"T.M. ERWIN USMAN, S.H.",N,Laki-Laki,BOGOR,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Tenggara,Sulawesi Tenggara,Male
1,YUSUF PAKAYA,N,Laki-Laki,KOTA GORONTALO,Partai Demokrasi Indonesia Perjuangan,PDIP,Gorontalo,Gorontalo,Male
2,SUWIRYO ISMAIL,N,Laki-Laki,JAKARTA SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Gorontalo,Gorontalo,Male
3,FAUZIAH EDDYONO,N,Perempuan,KOTA MEDAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Gorontalo,Gorontalo,Female
1,"MARSDA TNI (PURN) MASMUN YAN MANGGESA, SE., MBA",N,Laki-Laki,KOTA BEKASI,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Barat,Sulawesi Barat,Male
2,"HJ.HERNY AGUS AMBO DJIWA, S.Sos, M.Si",N,Perempuan,MAMUJU UTARA,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Barat,Sulawesi Barat,Female
3,"H. ARWAN M. ARAS T, S. Kom",N,Laki-Laki,MAMUJU,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Barat,Sulawesi Barat,Male
4,HJ. JUMRIAH,N,Perempuan,POLEWALI MANDAR,Partai Demokrasi Indonesia Perjuangan,PDIP,Sulawesi Barat,Sulawesi Barat,Female
1,"MERCY CHRIESTY BARENDS, S.T.",Y,Perempuan,JAKARTA SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Maluku,Maluku,Female
2,"HJ. SAFITRI MALIK SOULISA, S.IP",N,Perempuan,BURU SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Maluku,Maluku,Female
3,JEFFRY DANIEL WAWORUNTU,N,Laki-Laki,JAKARTA SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Maluku,Maluku,Male
4,MARIAM NURAINI SOLISA,N,Perempuan,BURU,Partai Demokrasi Indonesia Perjuangan,PDIP,Maluku,Maluku,Female
1,"IRINE YUSIANA ROBA PUTRI, S.Sos. MComn&MediaST",Y,Perempuan,KOTA YOGYAKARTA,Partai Demokrasi Indonesia Perjuangan,PDIP,Maluku Utara,Maluku Utara,Female
2,"Dr. H. SIDIK DERO SIOKONA, M.Pd",N,Laki-Laki,JAKARTA TIMUR,Partai Demokrasi Indonesia Perjuangan,PDIP,Maluku Utara,Maluku Utara,Male
3,"RUSDI MINANGKABAU, S.T.",N,Laki-Laki,KOTA TERNATE,Partai Demokrasi Indonesia Perjuangan,PDIP,Maluku Utara,Maluku Utara,Male
1,"KAMARUDIN WATUBUN, S.H, M.H.",Y,Laki-Laki,KOTA JAYAPURA,Partai Demokrasi Indonesia Perjuangan,PDIP,Papua,Papua,Male
2,MAYJEN TNI (PURN) CHRISTIANUS H. SIDABUTAR,N,Laki-Laki,JAKARTA TIMUR,Partai Demokrasi Indonesia Perjuangan,PDIP,Papua,Papua,Male
3,"ANNA MARTHA KARUBUY, S.Sos., M.M.",N,Perempuan,JAYAPURA,Partai Demokrasi Indonesia Perjuangan,PDIP,Papua,Papua,Female
4,"Drs. FRANS BOB OHEE, M.A.",N,Laki-Laki,JAYAPURA,Partai Demokrasi Indonesia Perjuangan,PDIP,Papua,Papua,Male
5,TONY WARDOYO,Y,Laki-Laki,JAKARTA UTARA,Partai Demokrasi Indonesia Perjuangan,PDIP,Papua,Papua,Male
6,"REGINA M. MUABUAY, S.Pd",N,Perempuan,KOTA JAYAPURA,Partai Demokrasi Indonesia Perjuangan,PDIP,Papua,Papua,Female
7,"ALBERTH YOGI, S.Pd",N,Laki-Laki,KOTA JAYAPURA,Partai Demokrasi Indonesia Perjuangan,PDIP,Papua,Papua,Male
8,"YAHYA L. RADO, S.H, M.H.",N,Laki-Laki,KOTA JAYAPURA,Partai Demokrasi Indonesia Perjuangan,PDIP,Papua,Papua,Male
9,"LILIK HARI PURWANINGSIH, S.KM",N,Perempuan,KOTA JAYAPURA,Partai Demokrasi Indonesia Perjuangan,PDIP,Papua,Papua,Female
10,"LA ODE RABA'ALI, S.H.",N,Laki-Laki,JAYAPURA,Partai Demokrasi Indonesia Perjuangan,PDIP,Papua,Papua,Male
1,HARVEY B. MALAIHOLLO,N,Laki-Laki,JAKARTA SELATAN,Partai Demokrasi Indonesia Perjuangan,PDIP,Papua Barat,Papua Barat,Male
2,"JIMMY DEMIANUS IJIE, S.H.",Y,Laki-Laki,MANOKWARI,Partai Demokrasi Indonesia Perjuangan,PDIP,Papua Barat,Papua Barat,Male
3,"IDA NOVELINA, S.E.",N,Perempuan,MANOKWARI,Partai Demokrasi Indonesia Perjuangan,PDIP,Papua Barat,Papua Barat,Female
1,"Ir. DEDDY YEVRI HANTERU SITORUS, M.A.",N,Laki-Laki,JAKARTA TIMUR,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Utara,Kalimantan Utara,Male
2,"MERIYANTI YK PONGMAKAMBA, S.IP",N,Perempuan,MALINAU,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Utara,Kalimantan Utara,Female
3,"Drs. JHONNY LAING IMPANG, M.Si",N,Laki-Laki,MALINAU,Partai Demokrasi Indonesia Perjuangan,PDIP,Kalimantan Utara,Kalimantan Utara,Male
