NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
2,"RINA SAADAH, LC, MSI",N,Perempuan,KOTA TASIKMALAYA,Partai Kebangkitan Bangsa,PKB,Jawa Barat X,Jawa Barat,Female
3,AHMAD IRFAN ALAWI,N,Laki-Laki,PANGANDARAN,Partai Kebangkitan Bangsa,PKB,Jawa Barat X,Jawa Barat,Male
4,DRG. ENDAH FUTIHATUL FAJRIYAH,N,Perempuan,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Barat X,Jawa Barat,Female
5,"DEDE IIN SOBIRIN, SH",N,Laki-Laki,CIAMIS,Partai Kebangkitan Bangsa,PKB,Jawa Barat X,Jawa Barat,Male
6,ASEP IRFAN,N,Laki-Laki,CIAMIS,Partai Kebangkitan Bangsa,PKB,Jawa Barat X,Jawa Barat,Male
7,EVA FITRIAH,N,Perempuan,KUNINGAN,Partai Kebangkitan Bangsa,PKB,Jawa Barat X,Jawa Barat,Female
1,"DRS. H ACEP ADANG RUHIAT, M.Si.",Y,Laki-Laki,TASIKMALAYA,Partai Kebangkitan Bangsa,PKB,Jawa Barat XI,Jawa Barat,Male
2,"IMAS AAN UBUDIAH, S.PDI",N,Perempuan,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Barat XI,Jawa Barat,Female
3,"DR. H. K. EDI PARMADI, M.M.PD",N,Laki-Laki,BANDUNG,Partai Kebangkitan Bangsa,PKB,Jawa Barat XI,Jawa Barat,Male
4,RAMRAM MUKHLIS RAMDANI,N,Laki-Laki,KOTA BANDUNG,Partai Kebangkitan Bangsa,PKB,Jawa Barat XI,Jawa Barat,Male
5,"SITI ANNISAA MAHFUZHOH, S.H",N,Perempuan,JAKARTA PUSAT,Partai Kebangkitan Bangsa,PKB,Jawa Barat XI,Jawa Barat,Female
6,"USEP SAEFUL KAMAL, S.HI",N,Laki-Laki,KOTA DEPOK,Partai Kebangkitan Bangsa,PKB,Jawa Barat XI,Jawa Barat,Male
7,IRFAN HAMZAH MARKI,N,Laki-Laki,KOTA BANDUNG,Partai Kebangkitan Bangsa,PKB,Jawa Barat XI,Jawa Barat,Male
8,"RINI RAHAYU, S.PD.I",N,Perempuan,JAKARTA BARAT,Partai Kebangkitan Bangsa,PKB,Jawa Barat XI,Jawa Barat,Female
9,LUKMAN HAKIM,N,Laki-Laki,BANDUNG,Partai Kebangkitan Bangsa,PKB,Jawa Barat XI,Jawa Barat,Male
10,"AI RAHMAYANTI, M.AG",N,Perempuan,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Barat XI,Jawa Barat,Female
1,IMAM NAHRAWI,N,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,DKI Jakarta I,DKI Jakarta,Male
2,Drs. H. M. YUSUF MUJENIH,N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,DKI Jakarta I,DKI Jakarta,Male
3,HJ. MUSLIHA B.,N,Perempuan,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,DKI Jakarta I,DKI Jakarta,Female
4,"H. MUSTOFA ILYAS, SE",N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,DKI Jakarta I,DKI Jakarta,Male
5,"Drs. H.S.MUHAMMAD, MHI",N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,DKI Jakarta I,DKI Jakarta,Male
6,RR SK DHARMAWANTY,N,Perempuan,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,DKI Jakarta I,DKI Jakarta,Female
1,AHMAD IMAN,N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,DKI Jakarta II,DKI Jakarta,Male
2,IMAM SUBALI,N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,DKI Jakarta II,DKI Jakarta,Male
3,EMIELIANY,N,Perempuan,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,DKI Jakarta II,DKI Jakarta,Female
4,"RIZKY PUTRI AMALIA, B.A M.Sc",N,Perempuan,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,DKI Jakarta II,DKI Jakarta,Female
5,"ANDI AMAR, SE",N,Laki-Laki,JAKARTA PUSAT,Partai Kebangkitan Bangsa,PKB,DKI Jakarta II,DKI Jakarta,Male
6,NADHILA CHAIRANNISA,N,Perempuan,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,DKI Jakarta II,DKI Jakarta,Female
7,"AZMI HAKAM GUNTORO, ST",N,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,DKI Jakarta II,DKI Jakarta,Male
1,"H MUHAMMAD NAJIHUN, S.THI",N,Laki-Laki,JAKARTA BARAT,Partai Kebangkitan Bangsa,PKB,DKI Jakarta III,DKI Jakarta,Male
2,"BUHARI, SH., MH",N,Laki-Laki,JAKARTA UTARA,Partai Kebangkitan Bangsa,PKB,DKI Jakarta III,DKI Jakarta,Male
3,NOVA CHISILIA ZAHARA,N,Perempuan,JAKARTA UTARA,Partai Kebangkitan Bangsa,PKB,DKI Jakarta III,DKI Jakarta,Female
4,"Ir. HUSIN YAZID, M.Si",N,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,DKI Jakarta III,DKI Jakarta,Male
5,"H. ZAINAL ABIDIN, SE, MM",N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,DKI Jakarta III,DKI Jakarta,Male
6,"TUTI ALAWIYAH, S.AG",N,Perempuan,JAKARTA UTARA,Partai Kebangkitan Bangsa,PKB,DKI Jakarta III,DKI Jakarta,Female
7,SUHANDI,N,Laki-Laki,KOTA TASIKMALAYA,Partai Kebangkitan Bangsa,PKB,DKI Jakarta III,DKI Jakarta,Male
8,SUBARIAH,N,Perempuan,JAKARTA BARAT,Partai Kebangkitan Bangsa,PKB,DKI Jakarta III,DKI Jakarta,Female
1,ALAMUDIN DIMYATI ROIS,Y,Laki-Laki,KENDAL,Partai Kebangkitan Bangsa,PKB,Jawa Tengah I,Jawa Tengah,Male
2,Z. ARIFIN JUNAIDI,N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Jawa Tengah I,Jawa Tengah,Male
3,KURNIA HAYATI,N,Perempuan,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Jawa Tengah I,Jawa Tengah,Female
4,"DIDIK SETIAWAN, S.Kom.I",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Tengah I,Jawa Tengah,Male
5,"Ir. RUDI NUR RAHMAT, MT",N,Laki-Laki,KOTA SEMARANG,Partai Kebangkitan Bangsa,PKB,Jawa Tengah I,Jawa Tengah,Male
6,AL DILA MAUDINA,N,Perempuan,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Tengah I,Jawa Tengah,Female
7,BAMBANG WIRAHYOSO,N,Laki-Laki,KOTA BANDUNG,Partai Kebangkitan Bangsa,PKB,Jawa Tengah I,Jawa Tengah,Male
8,EUIS LAELATUSSA'ADAH,N,Perempuan,KARAWANG,Partai Kebangkitan Bangsa,PKB,Jawa Tengah I,Jawa Tengah,Female
1,Drs. FATHAN,Y,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Jawa Tengah II,Jawa Tengah,Male
2,Hj. HINDUN ANISAH,N,Perempuan,JEPARA,Partai Kebangkitan Bangsa,PKB,Jawa Tengah II,Jawa Tengah,Female
3,MUHAMMAD MUNJAZIM,N,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Tengah II,Jawa Tengah,Male
4,"MOCH BASUNI, ST",N,Laki-Laki,JEPARA,Partai Kebangkitan Bangsa,PKB,Jawa Tengah II,Jawa Tengah,Male
5,"H. HASAN FATONI, SH",N,Laki-Laki,JAKARTA UTARA,Partai Kebangkitan Bangsa,PKB,Jawa Tengah II,Jawa Tengah,Male
6,"SRI NURYATI, S.AQ",N,Perempuan,KOTA SEMARANG,Partai Kebangkitan Bangsa,PKB,Jawa Tengah II,Jawa Tengah,Female
7,"MU'ASYAROH, SH.I",N,Perempuan,JEPARA,Partai Kebangkitan Bangsa,PKB,Jawa Tengah II,Jawa Tengah,Female
1,MARWAN JAFAR,N,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Tengah III,Jawa Tengah,Male
2,ARVIN HAKIM THOHA,Y,Laki-Laki,KOTA DEPOK,Partai Kebangkitan Bangsa,PKB,Jawa Tengah III,Jawa Tengah,Male
3,"FARIDA FARICHAH, M.Si",N,Perempuan,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Jawa Tengah III,Jawa Tengah,Female
4,"NUR BUDI HARIYANTO, M.Si",N,Laki-Laki,KOTA DEPOK,Partai Kebangkitan Bangsa,PKB,Jawa Tengah III,Jawa Tengah,Male
5,"ANWAR ARIF WIBOWO, S.Sos.I",N,Laki-Laki,KOTA DEPOK,Partai Kebangkitan Bangsa,PKB,Jawa Tengah III,Jawa Tengah,Male
6,SOLICHAH,N,Perempuan,PATI,Partai Kebangkitan Bangsa,PKB,Jawa Tengah III,Jawa Tengah,Female
7,ANDI SUTOMO,N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Jawa Tengah III,Jawa Tengah,Male
8,"HADI MUSTAFA, S.Sos.,M.AP.",N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Jawa Tengah III,Jawa Tengah,Male
9,ETY LUSIANA,N,Perempuan,JAKARTA BARAT,Partai Kebangkitan Bangsa,PKB,Jawa Tengah III,Jawa Tengah,Female
1,"LULUK NUR HAMIDAH, M.Si",N,Perempuan,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Tengah IV,Jawa Tengah,Female
2,"HARYO BUDI WIBOWO, SH, MH",N,Laki-Laki,JAKARTA BARAT,Partai Kebangkitan Bangsa,PKB,Jawa Tengah IV,Jawa Tengah,Male
3,"Dr. Ir. H. KUSNADI N., SH. M.Hum",N,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Tengah IV,Jawa Tengah,Male
4,ZAENAL WAFA,N,Laki-Laki,BREBES,Partai Kebangkitan Bangsa,PKB,Jawa Tengah IV,Jawa Tengah,Male
5,"INDAH SRI HUDATI, S.Hi",N,Perempuan,SRAGEN,Partai Kebangkitan Bangsa,PKB,Jawa Tengah IV,Jawa Tengah,Female
6,NUR EMELYA NARALITA,N,Perempuan,KOTA DEPOK,Partai Kebangkitan Bangsa,PKB,Jawa Tengah IV,Jawa Tengah,Female
7,AMIR MA'RUF,N,Laki-Laki,KOTA DEPOK,Partai Kebangkitan Bangsa,PKB,Jawa Tengah IV,Jawa Tengah,Male
1,"Drs. H. MOHAMAD TOHA, M.Si",Y,Laki-Laki,SUKOHARJO,Partai Kebangkitan Bangsa,PKB,Jawa Tengah V,Jawa Tengah,Male
2,H. SIGIT MARWANTA,N,Laki-Laki,KLATEN,Partai Kebangkitan Bangsa,PKB,Jawa Tengah V,Jawa Tengah,Male
3,SRI AMBARWANI,N,Perempuan,SUKOHARJO,Partai Kebangkitan Bangsa,PKB,Jawa Tengah V,Jawa Tengah,Female
4,"AGUS PURMANTO, SH. M.Si",N,Laki-Laki,BOYOLALI,Partai Kebangkitan Bangsa,PKB,Jawa Tengah V,Jawa Tengah,Male
5,"ABIL KHOIRUDIN, SE",N,Laki-Laki,KOTA SURAKARTA,Partai Kebangkitan Bangsa,PKB,Jawa Tengah V,Jawa Tengah,Male
6,EVIN NOVIA,N,Perempuan,SUKOHARJO,Partai Kebangkitan Bangsa,PKB,Jawa Tengah V,Jawa Tengah,Female
7,YEYET ROHILAH,N,Perempuan,LEBAK,Partai Kebangkitan Bangsa,PKB,Jawa Tengah V,Jawa Tengah,Female
8,ARYOSENO GEMBONG PRAKOSO,N,Laki-Laki,KOTA SURAKARTA,Partai Kebangkitan Bangsa,PKB,Jawa Tengah V,Jawa Tengah,Male
1,"H. ABDUL KADIR KARDING, M.Si",Y,Laki-Laki,KOTA SEMARANG,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VI,Jawa Tengah,Male
2,"LUQMAN HAKIM, S.Ag",N,Laki-Laki,SEMARANG,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VI,Jawa Tengah,Male
3,"ZORA VIDYANATA, SE.,MM",N,Perempuan,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VI,Jawa Tengah,Female
4,Dra. NOER ISTIQOMAH,N,Perempuan,MAGELANG,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VI,Jawa Tengah,Female
5,"DONY RIDUKHA AFQRIID, SH.,M.Hum",N,Laki-Laki,SUKOHARJO,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VI,Jawa Tengah,Male
6,BIMA CITRA YUDHA,N,Laki-Laki,MAGELANG,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VI,Jawa Tengah,Male
7,WIJI LESTARI,N,Perempuan,KOTA SURAKARTA,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VI,Jawa Tengah,Female
8,KHOLILUL ROHMAN,N,Laki-Laki,MAGELANG,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VI,Jawa Tengah,Male
1,Drs. H. TAUFIQ R ABDULLAH,Y,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VII,Jawa Tengah,Male
2,Ir. WAHYU TRI LAKSONO,N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VII,Jawa Tengah,Male
3,KHUSNUL KHOTIMAH,N,Perempuan,JAKARTA UTARA,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VII,Jawa Tengah,Female
4,"H. HASAN ASY`ARI, M.SI",N,Laki-Laki,WONOSOBO,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VII,Jawa Tengah,Male
5,"ISMATUL FAUZAH, SH",N,Perempuan,JAKARTA BARAT,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VII,Jawa Tengah,Female
6,DINA MELINDA,N,Perempuan,JAKARTA BARAT,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VII,Jawa Tengah,Female
7,"FATKHUR ROHMAN, S.IP",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VII,Jawa Tengah,Male
1,"SITI MUKAROMAH, S.Ag, M.AP",Y,Perempuan,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VIII,Jawa Tengah,Female
2,KHABIB MAHFUD,N,Laki-Laki,BANYUMAS,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VIII,Jawa Tengah,Male
3,"H. AGUS WIHARTO, S.H",N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VIII,Jawa Tengah,Male
4,"P FAKHRUROJI, SE",N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VIII,Jawa Tengah,Male
5,"SUGIONO, S.H",N,Laki-Laki,PURBALINGGA,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VIII,Jawa Tengah,Male
6,"JARWATI, S.Pd",N,Perempuan,BANYUMAS,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VIII,Jawa Tengah,Female
7,ISLAH JAUHAROH,N,Perempuan,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VIII,Jawa Tengah,Female
8,"DR.Ir. H. IFAN HARYANTO, M.Sc",N,Laki-Laki,KOTA BOGOR,Partai Kebangkitan Bangsa,PKB,Jawa Tengah VIII,Jawa Tengah,Male
1,"H. BACHRUDIN NASORI, S.Si., MM",Y,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Tengah IX,Jawa Tengah,Male
2,"HJ. NUR NADLIFAH, S.Ag., M.M",N,Perempuan,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Tengah IX,Jawa Tengah,Female
3,"ANDI NAJMI FUAIDI, SH",N,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Tengah IX,Jawa Tengah,Male
4,"HANAFIAH AMIN, ST",N,Laki-Laki,JAKARTA PUSAT,Partai Kebangkitan Bangsa,PKB,Jawa Tengah IX,Jawa Tengah,Male
5,"MUHAMAD KHAERUL HUDA, ST",N,Laki-Laki,BREBES,Partai Kebangkitan Bangsa,PKB,Jawa Tengah IX,Jawa Tengah,Male
6,"NAILUL MONA, S.I KOM, M.Si",N,Perempuan,TEMANGGUNG,Partai Kebangkitan Bangsa,PKB,Jawa Tengah IX,Jawa Tengah,Female
7,"M. ALI AMINUDIN, SE",N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Jawa Tengah IX,Jawa Tengah,Male
8,BELLA LUBNAL BALADANI,N,Perempuan,PATI,Partai Kebangkitan Bangsa,PKB,Jawa Tengah IX,Jawa Tengah,Female
1,H. YAQUT CHOLIL QOUMAS,Y,Laki-Laki,REMBANG,Partai Kebangkitan Bangsa,PKB,Jawa Tengah X,Jawa Tengah,Male
2,"Drs. H. BISRI ROMLY, MM",Y,Laki-Laki,PEKALONGAN,Partai Kebangkitan Bangsa,PKB,Jawa Tengah X,Jawa Tengah,Male
3,HJ. FADHIILATUL ILMIAH,N,Perempuan,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Tengah X,Jawa Tengah,Female
4,MF. NURHUDA Y,N,Laki-Laki,KOTA DEPOK,Partai Kebangkitan Bangsa,PKB,Jawa Tengah X,Jawa Tengah,Male
5,"RAYINDA EVA RAHMAH, S.Pd, M.Pd",N,Perempuan,PEKALONGAN,Partai Kebangkitan Bangsa,PKB,Jawa Tengah X,Jawa Tengah,Female
6,"MARIA ULFA, M.Pd",N,Perempuan,BATANG,Partai Kebangkitan Bangsa,PKB,Jawa Tengah X,Jawa Tengah,Female
7,"H. LUKMAN KHAKIM, M.Si",N,Laki-Laki,KOTA TANGERANG,Partai Kebangkitan Bangsa,PKB,Jawa Tengah X,Jawa Tengah,Male
1,"H. AGUS SULISTIYONO, SE",Y,Laki-Laki,SLEMAN,Partai Kebangkitan Bangsa,PKB,DI Yogyakarta,DI Yogyakarta,Male
2,JAZIM AS'ARI,N,Laki-Laki,KOTA DEPOK,Partai Kebangkitan Bangsa,PKB,DI Yogyakarta,DI Yogyakarta,Male
3,"YULIS SUPRIYATIN, S.Pd.I",N,Perempuan,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,DI Yogyakarta,DI Yogyakarta,Female
4,"LIKLA ALIYAH, S.Pd.I",N,Perempuan,GUNUNGKIDUL,Partai Kebangkitan Bangsa,PKB,DI Yogyakarta,DI Yogyakarta,Female
5,CHAIRUL ANAM,N,Laki-Laki,KENDAL,Partai Kebangkitan Bangsa,PKB,DI Yogyakarta,DI Yogyakarta,Male
6,"H. SUKAMTO, SH",N,Laki-Laki,SLEMAN,Partai Kebangkitan Bangsa,PKB,DI Yogyakarta,DI Yogyakarta,Male
7,YANI SAPTOHOEDOJO,N,Perempuan,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,DI Yogyakarta,DI Yogyakarta,Female
8,"RR. LAYLA NOOR AZIZA, S.Pd.,S.Si",N,Perempuan,SLEMAN,Partai Kebangkitan Bangsa,PKB,DI Yogyakarta,DI Yogyakarta,Female
1,"H. SYAIKHUL ISLAM, Lc., M.Sosio",Y,Laki-Laki,SIDOARJO,Partai Kebangkitan Bangsa,PKB,Jawa Timur I,Jawa Timur,Male
2,"ARZETI BILBINA, S.E., M.AP",Y,Perempuan,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur I,Jawa Timur,Female
3,Ir. FANDI UTOMO,N,Laki-Laki,KOTA BOGOR,Partai Kebangkitan Bangsa,PKB,Jawa Timur I,Jawa Timur,Male
4,"DR. SUNDARI SOEKOTJO, M.M",N,Perempuan,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur I,Jawa Timur,Female
5,LUTHFIAH NUR FAJRINA,N,Perempuan,KOTA SURABAYA,Partai Kebangkitan Bangsa,PKB,Jawa Timur I,Jawa Timur,Female
6,"MUHAMMAD ASHARI, S. HI",N,Laki-Laki,KOTA SURABAYA,Partai Kebangkitan Bangsa,PKB,Jawa Timur I,Jawa Timur,Male
7,"DRS. MUHAMMAD ALI JA'CUB, MM",N,Laki-Laki,KOTA SURABAYA,Partai Kebangkitan Bangsa,PKB,Jawa Timur I,Jawa Timur,Male
8,M GHOZI ALFATIH,N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Jawa Timur I,Jawa Timur,Male
9,"M. ZAENAB MALTUFAH, SE, MSE",N,Perempuan,KOTA SURABAYA,Partai Kebangkitan Bangsa,PKB,Jawa Timur I,Jawa Timur,Female
10,MISBAHUL MUNIR,N,Laki-Laki,MOJOKERTO,Partai Kebangkitan Bangsa,PKB,Jawa Timur I,Jawa Timur,Male
1,"FAISOL RIZA, S.S",Y,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur II,Jawa Timur,Male
2,"H. ABDUL MALIK HARAMAIN, M.Si",N,Laki-Laki,KOTA DEPOK,Partai Kebangkitan Bangsa,PKB,Jawa Timur II,Jawa Timur,Male
3,Dra. HJ. ANISAH SYAKUR,N,Perempuan,PASURUAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur II,Jawa Timur,Female
4,"ANAS NASIKHIN, M.Si.",N,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur II,Jawa Timur,Male
5,"Dra. HANI HASJIM, MA",N,Perempuan,JAKARTA PUSAT,Partai Kebangkitan Bangsa,PKB,Jawa Timur II,Jawa Timur,Female
6,"MOHAMMAD NASTAIN, S. Ag.",N,Laki-Laki,BANTUL,Partai Kebangkitan Bangsa,PKB,Jawa Timur II,Jawa Timur,Male
7,"SARAH HAJAR MAHMUDAH, S.Sos",N,Perempuan,CIANJUR,Partai Kebangkitan Bangsa,PKB,Jawa Timur II,Jawa Timur,Female
1,"Dr. HJ. NIHAYATUL WAFIROH, M.A",Y,Perempuan,BANYUWANGI,Partai Kebangkitan Bangsa,PKB,Jawa Timur III,Jawa Timur,Female
2,Ir. H. M. NASIM KHAN.,Y,Laki-Laki,JAKARTA PUSAT,Partai Kebangkitan Bangsa,PKB,Jawa Timur III,Jawa Timur,Male
3,KHOIRUL ANWAR,N,Laki-Laki,KOTA DEPOK,Partai Kebangkitan Bangsa,PKB,Jawa Timur III,Jawa Timur,Male
4,Drs. H. AMIN SAID HUSNI,N,Laki-Laki,BONDOWOSO,Partai Kebangkitan Bangsa,PKB,Jawa Timur III,Jawa Timur,Male
5,"SUKRON MA'MUN HIDAYAT, S. Hum.",N,Laki-Laki,BANYUWANGI,Partai Kebangkitan Bangsa,PKB,Jawa Timur III,Jawa Timur,Male
6,ST MASFUFATUL MULYANA,N,Perempuan,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur III,Jawa Timur,Female
7,"MARETA MAYANGSARI, S.S",N,Perempuan,KOTA BEKASI,Partai Kebangkitan Bangsa,PKB,Jawa Timur III,Jawa Timur,Female
1,"Drs. HM. SYAIFUL BAHRI ANSHORI, MP.",Y,Laki-Laki,KOTA DEPOK,Partai Kebangkitan Bangsa,PKB,Jawa Timur IV,Jawa Timur,Male
2,"IR. H. NUR YASIN, MBA., MT",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur IV,Jawa Timur,Male
3,"QUMI HUSNUNIYATI, S.Aq., MA",N,Perempuan,LUMAJANG,Partai Kebangkitan Bangsa,PKB,Jawa Timur IV,Jawa Timur,Female
4,"DRS. NUR HASAN, M.SI",N,Laki-Laki,KOTA DEPOK,Partai Kebangkitan Bangsa,PKB,Jawa Timur IV,Jawa Timur,Male
5,"H. MUHAMAD RIZA AZIZIY, M.IEB",N,Laki-Laki,CIANJUR,Partai Kebangkitan Bangsa,PKB,Jawa Timur IV,Jawa Timur,Male
6,MASMUHAH,N,Perempuan,BOGOR,Partai Kebangkitan Bangsa,PKB,Jawa Timur IV,Jawa Timur,Female
7,EMY FATMAWATI,N,Perempuan,JEMBER,Partai Kebangkitan Bangsa,PKB,Jawa Timur IV,Jawa Timur,Female
8,MUHAMMAD NUR HAYID,N,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur IV,Jawa Timur,Male
1,Dra. HJ. LATHIFAH SHOHIB,Y,Perempuan,KOTA MALANG,Partai Kebangkitan Bangsa,PKB,Jawa Timur V,Jawa Timur,Female
2,MUH HASSANUDIN WAHID,N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Jawa Timur V,Jawa Timur,Male
3,"Ir. H. YOYOK HERU PRASETYO ADI, Diplm.SM., MM",N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Jawa Timur V,Jawa Timur,Male
4,"Dra. HJ SUSWATI, MM",N,Perempuan,MALANG,Partai Kebangkitan Bangsa,PKB,Jawa Timur V,Jawa Timur,Female
5,ALI AHMAD,N,Laki-Laki,MALANG,Partai Kebangkitan Bangsa,PKB,Jawa Timur V,Jawa Timur,Male
6,"DRS. MUHAMMAD ZUBAIR, M.Si., AIIS",N,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur V,Jawa Timur,Male
7,"UMMY RIZQIYAH, SE",N,Perempuan,KOTA DEPOK,Partai Kebangkitan Bangsa,PKB,Jawa Timur V,Jawa Timur,Female
8,MUHAMMAD KHUSEN YUSUF,N,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur V,Jawa Timur,Male
1,"ANGGIA ERMA RINI, MKM",N,Perempuan,JAKARTA PUSAT,Partai Kebangkitan Bangsa,PKB,Jawa Timur VI,Jawa Timur,Female
2,H. AN'IM FALACHUDDIN,Y,Laki-Laki,KOTA KEDIRI,Partai Kebangkitan Bangsa,PKB,Jawa Timur VI,Jawa Timur,Male
3,"Prof. DR. DRA. HJ. ISTIBSJAROH, SH., MA",N,Perempuan,KOTA SURABAYA,Partai Kebangkitan Bangsa,PKB,Jawa Timur VI,Jawa Timur,Female
4,"H. HERRY NOEGROHO, SE., MH",N,Laki-Laki,KOTA BLITAR,Partai Kebangkitan Bangsa,PKB,Jawa Timur VI,Jawa Timur,Male
5,Ir. EKOWASIS BUDIARTO,N,Laki-Laki,LUWU TIMUR,Partai Kebangkitan Bangsa,PKB,Jawa Timur VI,Jawa Timur,Male
6,UMI WAHYUNI,N,Perempuan,KOTA DEPOK,Partai Kebangkitan Bangsa,PKB,Jawa Timur VI,Jawa Timur,Female
7,AHMAD AHLA,N,Laki-Laki,KEDIRI,Partai Kebangkitan Bangsa,PKB,Jawa Timur VI,Jawa Timur,Male
8,"UMMI HASANAH, S.AG",N,Perempuan,LAMPUNG SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur VI,Jawa Timur,Female
9,"NURUZ ZAMAN, ME",N,Laki-Laki,NGANJUK,Partai Kebangkitan Bangsa,PKB,Jawa Timur VI,Jawa Timur,Male
