NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
4,CHANAFI RITONGA,N,Laki-Laki,KOTA DEPOK,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah VII,Jawa Tengah,Male
5,"NANI HARTATI, S.HI",N,Perempuan,KOTA JAMBI,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah VII,Jawa Tengah,Female
1,Hj. SULWASIYAH,N,Perempuan,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah VIII,Jawa Tengah,Female
2,UDIN WAHYUDIN,N,Laki-Laki,KARAWANG,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah VIII,Jawa Tengah,Male
3,"BETRIAL M. NUR, S.E",N,Laki-Laki,BEKASI,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah VIII,Jawa Tengah,Male
4,SISWANTO,N,Laki-Laki,KOTA BEKASI,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah VIII,Jawa Tengah,Male
5,SITI SYARIFAH,N,Perempuan,BANYUMAS,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah VIII,Jawa Tengah,Female
6,"ISKANDAR, S.Pd.I",N,Laki-Laki,KOTA BEKASI,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah VIII,Jawa Tengah,Male
1,DUMATNO BUDI UTOMO,N,Laki-Laki,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah IX,Jawa Tengah,Male
2,IR. ERWIN HADIYANTO,N,Laki-Laki,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah IX,Jawa Tengah,Male
3,"MIRAWATI, S.Sos",N,Perempuan,JAKARTA PUSAT,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah IX,Jawa Tengah,Female
4,MUHAMAD KUSWANDI,N,Laki-Laki,KOTA DEPOK,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah IX,Jawa Tengah,Male
5,"WASIS SURONO, SE",N,Laki-Laki,TEGAL,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah IX,Jawa Tengah,Male
6,ZAENAB,N,Perempuan,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah IX,Jawa Tengah,Female
1,"PURNAMAWANSYAH, S.Pd",N,Laki-Laki,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah X,Jawa Tengah,Male
2,"TEDDY YUNIARNO, S.IP",N,Laki-Laki,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah X,Jawa Tengah,Male
3,Dra. SITI ZULAIKHA,N,Perempuan,BEKASI,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah X,Jawa Tengah,Female
4,"SUYATNO, S.Pd",N,Laki-Laki,KOTA JAMBI,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah X,Jawa Tengah,Male
5,"LIDIA ARIANTI, S.E",N,Perempuan,KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah X,Jawa Tengah,Female
6,"THORIQ FIRDAUS, S.E",N,Laki-Laki,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Jawa Tengah X,Jawa Tengah,Male
1,BRYAN YOGA KUSUMA,N,Laki-Laki,JAKARTA PUSAT,Partai Hati Nurani Rakyat,Hanura,DI Yogyakarta,DI Yogyakarta,Male
2,"RENDRA YUNIARDI, S.Th.I , M.Si",N,Laki-Laki,JAKARTA PUSAT,Partai Hati Nurani Rakyat,Hanura,DI Yogyakarta,DI Yogyakarta,Male
3,"VERONICA SUPRIYATINGSIH, S. KEP",N,Perempuan,JAKARTA UTARA,Partai Hati Nurani Rakyat,Hanura,DI Yogyakarta,DI Yogyakarta,Female
1,MULYADI,N,Laki-Laki,SINTANG,Partai Hati Nurani Rakyat,Hanura,Jawa Timur I,Jawa Timur,Male
2,"Z. MUTTAQIN, SE",N,Laki-Laki,SIDOARJO,Partai Hati Nurani Rakyat,Hanura,Jawa Timur I,Jawa Timur,Male
3,"NILAM PUSPITA PERMATASARI, S.Ds",N,Perempuan,JAKARTA PUSAT,Partai Hati Nurani Rakyat,Hanura,Jawa Timur I,Jawa Timur,Female
4,Dr. RUDOLF JAFET SUMAMPOUW,N,Laki-Laki,JAKARTA PUSAT,Partai Hati Nurani Rakyat,Hanura,Jawa Timur I,Jawa Timur,Male
5,DIANITA FAHMI RIFADA,N,Perempuan,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Jawa Timur I,Jawa Timur,Female
6,"SYAIFUL FARIHANUN, S.Ag",N,Laki-Laki,KOTA SURABAYA,Partai Hati Nurani Rakyat,Hanura,Jawa Timur I,Jawa Timur,Male
1,"H. KELANA APRILIANTO, SE",N,Laki-Laki,PASURUAN,Partai Hati Nurani Rakyat,Hanura,Jawa Timur II,Jawa Timur,Male
2,"MOCHAMMAD THORIQ, SE",N,Laki-Laki,KOTA BEKASI,Partai Hati Nurani Rakyat,Hanura,Jawa Timur II,Jawa Timur,Male
3,AYU PUTRIANNIE,N,Perempuan,KOTA TANGERANG,Partai Hati Nurani Rakyat,Hanura,Jawa Timur II,Jawa Timur,Female
4,KHOMARIAH,N,Perempuan,KOTA TANGERANG,Partai Hati Nurani Rakyat,Hanura,Jawa Timur II,Jawa Timur,Female
5,TEGAR YUSUF,N,Laki-Laki,JAKARTA PUSAT,Partai Hati Nurani Rakyat,Hanura,Jawa Timur II,Jawa Timur,Male
6,AHMED ROY,N,Laki-Laki,JAKARTA PUSAT,Partai Hati Nurani Rakyat,Hanura,Jawa Timur II,Jawa Timur,Male
1,"H. SUBUR TRIONO, SE",N,Laki-Laki,KOTA MALANG,Partai Hati Nurani Rakyat,Hanura,Jawa Timur III,Jawa Timur,Male
2,"NICKY CLARA PRATIWI, S.Psi",N,Perempuan,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Jawa Timur III,Jawa Timur,Female
3,RATNO SULISTIYANTO,N,Laki-Laki,BEKASI,Partai Hati Nurani Rakyat,Hanura,Jawa Timur III,Jawa Timur,Male
1,Drs. BERNY TAMARA,N,Laki-Laki,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Jawa Timur IV,Jawa Timur,Male
2,Dra. NURWULAN KUSUMA,N,Perempuan,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Jawa Timur IV,Jawa Timur,Female
3,DITTA IRAWATI,N,Perempuan,BOGOR,Partai Hati Nurani Rakyat,Hanura,Jawa Timur IV,Jawa Timur,Female
4,"NURHADI AGON, S.AP",N,Laki-Laki,LUMAJANG,Partai Hati Nurani Rakyat,Hanura,Jawa Timur IV,Jawa Timur,Male
5,"Dr. BAMBANG EKO S, M.Si",N,Laki-Laki,NGANJUK,Partai Hati Nurani Rakyat,Hanura,Jawa Timur IV,Jawa Timur,Male
6,RISMAWANTI,N,Perempuan,JAKARTA PUSAT,Partai Hati Nurani Rakyat,Hanura,Jawa Timur IV,Jawa Timur,Female
1,"Dr. Ir. H. SUTRISNO IWANTONO, MA",N,Laki-Laki,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Jawa Timur V,Jawa Timur,Male
2,LINTANG DEMOSSARI TRISNAPUTRI,N,Perempuan,KOTA BEKASI,Partai Hati Nurani Rakyat,Hanura,Jawa Timur V,Jawa Timur,Female
3,"ABDUL RACHMAN DOTOKUSUMO, S.H",N,Laki-Laki,KOTA SURABAYA,Partai Hati Nurani Rakyat,Hanura,Jawa Timur V,Jawa Timur,Male
4,"EVIE LESTARI ANDAJANI, SH",N,Perempuan,KOTA DENPASAR,Partai Hati Nurani Rakyat,Hanura,Jawa Timur V,Jawa Timur,Female
5,"RUDIYANTO, S.E",N,Laki-Laki,SIDOARJO,Partai Hati Nurani Rakyat,Hanura,Jawa Timur V,Jawa Timur,Male
6,"Ir. ANTUNG HARUDJI SANTOSO, MM.IAI",N,Laki-Laki,KOTA MALANG,Partai Hati Nurani Rakyat,Hanura,Jawa Timur V,Jawa Timur,Male
7,"NUGRAHENI HADIYANTI, SP. MP",N,Perempuan,KOTA KEDIRI,Partai Hati Nurani Rakyat,Hanura,Jawa Timur V,Jawa Timur,Female
8,"MOCHAMMAD AGUS WINARNO, S.Pd.i",N,Laki-Laki,KOTA MALANG,Partai Hati Nurani Rakyat,Hanura,Jawa Timur V,Jawa Timur,Male
1,"DRA. E ANITA GIZELLE LUBIS, MBA",N,Perempuan,JAKARTA UTARA,Partai Hati Nurani Rakyat,Hanura,Jawa Timur VI,Jawa Timur,Female
2,"ZAINUL AS'ARI, ST",N,Laki-Laki,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Jawa Timur VI,Jawa Timur,Male
3,"HAKIM GUNAWAN, SH",N,Laki-Laki,SIDOARJO,Partai Hati Nurani Rakyat,Hanura,Jawa Timur VI,Jawa Timur,Male
1,"GAYATRI AISYAH ARDHININDYA, S. Psi.",N,Perempuan,KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,Hanura,Jawa Timur VIII,Jawa Timur,Female
2,"KAKUNG SANTOSA, S.E",N,Laki-Laki,KOTA SURABAYA,Partai Hati Nurani Rakyat,Hanura,Jawa Timur VIII,Jawa Timur,Male
3,GARDI GAZARIN,N,Laki-Laki,KOTA BEKASI,Partai Hati Nurani Rakyat,Hanura,Jawa Timur VIII,Jawa Timur,Male
4,NASBI BASRI,N,Perempuan,KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,Hanura,Jawa Timur VIII,Jawa Timur,Female
5,PRIA SAMBADHA AA,N,Laki-Laki,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Jawa Timur VIII,Jawa Timur,Male
6,LUSY VIDYA PUSPITA SARI,N,Perempuan,NGANJUK,Partai Hati Nurani Rakyat,Hanura,Jawa Timur VIII,Jawa Timur,Female
1,"NURHUDA, S.Pd",N,Laki-Laki,BOJONEGORO,Partai Hati Nurani Rakyat,Hanura,Jawa Timur IX,Jawa Timur,Male
2,SITI NURBAYA,N,Perempuan,JAKARTA PUSAT,Partai Hati Nurani Rakyat,Hanura,Jawa Timur IX,Jawa Timur,Female
3,SAKUR,N,Laki-Laki,SAMPANG,Partai Hati Nurani Rakyat,Hanura,Jawa Timur IX,Jawa Timur,Male
1,SJ. ARIFIN,N,Laki-Laki,LAMONGAN,Partai Hati Nurani Rakyat,Hanura,Jawa Timur X,Jawa Timur,Male
2,"DEDE SUPRIADI, S.Pd, MM",N,Laki-Laki,KOTA SERANG,Partai Hati Nurani Rakyat,Hanura,Jawa Timur X,Jawa Timur,Male
3,MAASJE ONNY SUPIT,N,Perempuan,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Jawa Timur X,Jawa Timur,Female
4,DESI MARLINA,N,Perempuan,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Jawa Timur X,Jawa Timur,Female
5,YUMNA KARIM,N,Perempuan,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Jawa Timur X,Jawa Timur,Female
6,M. ABDUL AZIZ MUSLIM,N,Laki-Laki,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Jawa Timur X,Jawa Timur,Male
1,ZAIRINA,Y,Perempuan,SAMPANG,Partai Hati Nurani Rakyat,Hanura,Jawa Timur XI,Jawa Timur,Female
2,MUSROI,N,Laki-Laki,JAKARTA BARAT,Partai Hati Nurani Rakyat,Hanura,Jawa Timur XI,Jawa Timur,Male
3,"Dr. H. M. SAJALI, S.H., M.M., Ph.D.",N,Laki-Laki,SUMENEP,Partai Hati Nurani Rakyat,Hanura,Jawa Timur XI,Jawa Timur,Male
4,"ANITA PUJI UTAMI, ST",N,Perempuan,KOTA SURABAYA,Partai Hati Nurani Rakyat,Hanura,Jawa Timur XI,Jawa Timur,Female
1,Dr. H. ADANG SUPANDI,N,Laki-Laki,PANDEGLANG,Partai Hati Nurani Rakyat,Hanura,Banten I,Banten,Male
2,HENGKI IRAWAN,N,Laki-Laki,JAKARTA UTARA,Partai Hati Nurani Rakyat,Hanura,Banten I,Banten,Male
3,"WIDAT, SH.",N,Perempuan,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Banten I,Banten,Female
4,FISKA SULISTYAWATI,N,Perempuan,PANDEGLANG,Partai Hati Nurani Rakyat,Hanura,Banten I,Banten,Female
5,"NEWFONE ARTHUR RUMIMPUNU, SH",N,Laki-Laki,JAKARTA BARAT,Partai Hati Nurani Rakyat,Hanura,Banten I,Banten,Male
6,"JOKO SANTOSO, S.Sn",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,Hanura,Banten I,Banten,Male
1,ASEP SAEPULLOH,N,Laki-Laki,KOTA SERANG,Partai Hati Nurani Rakyat,Hanura,Banten II,Banten,Male
2,SYAFIK,N,Laki-Laki,KOTA CILEGON,Partai Hati Nurani Rakyat,Hanura,Banten II,Banten,Male
3,ASTRID OCTAVIN SARMARIA,N,Perempuan,KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,Hanura,Banten II,Banten,Female
4,ZAENAL ABIDIN,N,Laki-Laki,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Banten II,Banten,Male
5,"ENTIN SARTINAH, S.Pd.I",N,Perempuan,BEKASI,Partai Hati Nurani Rakyat,Hanura,Banten II,Banten,Female
6,"Drs. RAMBUN SUMARDI, Ak. M.Si",N,Laki-Laki,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Banten II,Banten,Male
1,H. INAS N. ZUBIR,Y,Laki-Laki,KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,Hanura,Banten III,Banten,Male
2,"AHMAD SUBADRI, S.Pd.I",N,Laki-Laki,TANGERANG,Partai Hati Nurani Rakyat,Hanura,Banten III,Banten,Male
3,"ILMI NURUL HUDA, S.Sos., M.Ap",N,Perempuan,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Banten III,Banten,Female
4,"NURMAN, SH",N,Laki-Laki,TANGERANG,Partai Hati Nurani Rakyat,Hanura,Banten III,Banten,Male
5,IAN ZULFIKAR,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,Hanura,Banten III,Banten,Male
6,"HENI SUHAENI, S.E",N,Perempuan,KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,Hanura,Banten III,Banten,Female
7,AFIFUDIN,N,Laki-Laki,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Banten III,Banten,Male
8,"DWI UTAMI, SH",N,Perempuan,KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,Hanura,Banten III,Banten,Female
9,"H. NASRUDIN, SH",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,Hanura,Banten III,Banten,Male
10,"AGUS DWI ISKANDAR, S.Pd., M.Eng",N,Laki-Laki,SLEMAN,Partai Hati Nurani Rakyat,Hanura,Banten III,Banten,Male
1,"GEDE PASEK SUARDIKA, SH, MH",N,Laki-Laki,KOTA DENPASAR,Partai Hati Nurani Rakyat,Hanura,Bali,Bali,Male
2,"YAN MITHA DJAKSANA, S.Kom, M.Kom",N,Laki-Laki,BADUNG,Partai Hati Nurani Rakyat,Hanura,Bali,Bali,Male
3,"NENGAH SUKENITI, SE",N,Perempuan,KOTA DENPASAR,Partai Hati Nurani Rakyat,Hanura,Bali,Bali,Female
4,"Drs. I WAYAN NUADA, S.H., M.M",N,Laki-Laki,KOTA DENPASAR,Partai Hati Nurani Rakyat,Hanura,Bali,Bali,Male
5,NI PUTU SRI UTARI,N,Perempuan,KARANGASEM,Partai Hati Nurani Rakyat,Hanura,Bali,Bali,Female
6,"I PUTU INDRA MANDHALA PUTRA, S.H., M.Kn",N,Laki-Laki,KOTA DENPASAR,Partai Hati Nurani Rakyat,Hanura,Bali,Bali,Male
7,"I GEDE MERTA, S. Sos., M.AP",N,Laki-Laki,BANGLI,Partai Hati Nurani Rakyat,Hanura,Bali,Bali,Male
8,ROFII'ATUL FITRIYYAH,N,Perempuan,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Bali,Bali,Female
9,I KADEK ARIMBAWA,N,Laki-Laki,KLUNGKUNG,Partai Hati Nurani Rakyat,Hanura,Bali,Bali,Male
1,Drs. JAMALUDDIN MALIK.,N,Laki-Laki,SUMBAWA,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
2,"AGUS, S.H",N,Laki-Laki,JAKARTA BARAT,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
3,SRI ARMELIA RINI,N,Perempuan,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Barat I,Nusa Tenggara Barat,Female
1,Hj. LALE SYIFAUN NUFUS,N,Perempuan,KOTA MATARAM,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
2,"LALU JAYA ASBANI, S.E",N,Laki-Laki,LOMBOK BARAT,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
3,"Drs. AZHARUL LAIL, M.Pd.I",N,Laki-Laki,LOMBOK TIMUR,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
4,IDA ALIYAH,N,Perempuan,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
5,"MISBAH, S.Kom",N,Laki-Laki,LOMBOK UTARA,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
6,WINARTI,N,Perempuan,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
7,"RIO RAMABASKARA, S.H., M.H",N,Laki-Laki,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
8,NOVIA AGUSTIAR RAHMAT,N,Laki-Laki,LOMBOK TENGAH,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
1,"ADRIANUS GARU, S.E., M.Si",N,Laki-Laki,MANGGARAI,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
2,"PETRUS SELESTINUS, S.H",N,Laki-Laki,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
3,ELISABETH MARIA MERSIN,N,Perempuan,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
4,Drs. PAULUS MOA,N,Laki-Laki,SIKKA,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
5,Dra. YOHANA AFRA BABORAKI,N,Perempuan,ENDE,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
6,Drs. MOHAMMAD SALEH GAWI,N,Laki-Laki,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
1,Drs. IBRAHIM AGUSTINUS MEDAH,N,Laki-Laki,KOTA KUPANG,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
2,SERFASIUS SERBAYA MANEK,N,Laki-Laki,BEKASI,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
3,DEWI RAHAYU SUKMAWATI GAH,N,Perempuan,KOTA KUPANG,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
4,DICK TENA BOLO LOURO,N,Laki-Laki,KOTA CIMAHI,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
5,FATIMAH WATI,N,Perempuan,KOTA KUPANG,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
6,"R. IDA SUNDARI, SH, MH",N,Perempuan,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
7,FERRY KASE,Y,Laki-Laki,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
1,HILDI HAMID,N,Laki-Laki,KAYONG UTARA,Partai Hati Nurani Rakyat,Hanura,Kalimantan Barat I,Kalimantan Barat,Male
2,HANAFI ZAMZAM,N,Laki-Laki,KOTA DEPOK,Partai Hati Nurani Rakyat,Hanura,Kalimantan Barat I,Kalimantan Barat,Male
3,SRI SUHARTI,N,Perempuan,KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,Hanura,Kalimantan Barat I,Kalimantan Barat,Female
4,"MUHAMMAD YUSUF, S.T",N,Laki-Laki,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Kalimantan Barat I,Kalimantan Barat,Male
5,ARSENIUS,N,Laki-Laki,LANDAK,Partai Hati Nurani Rakyat,Hanura,Kalimantan Barat I,Kalimantan Barat,Male
6,RUMINI,N,Perempuan,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Kalimantan Barat I,Kalimantan Barat,Female
7,AGUS SETIADI,N,Laki-Laki,MEMPAWAH,Partai Hati Nurani Rakyat,Hanura,Kalimantan Barat I,Kalimantan Barat,Male
8,PITRI YANI,N,Perempuan,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Kalimantan Barat I,Kalimantan Barat,Female
1,MAIMUNATUN,N,Perempuan,KOTA BEKASI,Partai Hati Nurani Rakyat,Hanura,Kalimantan Barat II,Kalimantan Barat,Female
2,"CARREL TICUALU, SE., SH., MH.",N,Laki-Laki,JAKARTA UTARA,Partai Hati Nurani Rakyat,Hanura,Kalimantan Barat II,Kalimantan Barat,Male
3,JEANINE ALDA YAHYA,N,Perempuan,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Kalimantan Barat II,Kalimantan Barat,Female
1,TOMI AMIROL,N,Laki-Laki,SERUYAN,Partai Hati Nurani Rakyat,Hanura,Kalimantan Tengah,Kalimantan Tengah,Male
2,"Drs. GAYA, M.Pd.H",N,Laki-Laki,KOTA PALANGKARAYA,Partai Hati Nurani Rakyat,Hanura,Kalimantan Tengah,Kalimantan Tengah,Male
3,SULISTIANI,N,Perempuan,KOTA PALANGKARAYA,Partai Hati Nurani Rakyat,Hanura,Kalimantan Tengah,Kalimantan Tengah,Female
1,AGUS WINARNO M NOOR,N,Laki-Laki,BARITO KUALA,Partai Hati Nurani Rakyat,Hanura,Kalimantan Selatan I,Kalimantan Selatan,Male
2,ATIKA WULANDARI,N,Perempuan,BANJAR,Partai Hati Nurani Rakyat,Hanura,Kalimantan Selatan I,Kalimantan Selatan,Female
1,TREESWATY LANNY SUSATYA,N,Perempuan,KOTA BANJARBARU,Partai Hati Nurani Rakyat,Hanura,Kalimantan Selatan II,Kalimantan Selatan,Female
2,NANANG AGUS DWI SETYOBUDI,N,Laki-Laki,SRAGEN,Partai Hati Nurani Rakyat,Hanura,Kalimantan Selatan II,Kalimantan Selatan,Male
1,"AJI MUHAMMAD MIRZA WARDANA, ST",N,Laki-Laki,KOTA SAMARINDA,Partai Hati Nurani Rakyat,Hanura,Kalimantan Timur,Kalimantan Timur,Male
2,"Drs. ERRY TB GULTOM, M.M",N,Laki-Laki,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Kalimantan Timur,Kalimantan Timur,Male
3,"EFFY KUSWITA, S.H",N,Perempuan,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Kalimantan Timur,Kalimantan Timur,Female
4,H. SAYYID ABDAL NANANG AL HASANI,N,Laki-Laki,KUTAI TIMUR,Partai Hati Nurani Rakyat,Hanura,Kalimantan Timur,Kalimantan Timur,Male
5,"Dr. KASMAN, S.Si, M.Si",N,Laki-Laki,BOGOR,Partai Hati Nurani Rakyat,Hanura,Kalimantan Timur,Kalimantan Timur,Male
6,NUR ANDRIYANI,N,Perempuan,KOTA SAMARINDA,Partai Hati Nurani Rakyat,Hanura,Kalimantan Timur,Kalimantan Timur,Female
1,BENNY RHAMDANI,N,Laki-Laki,KOTA KOTAMOBAGU,Partai Hati Nurani Rakyat,Hanura,Sulawesi Utara,Sulawesi Utara,Male
2,"Dr. RIO DISRAELI SUMUAL, M.Sc",N,Laki-Laki,MINAHASA UTARA,Partai Hati Nurani Rakyat,Hanura,Sulawesi Utara,Sulawesi Utara,Male
3,FIBIOLLA IRIANNI OHEI,N,Perempuan,JAKARTA UTARA,Partai Hati Nurani Rakyat,Hanura,Sulawesi Utara,Sulawesi Utara,Female
4,IVONE VANNY MONANGIN,N,Perempuan,MINAHASA,Partai Hati Nurani Rakyat,Hanura,Sulawesi Utara,Sulawesi Utara,Female
5,"ARIPIN BOLOTA, S.pd",N,Laki-Laki,BOLAANG MONGONDOW UTARA,Partai Hati Nurani Rakyat,Hanura,Sulawesi Utara,Sulawesi Utara,Male
1,dr. DELIS JULKARSON HEHI,N,Laki-Laki,KOTA MAKASSAR,Partai Hati Nurani Rakyat,Hanura,Sulawesi Tengah,Sulawesi Tengah,Male
2,Drs. LANIA LAOSA,N,Laki-Laki,BANGGAI KEPULAUAN,Partai Hati Nurani Rakyat,Hanura,Sulawesi Tengah,Sulawesi Tengah,Male
3,DEBBY WALELENG,N,Perempuan,KOTA PALU,Partai Hati Nurani Rakyat,Hanura,Sulawesi Tengah,Sulawesi Tengah,Female
4,"H. IRWANTO LUBIS, SH.,M.H",N,Laki-Laki,KOTA PALU,Partai Hati Nurani Rakyat,Hanura,Sulawesi Tengah,Sulawesi Tengah,Male
5,"Dr. GATOT MARGONO, S.Pd , M.M",N,Laki-Laki,KOTA PALU,Partai Hati Nurani Rakyat,Hanura,Sulawesi Tengah,Sulawesi Tengah,Male
6,"MARIANA ARSYAD, S.Si",N,Perempuan,KOTA PALU,Partai Hati Nurani Rakyat,Hanura,Sulawesi Tengah,Sulawesi Tengah,Female
1,HASANUDDIN TISI,N,Laki-Laki,KOTA BEKASI,Partai Hati Nurani Rakyat,Hanura,Sulawesi Selatan I,Sulawesi Selatan,Male
2,"Dr. Ir. AFFANDY AGUSMAN ARIS, SE., MM",N,Laki-Laki,KOTA MAKASSAR,Partai Hati Nurani Rakyat,Hanura,Sulawesi Selatan I,Sulawesi Selatan,Male
3,NURUL ULFAH APRILY,N,Perempuan,KOTA TANGERANG,Partai Hati Nurani Rakyat,Hanura,Sulawesi Selatan I,Sulawesi Selatan,Female
4,SISWATI PURWANINGSIH,N,Perempuan,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Sulawesi Selatan I,Sulawesi Selatan,Female
5,MUHAMMAD THAMSIEL DM,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,Hanura,Sulawesi Selatan I,Sulawesi Selatan,Male
1,A. ILHAMSYAH MATTALATTA,N,Laki-Laki,KOTA MAKASSAR,Partai Hati Nurani Rakyat,Hanura,Sulawesi Selatan II,Sulawesi Selatan,Male
2,HASRUDDIN DJAMAL,N,Laki-Laki,KOTA MAKASSAR,Partai Hati Nurani Rakyat,Hanura,Sulawesi Selatan II,Sulawesi Selatan,Male
